"scientific_name";"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"huh_name";"geo_col";"wiki_url";"region";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"sp_idx";"status";"accepted_name";"ipni_species_author";"ipni_no";"geo_issues"
0;"Sageraea";"lanceolata";0;0;"Klemme, W";"22458";"";22458;"";"01/10/1910 - 31/10/1910";1;10;1910;"Kessler, P";"01/06/2004 - 30/06/2004";1;6;2004;"PH";"Philippines";0;"Philippines. Prov. of Misamis. Mindanao";0;NA;NA;"0";"0";"P00247904";"P00247904";"Klemme";"Klemme, Wilhelm";"Philippines";"0";"Northern Mindanao (Region X)";0;"Klemme, W.";"Kessler, P.";"PHL";"Sageraea lanceolata";"ACCEPTED";"Sageraea lanceolata";"Miq.";"https://ipni.org/n/75133-1";NA
0;"Sageraea";"laurina";0;0;"Stocks";"1005";"";1005;"";"<NA>";NA;NA;NA;"nan";"01/01/1994 - 31/12/1994";1;1;1994;"not found";"Inde";0;"Ind. Or. Malabar, Concan, etc. Regio trop.";0;NA;NA;"0";"0";"P00247901";"P00247901";"Stocks";"Stocks";"<NA>";"<NA>";"";0;"Stocks";"van Heusden, E.C.H.";"not found";"Sageraea laurina";"ACCEPTED";"Sageraea laurina";"Dalzell";"https://ipni.org/n/75135-1";NA
0;"Sageraea";"laurina";0;0;"Law";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"01/01/1994 - 31/12/1994";1;1;1994;"not found";"Inde";0;"Ind. Or. Concan. Regio tropica";0;NA;NA;"0";"0";"P00247900";"P00247900";"Law";"Law";"<NA>";"<NA>";"Maharashtra";0;"Law";"van Heusden, E.C.H.";"not found";"Sageraea laurina";"ACCEPTED";"Sageraea laurina";"Dalzell";"https://ipni.org/n/75135-1";NA
0;"Sageraea";"thwaitesii";0;0;"Thwaites";"2702";"";2702;"";"01/01/1854 - 31/12/1854";1;1;1854;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan.";0;NA;NA;"0";"0";"P00247903";"P00247903";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Sageraea thwaitesii";"ACCEPTED";"Sageraea thwaitesii";"Hook.f. & Thomson";"https://ipni.org/n/75139-1";NA
0;"Sageraea";"zeylanica";0;0;"Thwaites";"2702";"";2702;"";"<NA>";NA;NA;NA;"nan";"01/01/1994 - 31/12/1994";1;1;1994;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P00247902";"P00247902";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"van Heudsen, E.C.H.";"LKA";"Sageraea zeylanica";"ACCEPTED";"Sageraea zeylanica";"Heusden";"https://ipni.org/n/996449-1";NA
0;"Stelechocarpus";"burahol";0;0;"Forbes, HO";"1299";"";1299;"";"01/01/1880 - 31/12/1882";1;1;1880;"Kessler, P";"01/11/2003 - 30/11/2003";1;11;2003;"not found";"Indonésie";0;"South East Java";0;NA;NA;"0";"0";"P02001655";"P02001655";"Forbes";"Forbes, Henry Ogg";"Indonesia, Papua New Guinea";"0";"East Java";0;"Forbes, H.O.";"Kessler, P.";"not found";"Stelechocarpus burahol";"ACCEPTED";"Stelechocarpus burahol";"(Blume) Hook.f. & Thomson";"https://ipni.org/n/75160-1";NA
0;"Stelechocarpus";"burahol";0;0;"Zollinger";"671";"";671;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Planta Javanica";0;NA;NA;"0";"0";"P00247931";"P00247931";"Zollinger";"Zollinger, Heinrich";"Indonesia";"http://en.wikipedia.org/wiki/Heinrich_Zollinger";"";0;"Zollinger";"<NA>";"not found";"Stelechocarpus burahol";"ACCEPTED";"Stelechocarpus burahol";"(Blume) Hook.f. & Thomson";"https://ipni.org/n/75160-1";NA
0;"Stelechocarpus";"burahol";0;0;"Blume";"";"<NA>";NA;"<NA>";"01/01/1834 - 31/12/1834";1;1;1834;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00247933";"P00247933";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"<NA>";"not found";"Stelechocarpus burahol";"ACCEPTED";"Stelechocarpus burahol";"(Blume) Hook.f. & Thomson";"https://ipni.org/n/75160-1";NA
0;"Trivalvaria";"pumila";0;0;"Robinson, HC";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"01/12/1983 - 31/12/1983";1;12;1983;"not found";"<NA>";0;"Malay Peninsula.";0;NA;NA;"0";"0";"P00268426";"P00268426";"Robinson";"Robinson, Herber Christopher";"Malaysia";"0";"";0;"Robinson, H.C.";"van Heusden, E.C.H.";"not found";"Trivalvaria pumila";"SYNONYM";"Trivalvaria costata";"(Hook.f. & Thomson) I.M.Turner";"https://ipni.org/n/75224-1";NA
0;"Unona";"tristis";0;0;"Pierre, L";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"[Cochinchine]";0;NA;NA;"0";"0";"P00732309";"P00732309";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";0;"Pierre, L.";"<NA>";"VNM";"Unona tristis";"SYNONYM";"Marsypopetalum triste";"(Pierre) B.Xue & R.M.K.Saunders";"https://ipni.org/n/75424-1";NA
0;"Uvaria";"argentea";0;0;"Blume";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"Blume";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00260080";"P00260080";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"Blume";"not found";"Uvaria argentea";"ACCEPTED";"Uvaria argentea";"Blume";"https://ipni.org/n/75567-1";NA
0;"Uvaria";"argentea";0;0;"Korthals";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Borneo";0;NA;NA;"0";"0";"P01989365";"P01989365";"Korthals";"Korthals, Pieter Willem";"Indonesia, Malaysia, Suriname, Venezuela";"http://en.wikipedia.org/wiki/Pieter_Willem_Korthals";"";0;"Korthals";"<NA>";"not found";"Uvaria argentea";"ACCEPTED";"Uvaria argentea";"Blume";"https://ipni.org/n/75567-1";NA
0;"Uvaria";"beccarii";0;0;"Beccari, O";"1648";"";1648;"";"<NA>";NA;NA;NA;"Attanayake, AMA";"01/03/2010 - 31/03/2010";1;3;2010;"not found";"<NA>";0;"Bornéo.";0;NA;NA;"0";"0";"P00692875";"P00692875";"Beccari";"Beccari, Odoardo";"Ethiopia, Greece, Indonesia, Italy, Malaysia, New Zealand";"http://en.wikipedia.org/wiki/Odoardo_Beccari";"";0;"Beccari, O.";"Attanayake, A.M.A.S.";"not found";"Uvaria beccarii";"ACCEPTED";"Uvaria beccarii";"Attan., I.M.Turner & R.M.K.Saunders";"https://ipni.org/n/77116619-1";NA
0;"Uvaria";"burahol";0;0;"Blume";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"01/01/1993 - 31/12/1993";1;1;1993;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00247927";"P00247927";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"Van Heusden, E.C.H.";"not found";"Uvaria burahol";"SYNONYM";"Stelechocarpus burahol";"(Blume) Hook.f. & Thomson";"https://ipni.org/n/75595-1";NA
0;"Uvaria";"cordata";0;0;"Bon";"419";"";419;"";"01/01/1883 - 31/12/1891";1;1;1883;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Tonkin méridional";0;NA;NA;"0";"0";"P00247984";"P00247984";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";0;"Bon";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Bon";"6243";"";6243;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Tonkin";0;NA;NA;"0";"0";"P00247994";"P00247994";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";0;"Bon";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Gaudichaud";"223";"";223;"";"01/01/1837 - 31/01/1837";1;1;1837;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Chine (Canton et Macao)";0;NA;NA;"0";"0";"P00248161";"P00248161";"Gaudichaud";"Gaudichaud-Beaupre, Charles";"Brazil";"0";"";0;"Gaudichaud";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Gaudichaud";"224";"";224;"";"01/01/1837 - 31/01/1837";1;1;1837;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Chine (Canton et Macao).";0;NA;NA;"0";"0";"P00248163";"P00248163";"Gaudichaud";"Gaudichaud-Beaupre, Charles";"Brazil";"0";"";0;"Gaudichaud";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Griffith";"439";"";439;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Birma and Malay Penins.";0;NA;NA;"0";"0";"P00247967";"P00247967";"Griffith";"Griffith";"<NA>";"<NA>";"";0;"Griffith";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Helfer";"438";"";438;"";"01/01/1861 - 31/12/1862";1;1;1861;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Tenasserim and Andamans.";0;NA;NA;"0";"0";"P00247957";"P00247957";"Helfer";"Helfer, Johann Wilhelm";"India, Myanmar";"0";"";0;"Helfer";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Henry, A";"8012";"";8012;"";"01/11/1889 - 30/11/1889";1;11;1889;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P00248169";"P00248169";"Henry";"Henry, A";"<NA>";"<NA>";"Hainan(海南)";0;"Henry, A.";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Henry, A";"8257";"";8257;"";"01/11/1889 - 30/11/1889";1;11;1889;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P00248170";"P00248170";"Henry";"Henry, A";"<NA>";"<NA>";"Hainan(海南)";0;"Henry, A.";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Godefroy";"";"<NA>";NA;"<NA>";"01/01/1875 - 31/12/1875";1;1;1875;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Cochinchine";0;NA;NA;"0";"0";"P00248119";"P00248119";"Godefroy";"Godefroy, F. F.";"0";"0";"";0;"Godefroy";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"cordata";0;0;"Pierre, L";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"<NA>";0;NA;NA;"0";"0";"P00248138";"P00248138";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";0;"Pierre, L.";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";NA
0;"Uvaria";"grandiflora";0;0;"Maingay";"1024";"";1024;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaisie";0;NA;NA;"0";"0";"P00262243";"P00262243";"Maingay";"Maingay, Alexander Carroll";"Malaysia, Myanmar";"0";"";0;"Maingay";"<NA>";"not found";"Uvaria grandiflora";"SYNONYM";"Uvaria hamiltonii";"Hook.f. & Thomson";"https://ipni.org/n/75718-1";NA
0;"Uvaria";"grandiflora";0;0;"Zollinger";"3076";"";3076;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Planta Javanica";0;NA;NA;"0";"0";"P00260045";"P00260045";"Zollinger";"Zollinger, Heinrich";"Indonesia";"http://en.wikipedia.org/wiki/Heinrich_Zollinger";"";0;"Zollinger";"<NA>";"not found";"Uvaria grandiflora";"SYNONYM";"Uvaria hamiltonii";"Hook.f. & Thomson";"https://ipni.org/n/75718-1";NA
0;"Uvaria";"grandiflora";0;0;"Teijsmann";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00260040";"P00260040";"Teijsmann";"Teijsmann, Johannes Elias";"Indonesia, Malaysia, Papua New Guinea";"0";"";0;"Teijsmann";"<NA>";"not found";"Uvaria grandiflora";"SYNONYM";"Uvaria hamiltonii";"Hook.f. & Thomson";"https://ipni.org/n/75718-1";NA
0;"Uvaria";"hamiltonii";0;0;"Hooker, JD";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"Hooker, JD";"<NA>";NA;NA;NA;"not found";"Inde";0;"Ind. Or. Sikkim. Regio Trop. Alt. 4000 ped.";0;NA;NA;"0";"0";"P00248178";"P00248178";"Hooker";"Hooker, Joseph Dalton";"Australia (Country), India, Morocco, New Zealand, Syria, United States of America, Yemen";"0";"Sikkim";0;"Hooker, J.D.";"Hooker, J.D.";"not found";"Uvaria hamiltonii";"ACCEPTED";"Uvaria hamiltonii";"Hook.f. & Thomson";"https://ipni.org/n/75726-1";NA
0;"Uvaria";"hirsuta";0;0;"Beccari, O";"1005";"";1005;"";"<NA>";NA;NA;NA;"Attanayake, AMA";"01/03/2010 - 31/03/2010";1;3;2010;"not found";"<NA>";0;"Bornéo.";0;NA;NA;"0";"0";"P00260036";"P00260036";"Beccari";"Beccari, Odoardo";"Ethiopia, Greece, Indonesia, Italy, Malaysia, New Zealand";"http://en.wikipedia.org/wiki/Odoardo_Beccari";"";0;"Beccari, O.";"Attanayake, A.M.A.S.";"not found";"Uvaria hirsuta";"SYNONYM";"Guatteria australis";"A.St.-Hil.";"https://ipni.org/n/75737-1";NA
0;"Uvaria";"hirsuta";0;0;"Zollinger";"1003";"";1003;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Planta Javanica";0;NA;NA;"0";"0";"P00260037";"P00260037";"Zollinger";"Zollinger, Heinrich";"Indonesia";"http://en.wikipedia.org/wiki/Heinrich_Zollinger";"";0;"Zollinger";"<NA>";"not found";"Uvaria hirsuta";"SYNONYM";"Guatteria australis";"A.St.-Hil.";"https://ipni.org/n/75737-1";NA
0;"Uvaria";"hirsuta";0;0;"Blume";"";"<NA>";NA;"<NA>";"01/01/1834 - 31/12/1834";1;1;1834;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00260034";"P00260034";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"<NA>";"not found";"Uvaria hirsuta";"SYNONYM";"Guatteria australis";"A.St.-Hil.";"https://ipni.org/n/75737-1";NA
0;"Uvaria";"hirsuta";0;0;"Scortechini";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Perak";0;NA;NA;"0";"0";"P00248190";"P00248190";"Scortechini";"Scortechini";"<NA>";"<NA>";"Perak";0;"Scortechini";"<NA>";"not found";"Uvaria hirsuta";"SYNONYM";"Guatteria australis";"A.St.-Hil.";"https://ipni.org/n/75737-1";NA
0;"Uvaria";"humilis";0;0;"Blume";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00732422";"P00732422";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"<NA>";"not found";"Uvaria humilis";"SYNONYM";"Mitrephora obtusa";"(Blume) Hook.f. & Thomson";"https://ipni.org/n/75747-1";NA
0;"Uvaria";"javana";0;0;"Griffith";"436";"";436;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Birma and Malay Penins.";0;NA;NA;"0";"0";"P00248192";"P00248192";"Griffith";"Griffith";"<NA>";"<NA>";"";0;"Griffith";"<NA>";"not found";"Uvaria javana";"SYNONYM";"Uvaria dulcis";"Dunal";"https://ipni.org/n/75750-1";NA
0;"Uvaria";"littoralis";0;0;"Forman, LL";"599";"";599;"";"12/11/1936 - 12/11/1936";12;11;1936;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java. Culta in Hort. Bogor sub No. XVI.E.3. Originally from Sumatra. 250 m. alt.";0;NA;NA;"0";"0";"P00260018";"P00260018";"Forman";"Forman, Lewis Leonard";"Indonesia";"0";"";0;"Forman, L.L.";"<NA>";"not found";"Uvaria littoralis";"ACCEPTED";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75784-1";NA
0;"Uvaria";"lobbiana";0;0;"Helfer";"440";"";440;"";"01/01/1861 - 31/12/1862";1;1;1861;"Meade, C";"01/07/2000 - 31/07/2000";1;7;2000;"not found";"<NA>";0;"Tenasserim and Andamans.";0;NA;NA;"0";"0";"P00142617";"P00142617";"Helfer";"Helfer, Johann Wilhelm";"India, Myanmar";"0";"";0;"Helfer";"Meade, C.";"not found";"Uvaria lobbiana";"ACCEPTED";"Uvaria lobbiana";"Hook.f. & Thomson";"https://ipni.org/n/75785-1";NA
0;"Uvaria";"lobbiana";0;0;"Forbes, HO";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"Meade, C";"19/05/1999 - 19/05/1999";19;5;1999;"not found";"Malaisie";0;"Malaisie";0;NA;NA;"0";"0";"P00248200";"P00248200";"Forbes";"Forbes, Henry Ogg";"Indonesia, Papua New Guinea";"0";"";0;"Forbes, H.O.";"Meade, C.";"not found";"Uvaria lobbiana";"ACCEPTED";"Uvaria lobbiana";"Hook.f. & Thomson";"https://ipni.org/n/75785-1";NA
0;"Uvaria";"longifolia";0;0;"Sonnerat";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Inde";0;"Coromandel coast";0;NA;NA;"0";"0";"P00411119";"P00411119";"Sonnerat";"Sonnerat, Pierre";"France";"http://en.wikipedia.org/wiki/Pierre_Sonnerat";"";0;"Sonnerat";"<NA>";"not found";"Uvaria longifolia";"SYNONYM";"Fissistigma latifolium";"(Dunal) Merr.";"https://ipni.org/n/75789-1";NA
0;"Uvaria";"lurida";0;0;"Teijsmann";"3797";"";3797;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Iter Javanicum secundum";0;NA;NA;"0";"0";"P00260016";"P00260016";"Teijsmann";"Teijsmann, Johannes Elias";"Indonesia, Malaysia, Papua New Guinea";"0";"";0;"Teijsmann";"<NA>";"not found";"Uvaria lurida";"SYNONYM";"Uvaria concava";"Teijsm. & Binn.";"https://ipni.org/n/75792-1";NA
0;"Uvaria";"macrophylla";0;0;"Helfer";"440";"";440;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Tenasserim and Andamans.";0;NA;NA;"0";"0";"P00142671";"P00142671";"Helfer";"Helfer, Johann Wilhelm";"India, Myanmar";"0";"";0;"Helfer";"<NA>";"not found";"Uvaria macrophylla";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75804-1";NA
0;"Uvaria";"macrophylla";0;0;"Thwaites";"3527";"";3527;"";"01/01/1860 - 31/12/1860";1;1;1860;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P01989360";"P01989360";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Uvaria macrophylla";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75804-1";NA
0;"Uvaria";"macropoda";0;0;"Thwaites";"2544";"";2544;"";"01/01/1854 - 31/12/1854";1;1;1854;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P00248221";"P00248221";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Uvaria macropoda";"ACCEPTED";"Uvaria macropoda";"Hook.f. & Thomson";"https://ipni.org/n/75805-1";NA
0;"Uvaria";"macropoda";0;0;"Thwaites";"2544";"";2544;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P00248222";"P00248222";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Uvaria macropoda";"ACCEPTED";"Uvaria macropoda";"Hook.f. & Thomson";"https://ipni.org/n/75805-1";NA
0;"Uvaria";"macropoda";0;0;"Stocks";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"India orient.";0;NA;NA;"0";"0";"P00248220";"P00248220";"Stocks";"Stocks";"<NA>";"<NA>";"";0;"Stocks";"<NA>";"not found";"Uvaria macropoda";"ACCEPTED";"Uvaria macropoda";"Hook.f. & Thomson";"https://ipni.org/n/75805-1";NA
0;"Uvaria";"micrantha";0;0;"Guinet";"195";"";195;"";"01/01/1963 - 31/12/1963";1;1;1963;"Fontaine, D";"01/12/1964 - 31/12/1964";1;12;1964;"not found";"Cambodge";0;"Cambodge";0;NA;NA;"0";"0";"P00248234";"P00248234";"Guinet";"Guinet";"<NA>";"<NA>";"";0;"Guinet";"Fontaine, D.";"not found";"Uvaria micrantha";"ACCEPTED";"Uvaria micrantha";"(A.DC.) Hook.f. & Thomson";"https://ipni.org/n/75821-1";NA
0;"Uvaria";"micrantha";0;0;"Harmand";"1837, 1837, 1837, 1837";"";1837;"";"01/08/1877 - 31/08/1877";1;8;1877;"Meade, C, Meade, C, Meade, C, Meade, C";"01/01/2000 - 31/12/2000";1;1;2000;"VN";"Viet Nam";0;"pays des Pou-thaï, Annam.";0;NA;NA;"0, 0, 0, 0";"0, 0, 0, 0";"P00248235, P00248236, P00248237, P01954384";"P00248235, P00248236, P00248237, P01954384";"Harmand";"Harmand";"<NA>";"<NA>";"";NA;"";"";"VNM";"Uvaria micrantha";"ACCEPTED";"Uvaria micrantha";"(A.DC.) Hook.f. & Thomson";"https://ipni.org/n/75821-1";NA
0;"Uvaria";"micrantha";0;0;"Thorel";"389";"";389;"";"01/01/1862 - 31/12/1866";1;1;1862;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Cochinchine";0;NA;NA;"0";"0";"P00248260";"P00248260";"Thorel";"Thorel, Clovis";"Vietnam";"0";"";0;"Thorel";"<NA>";"VNM";"Uvaria micrantha";"ACCEPTED";"Uvaria micrantha";"(A.DC.) Hook.f. & Thomson";"https://ipni.org/n/75821-1";NA
0;"Uvaria";"micrantha";0;0;"Talmy";"";"<NA>";NA;"<NA>";"01/01/1868 - 31/12/1868";1;1;1868;"Meade, C";"01/01/2000 - 31/12/2000";1;1;2000;"VN";"Viet Nam";0;"Cochinchine";0;NA;NA;"0";"0";"P00248258";"P00248258";"Talmy";"Talmy";"Senegal, Vietnam";"0";"";0;"Talmy";"Meade, C.";"VNM";"Uvaria micrantha";"ACCEPTED";"Uvaria micrantha";"(A.DC.) Hook.f. & Thomson";"https://ipni.org/n/75821-1";NA
0;"Uvaria";"microcarpa";0;0;"Gaudichaud";"221";"";221;"";"01/01/1837 - 31/01/1837";1;1;1837;"Meade, C";"19/05/1999 - 19/05/1999";19;5;1999;"not found";"Chine";0;"Chine (Canton et Macao)";0;NA;NA;"0";"0";"P00248289";"P00248289";"Gaudichaud";"Gaudichaud-Beaupre, Charles";"Brazil";"0";"";0;"Gaudichaud";"Meade, C.";"not found";"Uvaria microcarpa";"ACCEPTED";"Uvaria microcarpa";"Champ. ex Benth.";"https://ipni.org/n/75822-1";NA
0;"Uvaria";"microcarpa";0;0;"Talmy";"";"<NA>";NA;"<NA>";"01/01/1868 - 31/12/1868";1;1;1868;"Meade, C";"17/05/1999 - 17/05/1999";17;5;1999;"VN";"Viet Nam";0;"Cochinchine.";0;NA;NA;"0";"0";"P00248278";"P00248278";"Talmy";"Talmy";"Senegal, Vietnam";"0";"";0;"Talmy";"Meade, C.";"VNM";"Uvaria microcarpa";"ACCEPTED";"Uvaria microcarpa";"Champ. ex Benth.";"https://ipni.org/n/75822-1";NA
0;"Uvaria";"montana";0;0;"Blume";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"Blume";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00260002";"P00260002";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"Blume";"not found";"Uvaria montana";"SYNONYM";"Alphonsea lutea";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/75836-1";NA
0;"Uvaria";"narum";0;0;"Thwaites";"1032";"";1032;"";"01/01/1858 - 31/12/1858";1;1;1858;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P01989361";"P01989361";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Uvaria narum";"ACCEPTED";"Uvaria narum";"(Dunal) Blume";"https://ipni.org/n/60445970-2";NA
0;"Uvaria";"narum";0;0;"Thwaites";"1032";"";1032;"";"01/01/1854 - 31/12/1854";1;1;1854;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan.";0;NA;NA;"0";"0";"P00248298";"P00248298";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Uvaria narum";"ACCEPTED";"Uvaria narum";"(Dunal) Blume";"https://ipni.org/n/60445970-2";NA
0;"Uvaria";"narum";0;0;"Wight";"18";"";18;"";"<NA>";NA;NA;NA;"Meade, C";"01/07/2000 - 01/07/2000";1;7;2000;"not found";"<NA>";0;"Peninsula Indiae Orientalis.";0;NA;NA;"0";"0";"P00142624";"P00142624";"Wight";"Wight";"<NA>";"<NA>";"";0;"Wight";"Meade, C.";"not found";"Uvaria narum";"ACCEPTED";"Uvaria narum";"(Dunal) Blume";"https://ipni.org/n/60445970-2";NA
