"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"huh_name";"geo_col";"wiki_url";"region";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"sp_idx";"status";"accepted_name";"ipni_species_author";"ipni_no";"geo_issues";".summary"
"Artabotrys";"oblanceolatus";0;0;"Kerr";"7056";"";7056;"";"05/06/1923 - 05/06/1923";5;6;1923;"Kerr";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Menam Sak, Saraburi, Siam";0;100.912;14.532;"0";"0";"P00751136";"P00751136";"Kerr";"Kerr";"<NA>";"<NA>";"Saraburi(สระบุรี)";0;"Kerr";"Kerr";"not found";"Artabotrys oblanceolatus";"ACCEPTED";"Artabotrys oblanceolatus";"Craib";"https://ipni.org/n/72431-1";".con";FALSE
"Artabotrys";"oxycarpus";0;0;"Thomas, P";"4192";"";4192;"";"30/12/1992 - 30/12/1992";30;12;1992;"Thomas, P";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaysia. Lumut, Perak";0;100.6211525;4.2246469;"0";"0";"P01986049";"P01986049";"Thomas";"Thomas, P";"<NA>";"<NA>";"Perak";0;"Thomas, P.";"Thomas, P.";"not found";"Artabotrys oxycarpus";"ACCEPTED";"Artabotrys oxycarpus";"King";"https://ipni.org/n/72440-1";".con";FALSE
"Artabotrys";"pallens";0;0;"Poilane";"9634";"";9634;"";"19/02/1924 - 19/02/1924";19;2;1924;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Ba Rau pro: Phanrang. 300 m alt.";0;109.05;11.7167;"0";"0";"P00411021";"P00411021";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Ninh Thuận";0;"Poilane";"<NA>";"VNM";"Artabotrys pallens";"ACCEPTED";"Artabotrys pallens";"Ast";"https://ipni.org/n/72441-1";"";TRUE
"Artabotrys";"pilosus";0;0;"How, FC";"72936";"";72936;"";"01/06/1935 - 30/06/1935";1;6;1935;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Po-ting. Alt. 2100 ft.";0;109.701;18.641;"0";"0";"P01986048";"P01986048";"How";"How, FC";"<NA>";"<NA>";"Hainan(海南)";0;"How, F.C.";"<NA>";"not found";"Artabotrys pilosus";"ACCEPTED";"Artabotrys pilosus";"Merr. & Chun";"https://ipni.org/n/72449-1";".con";FALSE
"Artabotrys";"rolfei";0;0;"Elmer, ADE";"12942";"";12942;"";"01/04/1911 - 30/04/1911";1;4;1911;"Elmer, ADE";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippine. Puerto Princesa (Mt. Pulgar), Province of Palawan. Island of Palawan.";0;118.604106903076;9.79141579769683;"0";"0";"P02029223";"P02029223";"Elmer";"Elmer, Adolph Daniel Edward";"Indonesia, Philippines, United States of America";"0";"Palawan";0;"Elmer, A.D.E.";"Elmer, A.D.E.";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"rolfei";0;0;"Elmer, ADE";"17363";"";17363;"";"01/09/1916 - 30/09/1916";1;9;1916;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon";0;124.056;12.768;"0";"0";"P02029221";"P02029221";"Elmer";"Elmer, Adolph Daniel Edward";"Indonesia, Philippines, United States of America";"0";"Sorsogon";0;"Elmer, A.D.E.";"<NA>";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"rolfei";0;0;"Merrill, ED";"1381";"";1381;"";"01/05/1913 - 31/05/1913";1;5;1913;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippine plants. Palawan.";0;118.75;10;"0";"0";"P02029219";"P02029219";"Merrill";"Merrill, Elmer Drew";"China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America";"http://en.wikipedia.org/wiki/Elmer_Drew_Merrill";"Palawan";0;"Merrill, E.D.";"<NA>";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"rolfei";0;0;"Merrill, ED";"3300";"";3300;"";"01/10/1903 - 31/10/1903";1;10;1903;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Lamao River, Mt. Mariveles. Province de Bataan Luzon";0;120.511;14.52;"0";"0";"P02029222";"P02029222";"Merrill";"Merrill, Elmer Drew";"China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America";"http://en.wikipedia.org/wiki/Elmer_Drew_Merrill";"Bataan";0;"Merrill, E.D.";"<NA>";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"rolfei";0;0;"Ramos, M";"23858";"";23858;"";"01/09/1915 - 30/09/1915";1;9;1915;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Province of Rizal. Luzon";0;121.25;14.65;"0";"0";"P02029218";"P02029218";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Rizal";0;"Ramos, M.";"<NA>";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"rolfei";0;0;"Ramos, M";"29533";"";29533;"";"01/07/1917 - 31/07/1917";1;7;1917;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Antipolo. Province of Rizal. Luzon";0;121.1758611;14.5870262;"0";"0";"P02029217";"P02029217";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Rizal";0;"Ramos, M.";"<NA>";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"rolfei";0;0;"Reillo, J";"16357";"";16357;"";"01/09/1912 - 30/09/1912";1;9;1912;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Basilan";0;122.035;6.579;"0";"0";"P02029220";"P02029220";"Reillo";"Reillo, Juan";"Philippines";"0";"Basilan";0;"Reillo, J.";"<NA>";"PHL";"Artabotrys rolfei";"SYNONYM";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72456-1";"";TRUE
"Artabotrys";"siamensis";0;0;"Svengsuksa, B";"31";"";31;"";"01/06/1991 - 30/06/1991";1;6;1991;"nan";"<NA>";NA;NA;NA;"LA";"Laos, République démocratique populaire";0;"(Munic. de Vientiane)";0;102.6133707;17.9640988;"0";"0";"P01986045";"P01986045";"Svengsuksa";"Svengsuksa, B.";"Laos";"0";"Vientiane Prefecture";0;"Svengsuksa, B.";"<NA>";"LAO";"Artabotrys siamensis";"ACCEPTED";"Artabotrys siamensis";"Miq.";"https://ipni.org/n/72465-1";".cap";FALSE
"Artabotrys";"speciosus";0;0;"Wallich";"517";"";517;"";"01/01/1837 - 31/12/1837";1;1;1837;"nan";"<NA>";NA;NA;NA;"not found";"Inde";0;"Calcutta (Jardin Bot) HBC";0;88.288;22.558;"0";"0";"P01986044";"P01986044";"Wallich";"Wallich";"<NA>";"<NA>";"West Bengal";0;"Wallich";"<NA>";"not found";"Artabotrys speciosus";"ACCEPTED";"Artabotrys speciosus";"Kurz ex Hook.f. & Thomson";"https://ipni.org/n/72466-1";".con";FALSE
"Artabotrys";"speciosus";0;0;"Kurz, S";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"Kurz, S";"<NA>";NA;NA;NA;"not found";"Inde";0;"Andaman Islands. South Andaman.";0;92.656;11.826;"0";"0";"P00751137";"P00751137";"Kurz";"Kurz, S";"<NA>";"<NA>";"Andaman and Nicobar Islands";0;"Kurz, S.";"Kurz, S.";"not found";"Artabotrys speciosus";"ACCEPTED";"Artabotrys speciosus";"Kurz ex Hook.f. & Thomson";"https://ipni.org/n/72466-1";".con";FALSE
"Artabotrys";"stenopetalus";0;0;"Lau, SK";"3456";"";3456;"";"17/03/1934 - 17/03/1934";17;3;1934;"Merrill, ED";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Chim Fung Ling near Sam Mo Watt village (Kan-en District)";0;108.83;18.707;"0";"0";"P01986043";"P01986043";"Lau";"Lau, S. K.";"China, United States of America";"0";"Hainan(海南)";0;"Lau, S.K.";"Merrill, E.D.";"not found";"Artabotrys stenopetalus";"SYNONYM";"Artabotrys hainanensis";"R.E.Fr.";"https://ipni.org/n/72469-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Arifin";"1106";"";1106;"";"21/04/1995 - 21/04/1995";21;4;1995;"Kessler";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Indonesia, South Kalimantan, Palau Laut, Inhutani II area, near Stagen. Alt. 10 m. Road from Salinau to Lontar, near Desa Sungai Smebega. Secondary forest along road, c. 20 m behind seashore.";0;116.2;-3.5;"0";"0";"P01963668";"P01963668";"Arifin";"Arifin, Z.";"Indonesia";"0";"South Kalimantan";0;"Arifin";"Kessler";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Corner, EJH";"32497";"";32497;"";"27/10/1936 - 27/10/1936";27;10;1936;"Henderson, MR";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. Sungai Kayu, Mawai-Jemaluang road. Johore.";0;103.869;2.003;"0";"0";"P01986030";"P01986030";"Corner";"Corner, Edred John Henry";"Malaysia, Solomon Islands, Thailand";"0";"Johor";0;"Corner, E.J.H.";"Henderson, M.R.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Cuadra, A";"1151";"";1151;"";"11/12/1947 - 11/12/1947";11;12;1947;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"North Borneo. Segaliud, Elopura, Sandakan F.D. Watershed of Segaliud River.";0;117.871;5.746;"0";"0";"P02029236";"P02029236";"Cuadra";"Cuadra, Austin";"Malaysia";"0";"Sabah";0;"Cuadra, A.";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Cumming";"1099";"";1099;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Manille";0;120.9809674;14.5907332;"0";"0";"P02029168";"P02029168";"Cumming";"Cumming";"<NA>";"<NA>";"National Capital Region (NCR)";0;"Cumming";"<NA>";"PHL";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".cap,.cen";FALSE
"Artabotrys";"suaveolens";0;0;"Cumming";"2309";"";2309;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Manille";0;120.9809674;14.5907332;"0";"0";"P02029171";"P02029171";"Cumming";"Cumming";"<NA>";"<NA>";"National Capital Region (NCR)";0;"Cumming";"<NA>";"PHL";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".cap,.cen";FALSE
"Artabotrys";"suaveolens";0;0;"David, B";"181, 181, 181";"";181;"";"25/06/1986 - 25/06/1986";25;6;1986;"David, B, David, B, David, B";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaya. Sungai Petani, Kedah";0;100.487300866667;5.64467966666667;"0, 0, 0";"0, 0, 0";"P01986038, P01986039, P01986040";"P01986038, P01986039, P01986040";"David";"David, B.";"Malaysia";"0";"";NA;"";"";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"David, B";"44, 44, 44";"";44;"";"17/12/1985 - 17/12/1985";17;12;1985;"David, B, David, B, David, B";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaya. Pangkor Island, Perak";0;100.559359303306;4.22695443333333;"0, 0, 0";"0, 0, 0";"P02029163, P01986041, P01986042";"P02029163, P01986041, P01986042";"David";"David, B.";"Malaysia";"0";"";NA;"";"";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Elmer, ADE";"20138, 20138";"";20138;"";"01/10/1921 - 31/12/1921";1;10;1921;"Merrill, ED, nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Sandakan, Myburgh Province, British North Borneo";0;118.1158919;5.8391337;"0, 0";"0, 0";"P02029161, P02029237";"P02029161, P02029237";"Elmer";"Elmer, Adolph Daniel Edward";"Indonesia, Philippines, United States of America";"0";"";NA;"";"";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Enggoh";"10205";"";10205;"";"06/04/1939 - 06/04/1939";6;4;1939;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"British North Borneo. Kabili-Sepilok F.R. Elopura For. Dis. Alt. 200'";0;117.951;5.842;"0";"0";"P02029235";"P02029235";"Enggoh";"Enggoh bin Limbuan";"Malaysia";"0";"Sabah";0;"Enggoh";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Franck, CW";"1045, 1045";"";1045;"";"24/08/1937 - 24/08/1937";24;8;1937;"Franck, CW, Franck, CW";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Teluk Merbau. Malaya. Selangor";0;101.6617;2.644;"0, 0";"0, 0";"P02029230, P01986037";"P02029230, P01986037";"Franck";"Franck, C. W.";"Denmark, Germany, Indonesia, Norway, Thailand";"0";"";NA;"";"";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Hose, C";"302";"";302;"";"26/10/1894 - 26/10/1894";26;10;1894;"Sinclair, J";"16/09/1959 - 16/09/1959";16;9;1959;"not found";"Malaisie";0;"Baram district, Sarawak.";0;115;3.5;"0";"0";"P01986033";"P01986033";"Hose";"Hose, Charles";"Indonesia, Malaysia";"0";"Sarawak";0;"Hose, C.";"Sinclair, J.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Jacquemont, V";"306";"";306;"";"16/06/1832 - 15/09/1832";16;6;1832;"nan";"<NA>";NA;NA;NA;"not found";"Inde";0;"Indes Orient. Poonah, Concan.";0;73.8544541;18.521428;"0";"0";"P01986035";"P01986035";"Jacquemont";"Jacquemont, V";"<NA>";"<NA>";"Maharashtra";0;"Jacquemont, V.";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kiah";"31969";"";31969;"";"07/10/1936 - 07/10/1936";7;10;1936;"Henderson, MR";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. Sungai Kayu, E. Johore. Altitude low";0;104.059;1.539;"0";"0";"P01986031";"P01986031";"Kiah";"Sidek bin Kiah";"Malaysia";"0";"Johor";0;"Kiah";"Henderson, M.R.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kiah";"35970";"";35970;"";"22/10/1938 - 22/10/1938";22;10;1938;"Henderson, MR";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. 33 mile Jeniang Road, Kedah";0;100.6294418;5.814609;"0";"0";"P01989312";"P01989312";"Kiah";"Sidek bin Kiah";"Malaysia";"0";"Kedah";0;"Kiah";"Henderson, M.R.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"King";"4441";"";4441;"";"01/06/1883 - 30/06/1883";1;6;1883;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. Larut, Perak. Gopeng Kinta. alt. 300 to 800 ft";0;101.1681;4.4768;"0";"0";"P01986027";"P01986027";"King";"King";"<NA>";"<NA>";"Perak";0;"King";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"King";"7460";"";7460;"";"01/04/1885 - 30/04/1885";1;4;1885;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. Perak. Larut. alt. 300 to 500 ft";0;100.792;4.862;"0";"0";"P01986025";"P01986025";"King";"King";"<NA>";"<NA>";"Perak";0;"King";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kostermans";"20";"";20;"";"15/09/1949 - 15/09/1949";15;9;1949;"Sinclair, J";"19/09/1959 - 19/09/1959";19;9;1959;"not found";"Indonésie";0;"Bangka, Lobok-besar. +- 20 m alt.";0;106.594;-2.6282;"0";"0";"P02029231";"P02029231";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"Bangka-Belitung";0;"Kostermans";"Sinclair, J.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kostermans";"4272";"";4272;"";"25/08/1950 - 25/08/1950";25;8;1950;"Kessler, P";"01/11/2003 - 30/11/2003";1;11;2003;"not found";"Indonésie";0;"Borneo. Sg. Wain region, N. of Balikpapan. 30 m alt.";0;116.84;-1.146;"0";"0";"P02029165";"P02029165";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"East Kalimantan";0;"Kostermans";"Kessler, P.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kostermans, A";"5001";"";5001;"";"06/06/1951 - 06/06/1951";6;6;1951;"Sinclair, J";"21/09/1959 - 21/09/1959";21;9;1959;"not found";"Indonésie";0;"East Borneo; E. Kutei. Sg. Menubar region. 10 m alt.";0;118.474;0.895;"0";"0";"P02029232";"P02029232";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"East Kalimantan";0;"Kostermans, A.";"Sinclair, J.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kostermans";"6909";"";6909;"";"13/05/1952 - 13/05/1952";13;5;1952;"Kessler, P";"01/11/2003 - 30/11/2003";1;11;2003;"not found";"Indonésie";0;"Borneo. Loa Haur, west of Samarinda. 40 m alt";0;117.047;-0.597;"0";"0";"P02029164";"P02029164";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"East Kalimantan";0;"Kostermans";"Kessler, P.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Kostermans";"957";"";957;"";"29/09/1949 - 29/09/1949";29;9;1949;"Sinclair, J";"21/09/1959 - 21/09/1959";21;9;1959;"not found";"Indonésie";0;"Bangka. G. Pading (S.E. Bangka. 50 m alt.";0;106.549;-2.617;"0";"0";"P02029233";"P02029233";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"Bangka-Belitung";0;"Kostermans";"Sinclair, J.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Niyomdham, C";"956";"";956;"";"11/09/1985 - 11/09/1985";11;9;1985;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Thailand. Pa Wai, Su Ngai Padu, Narathiwat. Altitude NSL.";0;101.894;6.1938;"0";"0";"P01986103";"P01986103";"Niyomdham";"Niyomdham, Chawalit";"Thailand";"0";"Narathiwat(นครศรีธรรมราช)";0;"Niyomdham, C.";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Perromat, G";"4309";"";4309;"";"17/11/1993 - 17/11/1993";17;11;1993;"Perromat, G";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaysia. Kedah";0;100.369;6.127;"0";"0";"P01986036";"P01986036";"Perromat";"Perromat, G";"<NA>";"<NA>";"Kedah";0;"Perromat, G.";"Perromat, G.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Premrasmi, A";"5";"";5;"";"15/07/1984 - 15/07/1984";15;7;1984;"Niyomdham, C";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Thailand. Su Ngai Padee, Narathiwat. Altitude NSL";0;101.872;6.072;"0";"0";"P01986102";"P01986102";"Premrasmi";"Premrasmi, A";"<NA>";"<NA>";"Narathiwat(นครศรีธรรมราช)";0;"Premrasmi, A.";"Niyomdham, C.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Ramos, M";"40940";"";40940;"";"01/06/1922 - 30/06/1922";1;6;1922;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Pinamalayan. Mindoro";0;121.4801563;13.0386691;"0";"0";"P02029160";"P02029160";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Oriental Mindoro";0;"Ramos, M.";"<NA>";"PHL";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";"";TRUE
"Artabotrys";"suaveolens";0;0;"Ramos, M";"44342";"";44342;"";"01/07/1924 - 31/08/1924";1;7;1924;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Tawitawi. Sulu Province";0;120.034;5.198;"0";"0";"P02029162";"P02029162";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Tawi-Tawi";0;"Ramos, M.";"<NA>";"PHL";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";"";TRUE
"Artabotrys";"suaveolens";0;0;"Ridley";"6229";"";6229;"";"01/01/1894 - 31/12/1894";1;1;1894;"nan";"<NA>";NA;NA;NA;"not found";"Singapour";0;"Malay Peninsula. Singapore. Garden Jungle";0;103.8156;1.315;"0";"0";"P01986029";"P01986029";"Ridley";"Ridley";"<NA>";"<NA>";"Central Singapore";0;"Ridley";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".cap,.con,.inst";FALSE
"Artabotrys";"suaveolens";0;0;"Sevenet";"251, 251, 251, 251";"";251;"";"21/10/1984 - 21/10/1984";21;10;1984;"Kessler, P, Kessler, P, Kessler, P, Kessler, P";"01/06/2004 - 30/06/2004";1;6;2004;"not found";"Malaisie";0;"Malaya. Trengganu, Bukit Bauk forest reserve";0;103.3075;4.75065;"0, 0, 0, 0";"0, 0, 0, 0";"P01986098, P01986099, P01986100, P01986101";"P01986098, P01986099, P01986100, P01986101";"Sevenet";"Sevenet";"<NA>";"<NA>";"";NA;"";"";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Tsang, WT";"22676";"";22676;"";"10/07/1933 - 10/07/1933";10;7;1933;"Rehder, A";"<NA>";NA;NA;NA;"not found";"Chine";0;"Kwangsi. Shap Man Taai Shan, near Hoh Lung village. S.E. of Shang-sze, Kwangtung Border (Shang-sze District)";0;107.985;22.151;"0";"0";"P01986034";"P01986034";"Tsang";"Tsang, Wai Tak";"China, Vietnam";"0";"Guangxi(广西)";0;"Tsang, W.T.";"Rehder, A.";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
"Artabotrys";"suaveolens";0;0;"Wallich";"6146 A";"";6146;"A";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Penang";0;100.256;5.406;"0";"0";"P01986026";"P01986026";"Wallich";"Wallich";"<NA>";"<NA>";"Pulau Pinang";0;"Wallich";"<NA>";"not found";"Artabotrys suaveolens";"ACCEPTED";"Artabotrys suaveolens";"(Blume) Blume";"https://ipni.org/n/72472-1";".con";FALSE
