scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no
Fissistigma elmeri Merr.;Fissistigma;elmeri;0;0;Ambriansyah;"Ambriansyah; Arbainsyah AA 1675 ";Ambriansyah;1675;;0;6;4;1996;Turner, IM;2010-03-03T00:00:00;3;3;2010;ID;Indonesia;0;East Kalimantan, KPC area West Bengalon, Sebongkok utara.;0;117.516667;0.816667;<NA>;Botany;L1754252;L.1754252;Ambriansyah;Ambriansyah;Indonesia;0;0;"Ambriansyah; Arbainsyah";Turner IM;IDN;Fissistigma elmeri;ACCEPTED;Fissistigma elmeri;Merr.;https://ipni.org/n/73016-1
Fissistigma elmeri Merr.;Fissistigma;elmeri;0;0;Arifin, Z;"Arifin, Z; Ambriansyah Berau 1539 ";Arifin;1539;;0;14;5;1990;Turner, IM;2010-03-03T00:00:00;3;3;2010;ID;Indonesia;0;East Kalimantan, Berau, road Km 31 from Labanan, plot 2, RKL I.;0;117.316667;2.1;<NA>;Botany;L1754253;L.1754253;Arifin;Arifin, Z.;Indonesia;0;0;"Arifin Z; Ambriansyah";Turner IM;IDN;Fissistigma elmeri;ACCEPTED;Fissistigma elmeri;Merr.;https://ipni.org/n/73016-1
Fissistigma elmeri Merr.;Fissistigma;elmeri;0;0;Burley, JS;"Burley, JS; et al.  731 ";Burley;731;;0;20;4;1988;Turner, IM;2007-10-01T00:00:00;1;10;2007;ID;Indonesia;0;"Kalimantan, headwaters of S. Kahayan; 5km NW of Tumbang Sian logging camp; Sikatan Wana Raya logging concession";0;113.416667;-0.583333;<NA>;Botany;L1754268;L.1754268;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";Turner IM;IDN;Fissistigma elmeri;ACCEPTED;Fissistigma elmeri;Merr.;https://ipni.org/n/73016-1
Fissistigma elmeri Merr.;Fissistigma;elmeri;0;0;Church, AC;"Church, AC; Ismail; Ruskandi, A  2701 ";Church;2701;;0;26;10;1995;Turner, IM;2007-10-01T00:00:00;1;10;2007;ID;Indonesia;0;Borneo. W.Kalimantan. Serawai. 1km NE of Nanga Jelundung.;0;112.533333;-0.483333;<NA>;Botany;L1754267;L.1754267;Church;Church, Alison Cameron;Indonesia, United States of America;0;0;"Church AC; Ismail; Ruskandi A";Turner IM;IDN;Fissistigma elmeri;ACCEPTED;Fissistigma elmeri;Merr.;https://ipni.org/n/73016-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5551 A";Balgooy;5551;A;0;21;6;1986;Setten, AK van;<NA>;;;;ID;Indonesia;0;Indonesia, Gn Palung BR, c100km S of Pontianak, W Kalimantan;0;110.133333;-1.216667;<NA>;Botany;L1754293;L.1754293;Balgooy;Balgooy, Max Michael Josephus van;Netherlands, Papua New Guinea;0;0;"Balgooy MMJ van; Setten AK van";Setten AK van;IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Burley, JS;"Burley, JS; et al.  875 ";Burley;875;;0;3;5;1988;nan;<NA>;;;;ID;Indonesia;0;"Kalimantan, S Kahayan; 5km S of Tumbang Sian loggin camp; Sikatan Wana Raya logging Concession";0;113.416667;-0.583333;<NA>;Botany;L1754287;L.1754287;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";<NA>;IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Endert, FH;Endert, FH  1610 ;Endert;1610;;0;22;6;1925;Turner, IM;2008-10-01T00:00:00;1;10;2008;ID;Indonesia;0;"Central East Borneo; W Koetai; no.4 near Benoewtatoewa, ca.";0;116.5;0.0;<NA>;Botany;L1754206;L.1754206;Endert;Endert, Frederik Hendrik;Indonesia;0;0;Endert FH;Turner IM;IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Endert, FH;Endert, FH  1935 ;Endert;1935;;0;4;7;1925;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;"Central East Borneo, West Koetai; no. 6 near Tg. Isoei";0;116.5;0.0;<NA>;Botany;L1754289;L.1754289;Endert;Endert, Frederik Hendrik;Indonesia;0;0;Endert FH;Turner IM;IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Laman, TG;"Laman, TG; et al.  1413 ";Laman;1413;;0;24;10;1997;Turner, IM;2008-10-01T00:00:00;1;10;2008;ID;Indonesia;0;Borneo, Kalimantan Barat. Ketapang. Gunung Palung National Park, Cabang Panti Research Site.;0;110.1;-1.216667;<NA>;Botany;L1754209;L.1754209;Laman;Laman, Timothy G.;Indonesia;0;0;"Laman TG; et al.";Turner IM;IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Teijsmann, JE;Teijsmann, JE  106 ;Teijsmann;106;;0;;;;nan;<NA>;;;;ID;Indonesia;0;Landak, Borneo;0;109.383333;-0.016667;<NA>;Botany;L1754218;L.1754218;Teijsmann;Teijsmann, Johannes Elias;Indonesia, Malaysia, Papua New Guinea;0;0;Teijsmann JE;<NA>;IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;fulgens;0;0;Teo, LE;"Teo, LE; Pachiappan, G KL 3454 ";Teo;3454;;0;19;2;1986;nan;<NA>;;;;ID;Indonesia;0;Malaya, Hutan Simpan Air-Hitam, Puchong, Selangor;0;109.1667;0.1;<NA>;Botany;L1754256;L.1754256;Teo;Teo, LE;<NA>;<NA>;0;"Teo LE; Pachiappan G";"Teo LE; David B";IDN;Fissistigma fulgens;ACCEPTED;Fissistigma fulgens;(Hook.f. & Thomson) Merr.;https://ipni.org/n/73018-1
Fissistigma hypoglaucum (Miq.) Merr.;Fissistigma;hypoglaucum;0;0;Buwalda, P;Buwalda, P  6469 ;Buwalda;6469;;0;10;4;1939;Sinclair, J;<NA>;;;;ID;Indonesia;0;"Sumatra; Riouw, Muara Padjanki";0;100.619722;0.308611;<NA>;Botany;L1754241;L.1754241;Buwalda;Buwalda, Pieter;Indonesia;0;0;Buwalda P;Sinclair J;IDN;Fissistigma hypoglaucum;ACCEPTED;Fissistigma hypoglaucum;(Miq.) Merr.;https://ipni.org/n/73023-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Ambriansyah;"Ambriansyah; Arifin, Z W 898 , Ambriansyah; Arifin, Z W 898 ";Ambriansyah;898;;0;4;9;1991;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Kalimantan Timur, Samboja-Semoi road, km 11;0;117.0;-1.0;<NA>, <NA>;Botany, Botany;L1754169, L1754168;L.1754169, L.1754168;Ambriansyah;Ambriansyah;Indonesia;0;;;;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Balgooy, MMJ van;Balgooy, MMJ van  3940 ;Balgooy;3940;;0;10;7;1979;Kessler, PJA;1988-08-01T00:00:00;1;8;1988;ID;Indonesia;0;Sulawesi, between Soroako and Nickel plant site;0;121.357;-2.5213;<NA>;Botany;L1754144;L.1754144;Balgooy;Balgooy, Max Michael Josephus van;Netherlands, Papua New Guinea;0;0;Balgooy MMJ van;Kessler PJA;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Burley, JS;"Burley, JS; et al.  830 ";Burley;830;;0;28;4;1988;Kessler, PJA;1990-06-01T00:00:00;1;6;1990;ID;Indonesia;0;"Kalimantan, headwaters of S. Kahayan; 5km NW of Tumbang Sian logging camp; Sikatan Wana Raya logging concession";0;113.416667;-0.583333;<NA>;Botany;L1754133;L.1754133;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";Kessler PJA;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Kessler, PJA;"Kessler, PJA; et al.  1063 , Kessler, PJA; et al.  1063 ";Kessler;1063;;0;6;4;1995;Kessler, PJA, Kessler, PJA;1995-04-01T00:00:00;1;4;1995;ID;Indonesia;0;East Kalimantan, road Balikpapan-Samarinda, km 15, road to Sungai Wain.;0;117.0;-1.0;<NA>, <NA>;Botany, Botany;L1754163, L1754162;L.1754163, L.1754162;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Kostermans, AJGH;Kostermans, AJGH  10594 ;Kostermans;10594;;0;23;4;1955;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;E Borneo, Central Kutei, Belajan R., G. Kelopok near Tabang;0;116.033333;0.566666;<NA>;Botany;L1754194;L.1754194;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Kostermans, AJGH;Kostermans, AJGH  12620 ;Kostermans;12620;;0;2;8;1956;nan;2008-10-01T00:00:00;1;10;2008;ID;Indonesia;0;East Borneo, West Kutei, Tundjung plateau near Djohan-asa;0;117.633333;3.25;<NA>;Botany;L1754155;L.1754155;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;<NA>;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Kostermans, AJGH;Kostermans, AJGH  8788 ;Kostermans;8788;;0;20;11;1953;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"NE Borneo; island Nunukan (Northern Part)";0;117.666666;4.083333;<NA>;Botany;L1754191;L.1754191;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Kostermans, AJGH;Kostermans, AJGH  9921 ;Kostermans;9921;;0;3;9;1954;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;E Borneo, along Loa Haur W of Samarinda;0;117.05;-0.6;<NA>;Botany;L1754195;L.1754195;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Leighton, M;Leighton, M  601 , Leighton, M  601 , Leighton, M  601 ;Leighton;601;;0;18;4;1979;Heusden, ECH van, Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers;0;117.333333;0.5;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1754159, L1754161, L1754160;L.1754159, L.1754161, L.1754160;Leighton;Leighton, M;<NA>;<NA>;;;;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Meijer, W;Meijer, W  2235 ;Meijer;2235;;0;1;11;1953;Meijer, W;1954-08-01T00:00:00;1;8;1954;ID;Indonesia;0;Nunukan, N of Tarakan, E Borneo;0;117.666666;4.083333;<NA>;Botany;L1754137;L.1754137;Meijer;Meijer, W;<NA>;<NA>;0;Meijer W;Meijer W;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Sidiyasa, K;"Sidiyasa, K; Arifin, Z  1602 ";Sidiyasa;1602;;0;9;3;1999;Turner, IM;2008-10-01T00:00:00;1;10;2008;ID;Indonesia;0;East Kalimantan, Kab. Bulungan, South Slope of Mount Lanjut, Kayan Mentarang National Park.;0;115.6;2.6;<NA>;Botany;L1754156;L.1754156;Sidiyasa;Sidiyasa, K;<NA>;<NA>;0;"Sidiyasa K; Arifin Z";Turner IM;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma kingii (Boerl.) Burkill;Fissistigma;kingii;0;0;Wilde, WJ de;"18716, Wilde, WJJO de; Wilde-Duyfjes, BEE de  18716 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  18716 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  18716 ";;18716;;0;15;7;1979;nan, nan, nan, nan;<NA>;;;;ID;Indonesia;0;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Southern part of the reserve, Alas River valley, near the mouth of the Bengkong River, c. 50 km. S. of Kutacane.;0;97.83;3.0;US, <NA>, <NA>, <NA>;US, Botany, Botany, Botany;US2996687, L1754189, L1754188, L0186935;US 2996687, L.1754189, L.1754188, L  0186935;Wilde;Wilde, WJ de;<NA>;<NA>;;;;IDN;Fissistigma kingii;ACCEPTED;Fissistigma kingii;(Boerl.) Burkill;https://ipni.org/n/73026-1
Fissistigma borneense (Miq.) Merr.;Fissistigma;latifolium;0;0;Ambriansyah;"Ambriansyah; Arifin, Z AA 223 ";Ambriansyah;223;;0;26;10;1991;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia, East Kalimantan, Wanariset I area, off km 1.5, Wanariset-Semoi road.;0;117.033333;-1.033333;<NA>;Botany;L1754306;L.1754306;Ambriansyah;Ambriansyah;Indonesia;0;0;"Ambriansyah; Arifin Z";Heusden ECH van;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Backer, CA;Backer, CA  26305 ;Backer;26305;;0;27;10;1918;nan;<NA>;;;;ID;Indonesia;0;Java, Batavia, Depok;0;140.3711;-2.4869;<NA>;Botany;L1754511;L.1754511;Backer;Backer, Cornelis Andries B.;Indonesia, Netherlands, Singapore;0;0;Backer CA;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Backer, CA;Backer, CA  26320 , Backer, CA  26320 ;Backer;26320;;0;10;10;1918;nan, nan;<NA>;;;;ID;Indonesia;0;Java, Laladon oedik, ZW van Buitenzorg;0;106.7913;-6.5897;<NA>, <NA>;Botany, Botany;L1754543, L1754542;L.1754543, L.1754542;Backer;Backer, Cornelis Andries B.;Indonesia, Netherlands, Singapore;0;;;;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Burley, JS;"Burley, JS; et al.  3907 ";Burley;3907;;0;15;3;1990;nan;<NA>;;;;ID;Indonesia;0;"Sulawesi Utara; 220km W of Manado; 50km inland from Pangi, on tributary of Sungai Ilanga";0;123.666667;0.683333;<NA>;Botany;L1754455;L.1754455;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Burley, JS;"Burley, JS; et al.  4049 ";Burley;4049;;0;25;3;1990;nan;<NA>;;;;ID;Indonesia;0;"sulawesi Utara; 250km W of Gorontalo; 75km inland from Papayuto, on tributary of sungai Papayuto";0;121.5;0.5;<NA>;Botany;L1754457;L.1754457;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Burley, JS;"Burley, JS; et al.  4167 ";Burley;4167;;0;29;3;1990;nan;<NA>;;;;ID;Indonesia;0;"sulawesi Utara; 250km W of Gorontalo; 75km inland from Papayuto, on tributary of sungai Papayuto";0;121.5;0.5;<NA>;Botany;L1754456;L.1754456;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Burley, JS;"Burley, JS; Tukirin; Ismail  4356 ";Burley;4356;;0;6;12;1990;nan;<NA>;;;;ID;Indonesia;0;Ceram: c.40km E of Masohi in Wae Ruatan/Wae Ruwata (Ruwa);0;129.25;-3.183333;<NA>;Botany;L1754458;L.1754458;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; Tukirin; Ismail";<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Church, AC;"Church, AC; et al.  983 ";Church;983;;0;17;4;1994;Church, AC;1994-08-01T00:00:00;1;8;1994;ID;Indonesia;0;Indonesia, Borneo, C. Kalimantan, Sintang HPH km 70, west camp off main (new) logging road, cutting block and surrounding environs.Lat. 0 51' 53.6'SLong.: 112 13'29.9'E;0;112.216667;-0.85;<NA>;Botany;L1754464;L.1754464;Church;Church, Alison Cameron;Indonesia, United States of America;0;0;"Church AC; et al.";Church AC;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Forbes, HO;Forbes, HO  2827 , Forbes, HO  2827 , Forbes, HO  2827 ;Forbes;2827;;0;1;1;1881;nan, nan, nan;1954-11-01T00:00:00;1;11;1954;ID;Indonesia;0;Sumatra, Tandjong Ning;0;103.03000000000002;-3.25;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1754566, L1754567, L1754565;L.1754566, L.1754567, L.1754565;Forbes;Forbes, Henry Ogg;Indonesia, Papua New Guinea;0;;;;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma borneense (Miq.) Merr.;Fissistigma;latifolium;0;0;Hallier, JG;Hallier, JG  1995 ;Hallier;1995;;0;1;1;1893;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Borneo, Soengai Kenepai;0;111.933333;0.583333;<NA>;Botany;L1754308;L.1754308;Hallier;Hallier, JG;<NA>;<NA>;0;Hallier JG;Heusden ECH van;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  14937 ;Koorders;14937;;0;23;2;1894;nan;<NA>;;;;ID;Indonesia;0;Java, Preanger, Takoka;0;106.983333;-7.05;<NA>;Botany;L1754537;L.1754537;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  21633 ;Koorders;21633;;0;31;10;1895;nan;<NA>;;;;ID;Indonesia;0;Java, Besoeki, Tjoeramanis;0;113.67;-7.75;<NA>;Botany;L1754536;L.1754536;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  22535 ;Koorders;22535;;0;14;5;1896;nan;<NA>;;;;ID;Indonesia;0;Java, Pekalongan, Soebah;0;109.866667;-6.966667;<NA>;Botany;L1754534;L.1754534;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  23795 ;Koorders;23795;;0;25;6;1896;nan;<NA>;;;;ID;Indonesia;0;Java, Pasoeroean, Tangkil-Zuidergebergte;0;112.8616;-7.6757;<NA>;Botany;L1754540;L.1754540;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  26690 ;Koorders;26690;;0;18;1;1897;nan;<NA>;;;;ID;Indonesia;0;Java, Preanger, Pangentjongan;0;108.0428;-7.1984;<NA>;Botany;L1754538;L.1754538;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  27288 ;Koorders;27288;;0;13;4;1897;nan;<NA>;;;;ID;Indonesia;0;Java, Pekalongan, Soebah;0;109.866667;-6.966667;<NA>;Botany;L1754533;L.1754533;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  33347 ;Koorders;33347;;0;9;6;1900;nan;<NA>;;;;ID;Indonesia;0;Java, Preanger, Takoka;0;107.0175;-6.903611;<NA>;Botany;L1754539;L.1754539;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Koorders, SH;Koorders, SH  41725 ;Koorders;41725;;0;12;3;1896;nan;<NA>;;;;ID;Indonesia;0;Java, Batavia, Depok;0;140.3711;-2.4869;<NA>;Botany;L1754535;L.1754535;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Kostermans, AJGH;Kostermans, AJGH  13905 ;Kostermans;13905;;0;17;9;1957;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;East Borneo, Berouw, Mt. Ilas Bungaan;0;117.5;1.75;<NA>;Botany;L1754499;L.1754499;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Latupeirissa, ER;Latupeirissa, ER  95012 ;Latupeirissa;95012;;0;5;4;1995;Turner, IM;2008-10-01T00:00:00;1;10;2008;ID;Indonesia;0;Within research area. Sangai, S. Mentaya, Kab. Kotawaringin Timur.;0;112.516667;-1.483333;<NA>;Botany;L1754493;L.1754493;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;0;Latupeirissa ER;Turner IM;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Reinwardt, CGC;Reinwardt, CGC  169 i;Reinwardt;169;i;0;;;;nan;<NA>;;;;ID;Indonesia;0;Nusa Kambangan, Java;0;108.948611;-7.751111;<NA>;Botany;L1754541;L.1754541;Reinwardt;Reinwardt, Caspar Georg Carl;Indonesia;0;0;Reinwardt CGC;<NA>;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Sidiyasa, K;Sidiyasa, K  722 , Sidiyasa, K  722 ;Sidiyasa;722;;0;2;3;1991;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;East Kalimantan, Indonesia, Sepaku i, Jl. 2300, PT. ETCI area;0;116.766666;-0.916666;<NA>, <NA>;Botany, Botany;L1754443, L1754444;L.1754443, L.1754444;Sidiyasa;Sidiyasa, K;<NA>;<NA>;;;;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
Fissistigma borneense (Miq.) Merr.;Fissistigma;latifolium;0;0;Vogel, EF de;Vogel, EF de  5627 , Vogel, EF de  5627 ;Vogel;5627;;0;30;5;1979;Kessler, PJA, Kessler, PJA;1988-08-01T00:00:00;1;8;1988;ID;Indonesia;0;Celebes, Central Sulawesi, Sopu Valley, C. 60km SSE of Palu;0;120.05;-1.05;<NA>, <NA>;Botany, Botany;L1754309, L1754310;L.1754309, L.1754310;Vogel;de Vogel, Eduard Ferdinand;Brunei, Indonesia, Malaysia, Netherlands, Yugoslavia;0;;;;IDN;Fissistigma latifolium;ACCEPTED;Fissistigma latifolium;(Dunal) Merr.;https://ipni.org/n/73030-1
