"scientific_name";"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"global_id";"childData_id";"accSpecies_id";"colnum_fullprefix";"status";"accepted_name";"ipni_no";".val";".equ";".zer";".cap";".cen";".con";".gbf";".inst";".summary"
"Cyathocalyx deltoideus (Airy Shaw) R.J.Wang & R.M.K.Saunders";"Drepananthus";"deltoideus";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6367 , Kostermans, AJGH  6367 ";"Kostermans";6367;"";0;10;4;1952;"Wang, R, Wang, R";"2004-01-01T00:00:00";1;1;2004;"ID";"Indonesia";0;"Borneo, Loa Djanan near Samarinda.";0;117.15;-0.5;"<NA>, <NA>";"Botany, Botany";"L1753957, L1753993";"L.1753957, L.1753993";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Pyramidanthe prismatica (Hook.f. & Thomson) Merr.";"Pyramidanthe";"prismatica";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6412 ";"Kostermans";6412;"";0;11;4;1952;"Kessler, PJA";"1994-04-01T00:00:00";1;4;1994;"ID";"Indonesia";0;"Borneo, Loa Djanan, West of Samarinda.";0;117.083333;-0.583333;"<NA>";"Botany";"L1775053";"L.1775053";"Kostermans";0;"Kostermans AJGH";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mezzettia parviflora Becc.";"Mezzettia";"parviflora";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6431 ";"Kostermans";6431;"";0;12;4;1952;"Kessler, PJA";"1989-06-01T00:00:00";1;6;1989;"ID";"Indonesia";0;"East Borneo near Loa Djanan, west of Samarinda";0;117.083333;-0.583333;"<NA>";"Botany";"L1761738";"L.1761738";"Kostermans";0;"Kostermans AJGH";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia dehiscens (Blanco) Merr.";"Xylopia";"blancoi";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6451 ";"Kostermans";6451;"";0;15;4;1952;"Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Borneo, Loa Djanan, West of Samarinda.";0;117.083333;-0.583333;"<NA>";"Botany";"L1775287";"L.1775287";"Kostermans";0;"Kostermans AJGH";"Johnson DM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia malayana Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6464 ";"Kostermans";6464;"";0;16;4;1952;"Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Borneo, Loa Djanan, West of Samarinda.";0;117.083333;-0.583333;"<NA>";"Botany";"L1775288";"L.1775288";"Kostermans";0;"Kostermans AJGH";"Johnson DM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia rumphii (Blume ex Hensch.) Merr.";"Hubera";"rumphii";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6468 ";"Kostermans";6468;"";0;16;4;1952;"Hildebrand, FHG";"1965-04-01T00:00:00";1;4;1965;"ID";"Indonesia";0;"Borneo. Loa Djanan, West of Samarinda.";0;117.083333;-0.583333;"<NA>";"Botany";"L1767558";"L.1767558";"Kostermans";0;"Kostermans AJGH";"Hildebrand FHG";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus tapis Miq.";"Goniothalamus";"tapis";0;0;"Kostermans, AJGH";"Kostermans, AJGH S/ 65 ";"Kostermans";65;"";0;1;1;1954;"Saunders, RMK";"2002-10-01T00:00:00";1;10;2002;"ID";"Indonesia";0;"<NA>";0;104.75;-2.916667;"<NA>";"Botany";"L3965717";"L.3965717";"Kostermans";0;"Kostermans AJGH";"Saunders RMK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia malayana Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Kostermans, AJGH";"Kostermans, AJGH; Anta  65 , Kostermans, AJGH; Anta  65 ";"Kostermans";65;"";0;24;8;1949;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Bangka, Lobok-basar";0;106.55;-2.6;"<NA>, <NA>";"Botany, Botany";"L1775333, L1775332";"L.1775333, L.1775332";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia Blume";"Polyalthia";"nan";0;0;"Kostermans, AJGH";"Kostermans, AJGH  651 ";"Kostermans";651;"";0;7;6;1949;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Moluccas, Morotai, Totodokoe";0;128.350278;2.041944;"<NA>";"Botany";"L1759897";"L.1759897";"Kostermans";0;"Kostermans AJGH";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea celebica (Blume) Miq.";"Orophea";"celebica";0;0;"Kostermans, AJGH";"Kostermans, AJGH  653 , Kostermans, AJGH  653 ";"Kostermans";653;"";0;7;5;1949;"Kessler, PJA, Kessler, PJA";"1984-03-01T00:00:00";1;3;1984;"ID";"Indonesia";0;"Moluccas, Morotai, Totodokoe";0;128.350278;2.041944;"<NA>, <NA>";"Botany, Botany";"L1766469, L1766468";"L.1766469, L.1766468";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia microtus Miq.";"Polyalthia";"microtus";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6543 ";"Kostermans";6543;"";0;19;4;1952;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Loa Djanan, West of Samarinda";0;117.083333;-0.583333;"<NA>";"Botany";"L1767211";"L.1767211";"Kostermans";0;"Kostermans AJGH";"Johnson DM; Murray NA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mezzettia parviflora Becc.";"Mezzettia";"parviflora";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6583 , Kostermans, AJGH  6583 ";"Kostermans";6583;"";0;22;4;1952;"Kessler, PJA, Kessler, PJA";"1989-06-01T00:00:00";1;6;1989;"ID";"Indonesia";0;"East Borneo, Loa Djanan region, west of Samarinda.";0;117.15;-0.5;"<NA>, <NA>";"Botany, Botany";"L1761716, L0192137";"L.1761716, L  0192137";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia elliptica Maingay ex Hook.f. & Thomson";"Xylopia";"elliptica";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6634 ";"Kostermans";6634;"";0;27;4;1952;"Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Borneo, Loa Djanan, West of Samarinda.";0;117.083333;-0.583333;"<NA>";"Botany";"L1775192";"L.1775192";"Kostermans";0;"Kostermans AJGH";"Johnson DM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia rumphii (Blume ex Hensch.) Merr.";"Hubera";"rumphii";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6647 ";"Kostermans";6647;"";0;12;4;1952;"Hildebrand, FHG";"1965-04-01T00:00:00";1;4;1965;"ID";"Indonesia";0;"Borneo. Loa Djanan, West of Samarinda.";0;117.083333;-0.583333;"<NA>";"Botany";"L1767553";"L.1767553";"Kostermans";0;"Kostermans AJGH";"Hildebrand FHG";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Friesodielsia Steenis";"Friesodielsia";"nan";0;0;"Kostermans, AJGH";"Kostermans, AJGH; Anta  67 ";"Kostermans";67;"";0;24;8;1949;"Bijgrave, P";"1996-01-01T00:00:00";1;1;1996;"ID";"Indonesia";0;"Bangka, Lobok-Besar.";0;106.55;-2.6;"<NA>";"Botany";"L1765138";"L.1765138";"Kostermans";0;"Kostermans AJGH; Anta";"Bijgrave P";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Annonaceae";"<NA>";"nan";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6761 ";"Kostermans";6761;"";0;6;5;1952;"Hildebrand, FHG";"1965-05-01T00:00:00";1;5;1965;"ID";"Indonesia";0;"East Borneo, Loa Haur region, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1757869";"L.1757869";"Kostermans";0;"Kostermans AJGH";"Hildebrand FHG";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia rumphii (Blume ex Hensch.) Merr.";"Hubera";"rumphii";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6770 ";"Kostermans";6770;"";0;8;5;1952;"Hildebrand, FHG";"1965-04-01T00:00:00";1;4;1965;"ID";"Indonesia";0;"Borneo. Loa Haur, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1767554";"L.1767554";"Kostermans";0;"Kostermans AJGH";"Hildebrand FHG";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cyathocalyx sumatranus Scheff.";"Cyathocalyx";"sumatranus";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6788 , Kostermans, AJGH  6788 ";"Kostermans";6788;"";0;9;5;1952;"Hildebrand, FHG, Hildebrand, FHG";"1967-07-01T00:00:00";1;7;1967;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda";0;117.15;-0.5;"<NA>, <NA>";"Botany, Botany";"L1755586, L1755585";"L.1755586, L.1755585";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia pisocarpa (Blume) Endl.";"Popowia";"pisocarpa";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6792 ";"Kostermans";6792;"";0;9;5;1952;"Ganesan, SK";"2011-10-01T00:00:00";1;10;2011;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda";0;117.05;-0.6;"<NA>";"Botany";"L1759310";"L.1759310";"Kostermans";0;"Kostermans AJGH";"Ganesan SK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Annonaceae";"<NA>";"nan";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6812 ";"Kostermans";6812;"";0;9;5;1952;"Hildebrand, FHG";"1965-04-01T00:00:00";1;4;1965;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L0183220";"L  0183220";"Kostermans";0;"Kostermans AJGH";"Hildebrand FHG";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6819 ";"Kostermans";6819;"";0;9;5;1952;"Hildebrand, FHG";"1967-07-01T00:00:00";1;7;1967;"ID";"Indonesia";0;"Borneo. Loa Haur, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1753709";"L.1753709";"Kostermans";0;"Kostermans AJGH";"Hildebrand FHG";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Artabotrys sumatranus Miq.";"Artabotrys";"sumatranus";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6820 ";"Kostermans";6820;"";0;9;5;1952;"Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Loa haur, west of Samarinda.";0;117.05;-0.6;"<NA>";"Botany";"L1760076";"L.1760076";"Kostermans";0;"Kostermans AJGH";"Heusden ECH van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6837 ";"Kostermans";6837;"";0;12;5;1952;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo. Loa Haur, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1761256";"L.1761256";"Kostermans";0;"Kostermans AJGH";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Monocarpia euneura Miq.";"Monocarpia";"euneura";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6839 ";"Kostermans";6839;"";0;12;5;1952;"Mols, JB";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Indonesia, Borneo, Kalimantan Timur, Loa Haur, west of Samarinda, c. 0.36 S; 117.03 E.";0;117.05;-0.6;"<NA>";"Botany";"L1762344";"L.1762344";"Kostermans";0;"Kostermans AJGH";"Mols JB";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia obliqua Hook.f. & Thomson";"Polyalthia";"obliqua";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6844 , Kostermans, AJGH  6844 ";"Kostermans";6844;"";0;12;5;1952;"Hildebrand, FHG, Hildebrand, FHG";"1968-08-01T00:00:00";1;8;1968;"ID";"Indonesia";0;"East Borneo: Loa Haur region, west of Samarinda.";0;117.05;-0.6;"<NA>, <NA>";"Botany, Botany";"L1767300, L0184437";"L.1767300, L  0184437";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Meiogyne virgata (Blume) Miq.";"Meiogyne";"virgata";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6903 , Kostermans, AJGH  6903 ";"Kostermans";6903;"";0;13;5;1952;"Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda.";0;117.05;-0.6;"<NA>, <NA>";"Botany, Botany";"L1765972, L1765973";"L.1765972, L.1765973";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Artabotrys suaveolens (Blume) Blume";"Artabotrys";"suaveolens";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6909 ";"Kostermans";6909;"";0;13;5;1952;"Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo. Loa Haur, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1749869";"L.1749869";"Kostermans";0;"Kostermans AJGH";"Heusden ECH van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea trigyna Miq.";"Orophea";"trigyna";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6932 ";"Kostermans";6932;"";0;14;5;1952;"Kessler, PJA";"1987-10-01T00:00:00";1;10;1987;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda.";0;117.05;-0.6;"<NA>";"Botany";"L1759031";"L.1759031";"Kostermans";0;"Kostermans AJGH";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia borneensis Merr.";"Polyalthia";"borneensis";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6939 ";"Kostermans";6939;"";0;15;5;1952;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda";0;117.15;-0.5;"<NA>";"Botany";"L1758486";"L.1758486";"Kostermans";0;"Kostermans AJGH";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia rumphii (Blume ex Hensch.) Merr.";"Hubera";"rumphii";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6940 , Kostermans, AJGH  6940 ";"Kostermans";6940;"";0;15;5;1952;"Hildebrand, FHG, Hildebrand, FHG";"1965-04-01T00:00:00";1;4;1965;"ID";"Indonesia";0;"Borneo. Loa Haur, west of Samarinda.";0;117.05;-0.6;"<NA>, <NA>";"Botany, Botany";"L1767551, L1767552";"L.1767551, L.1767552";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"nan";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6961 ";"Kostermans";6961;"";0;16;5;1952;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda";0;117.05;-0.6;"<NA>";"Botany";"L0195776";"L  0195776";"Kostermans";0;"Kostermans AJGH";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria elmeri Merr.";"Uvaria";"monticola";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6963 , Kostermans, AJGH  6963 ";"Kostermans";6963;"";0;16;5;1952;"Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda.";0;117.15;-0.5;"<NA>, <NA>";"Botany, Botany";"L0190733, L0190732";"L  0190733, L  0190732";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia microtus Miq.";"Polyalthia";"microtus";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6973 , Kostermans, AJGH  6973 ";"Kostermans";6973;"";0;16;5;1952;"Johnson, DM, Johnson, DM";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Loa Haur, west of Samarinda";0;117.05;-0.6;"<NA>, <NA>";"Botany, Botany";"L4369859, L4369858";"L.4369859, L.4369858";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea Blume";"Orophea";"nan";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6985 ";"Kostermans";6985;"";0;17;5;1952;"Kessler, PJA";"1986-03-01T00:00:00";1;3;1986;"ID";"Indonesia";0;"Borneo, Lao Haur, west of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1758903";"L.1758903";"Kostermans";0;"Kostermans AJGH";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Enicosanthum paradoxum Becc.";"Enicosanthum";"paradoxum";0;0;"Kostermans, AJGH";"Kostermans, AJGH  6992 , Kostermans, AJGH  6992 ";"Kostermans";6992;"";0;18;5;1952;"Kessler, PJA, Kessler, PJA";"1988-06-01T00:00:00";1;6;1988;"ID";"Indonesia";0;"Indonesia. Borneo. Loa Haur, west of Samarinda, low ridges.";0;117.05;-0.6;"<NA>, <NA>";"Botany, Botany";"L0049275, L0049274";"L  0049275, L  0049274";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia dehiscens (Blanco) Merr.";"Xylopia";"blancoi";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7001 ";"Kostermans";7001;"";0;18;5;1952;"Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Borneo, Loa Haur, west of Samarinda.";0;117.05;-0.6;"<NA>";"Botany";"L1775308";"L.1775308";"Kostermans";0;"Kostermans AJGH";"Johnson DM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Kostermans, AJGH";"Kostermans, AJGH  71 ";"Kostermans";71;"";0;24;7;1948;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Archipel. Ind.: Nw. Guinea, subdistrict Manokwari; Warsui near Ransiki.";0;134.166667;-1.5;"<NA>";"Botany";"L1753946";"L.1753946";"Kostermans";0;"Kostermans AJGH";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Fissistigma manubriatum (Hook.f. & Thomson) Merr.";"Fissistigma";"manubriatum";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7107 ";"Kostermans";7107;"";0;30;5;1952;"Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Tdg. Bangko near Mahakam R. estuary low ridge";0;117.716667;1.316667;"<NA>";"Botany";"L1754347";"L.1754347";"Kostermans";0;"Kostermans AJGH";"Heusden ECH van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus fasciculatus Boerl.";"Goniothalamus";"fasciculatus";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7137 ";"Kostermans";7137;"";0;1;6;1952;"Saunders, RMK";"2013-02-01T00:00:00";1;2;2013;"ID";"Indonesia";0;"Tdg. Bangko, near mouth of Makaham R.";0;117.716667;1.316667;"<NA>";"Botany";"L3966042";"L.3966042";"Kostermans";0;"Kostermans AJGH";"Saunders RMK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7193 , Kostermans, AJGH  7193 ";"Kostermans";7193;"";0;6;6;1952;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Tdg. Bangko region near mouth of Mahakam river";0;117.716667;1.316667;"<NA>, <NA>";"Botany, Botany";"L1761252, L0188838";"L.1761252, L  0188838";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia malayana Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7213 , Kostermans, AJGH  7213 ";"Kostermans";7213;"";0;7;6;1952;"Johnson, DM, Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Borneo, East Kutai.";0;116.5;0;"<NA>, <NA>";"Botany, Botany";"L1775292, L0191444";"L.1775292, L  0191444";"Kostermans";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
"Polyalthia anomala Becc.";"Polyalthia";"anomala";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7360 ";"Kostermans";7360;"";0;8;7;1952;"Turner, IM";"2010-09-01T00:00:00";1;9;2010;"ID";"Indonesia";0;"Borneo, Peak of Balikpapan (G. Beratus).";0;116.33333;-1.033333;"<NA>";"Botany";"L1758529";"L.1758529";"Kostermans";0;"Kostermans AJGH";"Turner IM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrephora maingayi Hook.f. & Thomson";"Mitrephora";"teysmannii";0;0;"Kostermans, AJGH";"Kostermans, AJGH  7418 ";"Kostermans";7418;"";0;10;7;1952;"Weerasooriya, AD";"2001-03-01T00:00:00";1;3;2001;"ID";"Indonesia";0;"Indonesia. Borneo. Peak of Balikpapan (G. Beratus).";0;116.33333;-1.033333;"<NA>";"Botany";"L1757171";"L.1757171";"Kostermans";0;"Kostermans AJGH";"Weerasooriya AD";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
