scientific_name;genus;specific_epithet;species_author;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;colnum_fullprefix;region;geo_issues;.summary;tmp_det_date.1;expert_det;recby_regex;modified;scientific_name.1;colnum_fullprefix.1;region.1;collector_id;huh_name;geo_col;wiki_url;ipni_species_author;specificEpithet;tmp_det_date;sp_idx;summary
Cyathostemma glabrum (Span.) Jessup ex Utteridge;Cyathostemma;glabrum;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1619 ;Ridsdale;1619;<NA>;<NA>;6;5;1984;Utteridge, TMA;1995-07-01T00:00:00;1;7;1995;PH;Philippines;<NA>;Palawan, St. Paul's Bay, Mt. Bloomfield, WNW to W face, near chromite mine;<NA>;118.866667;10.2;<NA>;Botany;L1756054;L.1756054;Ridsdale;Ridsdale CE;Utteridge TMA;PHL;SYNONYM;Uvaria glabra;https://ipni.org/n/1018195-1;;;.con;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;Span.;;;Cyathostemma glabrum;False
Cyathostemma glabrum (Span.) Jessup ex Utteridge;Cyathostemma;glabrum;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1619 ;Ridsdale;1619;<NA>;<NA>;6;5;1984;Utteridge, TMA;1995-07-01T00:00:00;1;7;1995;PH;Philippines;<NA>;Palawan, St. Paul's Bay, Mt. Bloomfield, WNW to W face, near chromite mine;<NA>;118.866667;10.2;<NA>;Botany;L1756053;L.1756053;Ridsdale;Ridsdale CE;Utteridge TMA;PHL;SYNONYM;Uvaria glabra;https://ipni.org/n/1018195-1;;;.con;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;Span.;;;Cyathostemma glabrum;False
Dasymaschalon oblongatum Merr.;Dasymaschalon;clusiflorum;<NA>;Argent, Graham Charles George;"Argent, GCG; Wilkie, P; Mendum, M; Fuentes, R 99/ 307 ";Argent;99;<NA>;<NA>;17;11;1999;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines. Bataan Province: Luzon Island: Barangay Banawang. Sitio Ulingan.;<NA>;120.383333;14.616667;<NA>;Botany;L4266459;L.4266459;Argent;"Argent GCG; Wilkie P; Mendum M; Fuentes R";;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Argent, GCG;serafin_2023-05-10_09-01-44;;;;<NA>;Argent, Graham Charles George;Indonesia;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Cenabre, A. L.;"Cenabre, AL; et al. FB 28558 ";Cenabre;28558;<NA>;<NA>;1;6;1921;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Nueva Vizcaya, Province Luzon.;<NA>;121.124245;16.324685;<NA>;Botany;L1756249;L.1756249;Cenabre;"Cenabre AL; et al.";;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Cenabre, AL;serafin_2023-05-10_09-01-44;;;;<NA>;Cenabre, A. L.;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Co, Leonardo Legaspi;Co, L  3488 ;Co;3488;<NA>;<NA>;17;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;"Philippines, Luzon. Sierra Madre Mtsn. Range (E foothills), Isabela prov., Pala Municipality, Barangay San Isidro, Sitio Dimatog, NW slope of Hill 124, c. 2 km SW of Pala Point17.077N; 122.299E";<NA>;122.483333;17.116667;<NA>;Botany;L1756246;L.1756246;Co;Co L;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Co, Leonardo Legaspi;Collector Number: 3488;Collector;3488;<NA>;<NA>;17;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon: Sierra Madre Mtn. Range (E foothills), Isabela Prov., Pala Municipality, Barangay San Isidro, Sitio Dimatog, NW slopes of Hill 124, ca 2 km SW of Pala Point;<NA>;122.498;17.1283;BPBM;BISH;BISH627224;627224;Co;Co, L.;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Co, Leonardo Legaspi;3488;<NA>;3488;<NA>;<NA>;17;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon: Sierra Madre Mtn. Range (E foothills), Isabela Prov., Pala Municipality, Barangay San Isidro, Sitio Dimatog, NW slopes of Hill 124, ca. 2 km SW of Pala Point.;<NA>;122.498;17.1283;US;US;US3251342;US 3251342;Co;L. Co;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Co, L ;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Conklin, H. C.;"Conklin, HC; Buwaya PNH 80523 ";Conklin;80523;<NA>;<NA>;10;6;1963;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Bayni, Banaue, Ifugao, Mt. Province, Luzon.;<NA>;121.077942;16.916558;<NA>;Botany;L1756251;L.1756251;Conklin;"Conklin HC; Buwaya";;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Conklin, HC;serafin_2023-05-10_09-01-44;;;;<NA>;Conklin, H. C.;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Conklin, H. C.;"Conklin, HC; Buwaya PNH 80663 ";Conklin;80663;<NA>;<NA>;2;7;1963;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Bayni, Banaue, Ifugao Mt. Province, Luzon.;<NA>;121.077942;16.916558;<NA>;Botany;L1756253;L.1756253;Conklin;"Conklin HC; Buwaya";;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Conklin, HC;serafin_2023-05-10_09-01-44;;;;<NA>;Conklin, H. C.;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum var. megalanthum Merr.;Dasymaschalon;clusiflorum;<NA>;Curran, Hugh McCollum;Curran, HM FB 10686 ;Curran;10686;<NA>;<NA>;1;6;1908;Kessler, PJA;1988-04-01T00:00:00;1;4;1988;PH;Philippines;<NA>;PhilippinesCamarines Prov., Luzon;<NA>;123.333333;13.666667;<NA>;Botany;L0037912;L  0037912;Curran;Curran HM;Kessler PJA;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Curran, HM;serafin_2023-05-10_09-01-44;;;;<NA>;Curran, Hugh McCollum;<NA>;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Unona clusiflora Merr.;Dasymaschalon;clusiflorum;<NA>;Elmer, Adolph Daniel Edward;11721;<NA>;11721;<NA>;<NA>;<NA>;9;1909;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Todaya (Mt. Apo), District of Davao;<NA>;125.269722;6.989444;VT;<NA>;UVMVT102281;UVMVT102281;Elmer;Elmer, A.D.E.;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  11721 ;Elmer;11721;<NA>;<NA>;1;9;1909;Nurmawati, S;2003-06-05T00:00:00;5;6;2003;PH;Philippines;<NA>;Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.;<NA>;125.2697;6.9894;<NA>;Botany;L1756244;L.1756244;Elmer;Elmer ADE;Nurmawati S;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Gaerlan, FJM;"Gaerlan, FJM; Sagcal, EC; Ferdo, LS PPI 3435 ";Gaerlan;3435;<NA>;<NA>;22;7;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Mindanao, Province: Bukidnon, Gantungan, Impalutao, Mt. Kitanglad.;<NA>;124.923333;8.116111;<NA>;Botany;U1068206;U.1068206;Gaerlan;"Gaerlan FJM; Sagcal EC; Ferdo LS";Pipoly JJ;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Gaerlan, FJM;serafin_2023-05-10_09-01-44;;;;<NA>;Gaerlan, FJM;<NA>;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Jacobs, M;Jacobs, M  7622 ;Jacobs;7622;<NA>;<NA>;11;3;1968;Nurmawati, S;2003-06-05T00:00:00;5;6;2003;PH;Philippines;<NA>;Luzon, Sierra Madre Mountains, NNE of Dingalan.;<NA>;121.416667;15.45;<NA>;Botany;L1756233;L.1756233;Jacobs;Jacobs M;Nurmawati S;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Jacobs, M;serafin_2023-05-10_09-01-44;;;;<NA>;Jacobs, M;<NA>;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Madulid, Domingo Allado;"Madulid, DA; et al.  7184 ";Madulid;7184;<NA>;<NA>;10;11;1989;Nurmawati, S;2003-06-05T00:00:00;5;6;2003;PH;Philippines;<NA>;"Philippines, Panay, Barangay Lipata, Nagpana, Barotac Viejo.11.02 N; 122.15 E. 100 - 150 m alt.";<NA>;122.25;11.033333;<NA>;Botany;L1756248;L.1756248;Madulid;"Madulid DA; et al.";Nurmawati S;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Madulid, DA;serafin_2023-05-10_09-01-44;;;;<NA>;Madulid, Domingo Allado;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Merrill, Elmer Drew;Merrill, ED  9703 ;Merrill;9703;<NA>;<NA>;1;5;1914;Kessler, PJA;2000-09-01T00:00:00;1;9;2000;PH;Philippines;<NA>;Philippines, Luzon, Benguet Subprovince.;<NA>;120.666667;16.5;<NA>;Botany;L0186541;L  0186541;Merrill;Merrill ED;Kessler PJA;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon oblongatum Merr.;Dasymaschalon;clusiflorum;<NA>;Merrill, Elmer Drew;9703;<NA>;9703;<NA>;<NA>;<NA>;5;1914;Turner, IM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;<NA>;<NA>;120.67;16.5;NHMUK;BOT;BM001121305;BM001121305;Merrill;Elmer Drew Merrill;Ian Mark Turner;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Merrill, Elmer Drew;2521;<NA>;2521;<NA>;<NA>;<NA>;6;1903;Turner, IM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Lamao;<NA>;120.5942;14.5136;NHMUK;BOT;BM000632871;BM000632871;Merrill;Elmer Drew Merrill;Ian Mark Turner;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;.con;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(Merr.) Merr.;;;Dasymaschalon clusiflorum;False
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Ramos, Maximo;"Ramos, M; Edaño, GE BS 46931 ";Ramos;46931;<NA>;<NA>;1;2;1926;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Isabela Province, San Mariano.;<NA>;122.166667;16.85;<NA>;Botany;L1756255;L.1756255;Ramos;"Ramos M; Edaño GE";;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE  1102 ;Ridsdale;1102;<NA>;<NA>;27;10;1985;Nurmawati, S;2003-06-05T00:00:00;5;6;2003;PH;Philippines;<NA>;Forest N. of Tagburos, c. km 17 N. of P. Princessa.;<NA>;118.743;9.8279;<NA>;Botany;L1756240;L.1756240;Ridsdale;Ridsdale CE;Nurmawati S;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Ridsdale, Colin Ernest;"Ridsdale, CE; Baquiran, N; et al. ISU 371 ";Ridsdale;371;<NA>;<NA>;6;4;1992;Nurmawati, S;2003-06-05T00:00:00;5;6;2003;PH;Philippines;<NA>;"Philippines, Pala area, N.E. Luzon, Digallorin, Divinisa camp site16.50 N; 122.26E";<NA>;122.433333;16.833333;<NA>;Botany;L1756235;L.1756235;Ridsdale;"Ridsdale CE; Baquiran N; et al.";Nurmawati S;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;.con;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;False
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Romero, E. M.;"Romero, EM; Chavez, RV PPI 29422 ";Romero;29422;<NA>;<NA>;16;12;1996;Nurmawati, S;2003-06-05T00:00:00;5;6;2003;PH;Philippines;<NA>;Luzon, Rizal, Sitio Dayapa, Brgy. Sampaloc, Tanay;<NA>;121.2136;14.3224;<NA>;Botany;L1756234;L.1756234;Romero;"Romero EM; Chavez RV";Nurmawati S;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Romero, EM;serafin_2023-05-10_09-01-44;;;;<NA>;Romero, E. M.;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Stone, Benjamin Clemens Masterman;"Stone, BC; et al. PPI 3795 ";Stone;3795;<NA>;<NA>;25;11;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Camarines Norte, Bicol National Park near Mt. Nacibal.;<NA>;122.966667;13.916667;<NA>;Botany;U1068205;U.1068205;Stone;"Stone BC; et al.";Pipoly JJ;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Stone, BC;serafin_2023-05-10_09-01-44;;;;<NA>;Stone, Benjamin Clemens Masterman;Malaysia;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Stone, Benjamin Clemens Masterman;"Stone, BC; et al. PPI 3795 ";Stone;3795;<NA>;<NA>;25;11;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Camarines Norte, Bicol National Park near Mt. Nacibal.;<NA>;122.966667;13.916667;<NA>;Botany;U1068204;U.1068204;Stone;"Stone BC; et al.";Pipoly JJ;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Stone, BC;serafin_2023-05-10_09-01-44;;;;<NA>;Stone, Benjamin Clemens Masterman;Malaysia;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 17143 ;Sulit;17143;<NA>;<NA>;30;12;1952;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Oriental Mindoro, Mansalay, Bo. Manaul, So. Burabod.;<NA>;121.4107;12.453;<NA>;Botany;L1756245;L.1756245;Sulit;Sulit MD;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 17143 ;Sulit;17143;<NA>;<NA>;30;12;1952;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Oriental Mindoro, Mansalay, Bo. Manaul, So. Burabod.;<NA>;121.4107;12.453;<NA>;Botany;L1756250;L.1756250;Sulit;Sulit MD;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Merr.) Merr.;;;Dasymaschalon clusiflorum;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Argent, Graham Charles George;"Argent, GCG; et al. PPI 25407 ";Argent;25407;<NA>;<NA>;21;1;1998;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines: Palawan: On ridge above camp two towards Cleopatra Needle by rock overhang.;<NA>;118.966667;10.116667;<NA>;Botany;L1760339;L.1760339;Argent;"Argent GCG; et al.";;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Argent, GCG;serafin_2023-05-10_09-01-44;;;;<NA>;Argent, Graham Charles George;Indonesia;<NA>;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Merrill, Elmer Drew;Merrill, ED  9279 ;Merrill;9279;<NA>;<NA>;1;5;1913;Merrill, ED;1950-08-01T00:00:00;1;8;1950;PH;Philippines;<NA>;Philippines, Palawan, Taytay.;<NA>;119.517778;10.825;<NA>;Botany;L1760341;L.1760341;Merrill;Merrill ED;Merrill ED;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Merrill, Elmer Drew;Merrill, ED  9279 ;Merrill;9279;<NA>;<NA>;1;5;1913;Merrill, ED;1950-08-01T00:00:00;1;8;1950;PH;Philippines;<NA>;Philippines, Palawan, Taytay.;<NA>;119.517778;10.825;<NA>;Botany;L1760342;L.1760342;Merrill;Merrill ED;Merrill ED;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Merrill, Elmer Drew;9279;<NA>;9279;<NA>;<NA>;<NA>;5;1913;Wun, ANK;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;<NA>;<NA>;119.4108;10.925;NHMUK;BOT;BM000632919;BM000632919;Merrill;Elmer Drew Merrill;Ada Ng Kwok Wun;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Podzorski, AC;Podzorski, AC SMHI 2176 ;Podzorski;2176;<NA>;<NA>;29;5;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Puerto Princessa municipality, Irawan River valley head on lower slopes of Mt. Beaufort.;<NA>;118.6991;9.8019;<NA>;Botany;L1760335;L.1760335;Podzorski;Podzorski AC;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Podzorski, AC;serafin_2023-05-10_09-01-44;;;;<NA>;Podzorski, AC;<NA>;<NA>;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Podzorski, AC;Podzorski, AC SMHI 2176 ;Podzorski;2176;<NA>;<NA>;29;5;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Puerto Princessa municipality, Irawan River valley head on lower slopes of Mt. Beaufort.;<NA>;118.6991;9.8019;<NA>;Botany;L0182463;L  0182463;Podzorski;Podzorski AC;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Podzorski, AC;serafin_2023-05-10_09-01-44;;;;<NA>;Podzorski, AC;<NA>;<NA>;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Ramos, Maximo;"Ramos, M; Edaño, GE BS 37234 ";Ramos;37234;<NA>;<NA>;1;10;1919;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Mindanao, Zamboanga District, Malangas.;<NA>;123.0255;7.619237;<NA>;Botany;L1760340;L.1760340;Ramos;"Ramos M; Edaño GE";;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1858 ;Ridsdale;1858;<NA>;<NA>;29;5;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;<NA>;118.6991;9.8019;<NA>;Botany;L1760337;L.1760337;Ridsdale;Ridsdale CE;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1858 ;Ridsdale;1858;<NA>;<NA>;29;5;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;<NA>;118.6991;9.8019;<NA>;Botany;L1760338;L.1760338;Ridsdale;Ridsdale CE;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;Lour.;;;Desmos chinensis;True
Desmos chinensis Lour.;Desmos;chinensis;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1858 ;Ridsdale;1858;<NA>;<NA>;29;5;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;<NA>;118.6991;9.8019;<NA>;Botany;L1760336;L.1760336;Ridsdale;Ridsdale CE;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;Lour.;;;Desmos chinensis;True
