scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Artabotrys R.Br.;Artabotrys;PH;"Dumaguete (Cuernos Mts.), Negros Oriental, Island of Negros; 9.066667 123.15";9.307;123.3074;Elmer, ADE;9944;;4;1908;nan;<NA>;VT;<NA>;UVMVT102156;0;0;0;;;0;;;;0;0;0;UVMVT102156;9944;;Elmer, A.D.E.;<NA>
Uvaria zschokkei Elmer;Uvaria;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;7647;;5;1907;nan;<NA>;VT;<NA>;UVMVT102291;0;0;0;;;0;;;;0;0;0;UVMVT102291;7647;zschokkei;Elmer, A.D.E.;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;9169;;5;1907;nan;<NA>;VT;<NA>;UVMVT102157;0;0;0;;;0;;;;0;0;0;UVMVT102157;9169;suaveolens;Elmer, A.D.E.;<NA>
Goniothalamus obtusifolius Merr.;Goniothalamus;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9215;;4;1913;Saunders, RMK ;2014-01-01T00:00:00;VT;<NA>;UVMVT102242;0;0;0;;;0;1;1;2014;0;0;0;UVMVT102242;9215;obtusifolius;Merrill, E.D.;R.M.K. Saunders
Uvaria rufa (Dunal) Blume;Uvaria;PH;Silanga;11.0378;119.5558;Merrill, ED;9605;;5;1913;nan;<NA>;VT;<NA>;UVMVT102288;0;0;0;;;0;;;;0;0;0;UVMVT102288;9605;rufa;Merrill, E.D.;<NA>
Polyalthia mindanaensis Elmer;Enicosanthum;PH;Todaya (Mt. Apo), District of Davao;6.989444;125.269722;Elmer, ADE;11642;;9;1909;nan;<NA>;VT;<NA>;UVMVT102271;0;0;0;;;0;;;;0;0;0;UVMVT102271;11642;mindanaense;Elmer, A.D.E.;<NA>
Canangium odoratum (Lam.) King;Cananga;PH;Guinayangan, Province of Tayabas;13.83777;122.471853;Escritor, L;20747;;4;1913;nan;<NA>;VT;<NA>;UVMVT102234;0;0;0;;;0;;;;0;0;0;UVMVT102234;20747;odorata;Escritor, L.;<NA>
Uvaria rubra C.B.Rob.;Uvaria;PH;Todaya (Mt. Apo), Island of Mindanao;6.989444;125.269722;Elmer, ADE;10957;;6;1909;nan;<NA>;VT;<NA>;UVMVT102287;0;0;0;;;0;;;;0;0;0;UVMVT102287;10957;grandiflora;Elmer, A.D.E.;<NA>
Melodorum rufum (C.Presl) Merr.;Fissistigma;PH;Todaya (Mt. Apo), District of Davao, Island of Mindanao.;6.989444;125.269722;Elmer, ADE;10693;;5;1909;nan;<NA>;VT;<NA>;UVMVT102262;0;0;0;;;0;;;;0;0;0;UVMVT102262;10693;latifolium;Elmer, A.D.E.;<NA>
Unona merrittii Merr.;Maasia;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12449;;5;1910;nan;<NA>;VT;<NA>;UVMVT102283;0;0;0;;;0;;;;0;0;0;UVMVT102283;12449;glauca;Elmer, A.D.E.;<NA>
Canangium odoratum (Lam.) King;Cananga;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12546;;5;1910;nan;<NA>;VT;<NA>;UVMVT102233;0;0;0;;;0;;;;0;0;0;UVMVT102233;12546;odorata;Elmer, A.D.E.;<NA>
Unona clusiflora Merr.;Dasymaschalon;PH;Todaya (Mt. Apo), District of Davao;6.989444;125.269722;Elmer, ADE;11721;;9;1909;nan;<NA>;VT;<NA>;UVMVT102281;0;0;0;;;0;;;;0;0;0;UVMVT102281;11721;clusiflorum;Elmer, A.D.E.;<NA>
Canangium odoratum (Lam.) King;Cananga;PH;Butuan Subprovince;8.949167;125.543611;Ponce, SS;20769;;10;1913;nan;<NA>;VT;<NA>;UVMVT102232;0;0;0;;;0;;;;0;0;0;UVMVT102232;20769;odorata;"Ponce, S.S.; D.P. Miranda, B. Rafael";<NA>
Orophea Blume;Orophea;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9212;;4;1913;nan;<NA>;VT;<NA>;UVMVT102269;0;0;0;;;0;;;;0;0;0;UVMVT102269;9212;;Merrill, E.D.;<NA>
Annonaceae;<NA>;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9213;;4;1913;nan;<NA>;VT;<NA>;UVMVT102300;0;0;0;;;0;;;;0;0;0;UVMVT102300;9213;;Merrill, E.D.;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12565;;5;1910;nan;<NA>;VT;<NA>;UVMVT102243;0;0;0;;;0;;;;0;0;0;UVMVT102243;12565;;Elmer, A.D.E.;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;7922;;5;1907;nan;<NA>;VT;<NA>;UVMVT102158;0;0;0;;;0;;;;0;0;0;UVMVT102158;7922;suaveolens;Elmer, A.D.E.;<NA>
Drepananthus apoensis Elmer;Drepananthus;PH;Todaya (Mt. Apo);6.989444;125.269722;Elmer, ADE;11290;;8;1909;nan;<NA>;VT;<NA>;UVMVT102237;0;0;0;;;0;;;;0;0;0;UVMVT102237;11290;apoensis;Elmer, A.D.E.;<NA>
Uvaria L.;Uvaria;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9271;;5;1913;nan;<NA>;VT;<NA>;UVMVT102292;0;0;0;;;0;;;;0;0;0;UVMVT102292;9271;;Merrill, E.D.;<NA>
Goniothalamus elmeri Merr.;Goniothalamus;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;8240;;5;1907;Saunders, RMK ;<NA>;VT;<NA>;UVMVT102240;0;0;0;;;0;;;;0;0;0;UVMVT102240;8240;elmeri;Elmer, A.D.E.;R.M.K. Saunders
Xylopia densifolia Elmer;Xylopia;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12471;;5;1910;nan;<NA>;VT;<NA>;UVMVT102299;0;0;0;;;0;;;;0;0;0;UVMVT102299;12471;densifolia;Elmer, A.D.E.;<NA>
Goniothalamus philippinensis Merr.;Goniothalamus;PH;Todayo (Mt. Apo), District of Davao, Island of Mindanao;6.233611;125.628333;Elmer, ADE;10982;;6;1909;nan;<NA>;VT;<NA>;UVMVT102244;0;0;0;;;0;;;;0;0;0;UVMVT102244;10982;philippinensis;Elmer, A.D.E.;<NA>
Goniothalamus philippinensis Merr.;Goniothalamus;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;9387;;5;1907;Saunders, RMK ;<NA>;VT;<NA>;UVMVT102245;0;0;0;;;0;;;;0;0;0;UVMVT102245;9387;philippinensis;Elmer, A.D.E.;R.M.K. Saunders
Orophea cumingiana S.Vidal;Orophea;PH;Todaya (Mt. Apo), District of Davao;6.989444;125.269722;Elmer, ADE;11761;;9;1909;nan;<NA>;VT;<NA>;UVMVT102268;0;0;0;;;0;;;;0;0;0;UVMVT102268;11761;cumingiana;Elmer, A.D.E.;<NA>
Canangium odoratum (Lam.) King;Cananga;PH;Butuan Province, Mindanao;8.949167;125.543611;Rafael, B;20730;;10;1913;nan;<NA>;VT;<NA>;UVMVT102231;0;0;0;;;0;;;;0;0;0;UVMVT102231;20730;odorata;"Rafael, B.; S.S. Ponce";<NA>
Uvaria sibuyanensis Elmer;Goniothalamus;PH;Magallanes (Mt. Giting-giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12322;;4;1910;nan;<NA>;VT;<NA>;UVMVT102290;0;0;0;;;0;;;;0;0;0;UVMVT102290;12322;sibuyanensis;Elmer, A.D.E.;<NA>
Unona L.f., 1782;Unona;PH;Benguet Subprovince;16.5;120.666667;Merrill, ED;9703;;5;1914;nan;<NA>;VT;<NA>;UVMVT102284;0;0;0;;;0;;;;0;0;0;UVMVT102284;9703;;Merrill, E.D.;<NA>
Artabotrys R.Br.;Artabotrys;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;9136;;5;1907;nan;<NA>;VT;<NA>;UVMVT102155;0;0;0;;;0;;;;0;0;0;UVMVT102155;9136;;Elmer, A.D.E.;<NA>
Goniothalamus amuyon (Blanco) Merr.;Goniothalamus;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12507;;5;1910;Saunders, RMK ;2014-01-01T00:00:00;VT;<NA>;UVMVT102238;0;0;0;;;0;1;1;2014;0;0;0;UVMVT102238;12507;amuyon;Elmer, A.D.E.;R.M.K. Saunders
Drepananthus apoensis Elmer;Drepananthus;PH;Todaya (Mt. Apo), Island of Mindanao;6.989444;125.269722;Elmer, ADE;10843;;6;1909;nan;<NA>;VT;<NA>;UVMVT102236;0;0;0;;;0;;;;0;0;0;UVMVT102236;10843;apoensis;Elmer, A.D.E.;<NA>
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;PH;Mt. Pular. Prov. Tayabas. Luzon;16.583572;120.883592;Ramos, M;19442;;1;1913;Saunders, RMK ;<NA>;VT;<NA>;UVMVT124551;0;0;0;;;0;;;;0;0;0;UVMVT124551;19442;acuminatissima;Ramos, M.;R.M.K. Saunders
Orophea Blume;Orophea;PH;Todaya (Mt. Apo), District of Davao, Island of Mindanao.;6.989444;125.269722;Elmer, ADE;10498;;5;1909;nan;<NA>;VT;<NA>;UVMVT102267;0;0;0;;;0;;;;0;0;0;UVMVT102267;10498;;Elmer, A.D.E.;<NA>
Annonaceae;<NA>;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9227;;4;1913;nan;<NA>;VT;<NA>;UVMVT102301;0;0;0;;;0;;;;0;0;0;UVMVT102301;9227;;Merrill, E.D.;<NA>
Melodorum Lour.;Melodorum;PH;Todaya (Mt. Apo);6.989444;125.269722;Elmer, ADE;11318;;8;1909;nan;<NA>;VT;<NA>;UVMVT102261;0;0;0;;;0;;;;0;0;0;UVMVT102261;11318;;Elmer, A.D.E.;<NA>
Polyalthia romblonensis Elmer;Haplostichanthus;PH;Romblon;12.533333;122.283333;Elmer, ADE;12170;;3;1910;nan;<NA>;VT;<NA>;UVMVT102273;0;0;0;;;0;;;;0;0;0;UVMVT102273;12170;lanceolata;Elmer, A.D.E.;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;6 km SW of Puerto Galera, summit ridge of Mt. Alinyaban.;13.466667;120.916667;Burley, JS;Burley, JS  209 ;30;4;1987;nan;<NA>;<NA>;Botany;WAG.1567043;0;0;0;Burley;;0;;;;0;0;0;WAG1567043;209;;Burley JS;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Laguna Province, Municipality of Los Banos; Mt. Makiling (NE).";14.135833;121.19;Sulit, MD;Sulit, MD  10 ;22;7;1973;nan;<NA>;<NA>;Botany;WAG.1494503;0;0;0;Sulit;;0;;;;0;0;0;WAG1494503;10;ophthalmicus;Sulit MD;<NA>
Platymitra arborea (Blanco) Kessler;Platymitra;PH;Philippines, Laguna, Mt. Makiling, NE.;14.135833;121.19;Sulit, MD;Sulit, MD  7 ;2;7;1973;nan;<NA>;<NA>;Botany;WAG.1494650;0;0;0;Sulit;;0;;;;0;0;0;WAG1494650;7;arborea;Sulit MD;<NA>
Polyalthia agusanensis (Elmer) Merr.;Hubera;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13654 ;1;9;1912;nan;<NA>;<NA>;Botany;U  0147304;0;0;0;Elmer;;0;;;;0;0;0;U0147304;13654;jenkinsii;Elmer ADE;<NA>
Monoon klemmei (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Brooks Point (Addison Peak), Province of palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12644 ;1;2;1911;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U  0045599;0;0;0;Elmer;;0;1;10;2012;0;0;0;U0045599;12644;klemmei;Elmer ADE;Xue B
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13099 ;1;4;1911;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;U  0000351;0;0;0;Elmer;;0;1;3;1984;0;0;0;U0000351;13099;cumingiana;Elmer ADE;Kessler PJA
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17775 ;1;6;1917;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U  0000336;0;0;0;Elmer;;0;1;10;2012;0;0;0;U0000336;17775;lanceolata;Elmer ADE;Xue B
Artabotrys stolonifera Elmer;Artabotrys;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  14610 ;1;10;1915;nan;<NA>;<NA>;Botany;U  0000241;0;0;0;Elmer;;0;;;;0;0;0;U0000241;14610;stolonifera;Elmer ADE;<NA>
Platymitra arborea (Blanco) Kessler;Platymitra;PH;Philippines, Laguna, Mt. Makiling, NE.;14.135833;121.19;Sulit, MD;Sulit, MD  7 ;2;7;1973;nan;<NA>;<NA>;Botany;WAG.1494651;0;0;0;Sulit;;0;;;;0;0;0;WAG1494651;7;arborea;Sulit MD;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Laguna, Mt. Makiling, NE.;14.135833;121.19;Sulit, MD;Sulit, MD  6 ;23;6;1973;nan;<NA>;<NA>;Botany;WAG.1425699;0;0;0;Sulit;;0;;;;0;0;0;WAG1425699;6;luzonensis;Sulit MD;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Laguna, Mt. Makiling, NE.;14.135833;121.19;Sulit, MD;Sulit, MD  6 ;23;6;1973;nan;<NA>;<NA>;Botany;WAG.1425700;0;0;0;Sulit;;0;;;;0;0;0;WAG1425700;6;luzonensis;Sulit MD;<NA>
Miliusa horsfieldii (Benn.) Pierre;Miliusa;PH;Philippines, Brooks Point (Addison Peak), Province of Palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12677 ;1;2;1911;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;U  0015811;0;0;0;Elmer;;0;1;3;2004;0;0;0;U0015811;12677;horsfieldii;Elmer ADE;Mols JB
Platymitra arborea (Blanco) Kessler;Platymitra;PH;Philippines, Laguna, Mt. Makiling, NE.;14.135833;121.19;Sulit, MD;Sulit, MD  7 ;2;7;1973;nan;<NA>;<NA>;Botany;WAG.1494652;0;0;0;Sulit;;0;;;;0;0;0;WAG1494652;7;arborea;Sulit MD;<NA>
Popowia pisocarpa (Blume) Endl.;Popowia;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of gusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  14035 ;1;10;1912;nan;<NA>;<NA>;Botany;U.1080073;0;0;0;Elmer;;0;;;;0;0;0;U1080073;14035;pisocarpa;Elmer ADE;<NA>
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12936 ;1;4;1911;Turner, IM;2010-03-05T00:00:00;<NA>;Botany;U  0111004;0;0;0;Elmer;;0;5;3;2010;0;0;0;U0111004;12936;pamattonis;Elmer ADE;Turner IM
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15166 ;1;11;1915;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U.1090806;0;0;0;Elmer;;0;1;10;2012;0;0;0;U1090806;15166;lanceolata;Elmer ADE;Xue B
Meiogyne Miq.;Meiogyne;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17834 ;1;6;1917;Johnson, DM;2014-03-01T00:00:00;<NA>;Botany;U.1075698;0;0;0;Elmer;;0;1;3;2014;0;0;0;U1075698;17834;;Elmer ADE;Johnson DM
Goniothalamus epiphyticus Elmer;Goniothalamus;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13535 ;1;8;1912;nan;<NA>;<NA>;Botany;U.1073513;0;0;0;Elmer;;0;;;;0;0;0;U1073513;13535;epiphyticus;Elmer ADE;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Luzon, Province of Laguna, Mount Maquiling.;14.135833;121.19;Merrill, ED;Merrill, ED  426 ;1;9;1910;Benthem, FDJ van;<NA>;<NA>;Botany;U.1071441;0;0;0;Merrill;;0;;;;0;0;0;U1071441;426;luzonensis;Merrill ED;Benthem FDJ van
Annonaceae;<NA>;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15403 ;1;11;1915;Kessler, PJA;<NA>;<NA>;Botany;U.1072775;0;0;0;Elmer;;0;;;;0;0;0;U1072775;15403;;Elmer ADE;Kessler PJA
Neo-uvaria viridifolia (Elmer) Chaowasku;Neo-Uvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  14184 ;1;10;1912;Chaowasku, T;<NA>;<NA>;Botany;U  0045418;0;0;0;Elmer;;0;;;;0;0;0;U0045418;14184;acuminatissima;Elmer ADE;Chaowasku T
Popowia Endl.;Popowia;PH;Udyong, Baluno.;7.5618;123.2977;Reynoso, EJ;"Reynoso, EJ; Alvarez, RJ; Fernando, L PPI 4407 ";19;3;1992;nan;<NA>;<NA>;Botany;U.1080084;0;0;0;Reynoso;;0;;;;0;0;0;U1080084;4407;;"Reynoso EJ; Alvarez RJ; Fernando L";<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13727 ;1;9;1912;Mols, JB;1998-04-01T00:00:00;<NA>;Botany;U  0008086;0;0;0;Elmer;;0;1;4;1998;0;0;0;U0008086;13727;ophthalmicus;Elmer ADE;Mols JB
Pseuduvaria unguiculata (Elmer) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13286 ;1;7;1912;Su, YCF;2001-09-01T00:00:00;<NA>;Botany;U  0000383;0;0;0;Elmer;;0;1;9;2001;0;0;0;U0000383;13286;unguiculata;Elmer ADE;Su YCF
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15399 ;1;11;1915;Heusden, ECH van;<NA>;<NA>;Botany;U.1080126;0;0;0;Elmer;;0;;;;0;0;0;U1080126;15399;mindorensis;Elmer ADE;Heusden ECH van
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Luzon Ilocos Norte, Mangoratao.;18.166667;120.533333;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 10396 ";22;8;1992;nan;<NA>;<NA>;Botany;L.4268245;0;0;0;Gaerlan;;0;;;;0;0;0;L4268245;10396;;"Gaerlan FJM; et al.";<NA>
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17178 ;1;9;1916;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;U  0000342;0;0;0;Elmer;;0;1;10;1988;0;0;0;U0000342;17178;sorsogonensis;Elmer ADE;Kessler PJA
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12854 ;1;3;1911;nan;<NA>;<NA>;Botany;U.1072776;0;0;0;Elmer;;0;;;;0;0;0;U1072776;12854;grandifolium;Elmer ADE;<NA>
Uvaria scandens C.B.Rob.;Uvaria;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17640 ;1;6;1917;nan;<NA>;<NA>;Botany;U.1074906;0;0;0;Elmer;;0;;;;0;0;0;U1074906;17640;monticola;Elmer ADE;<NA>
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Palawan, Palawan, Brooke's Point, E of Addison's Peak.;8.8;117.833333;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 136 ";24;1;1991;nan;<NA>;<NA>;Botany;L.4268240;0;0;0;Gaerlan;;0;;;;0;0;0;L4268240;136;;"Gaerlan FJM; et al.";<NA>
Annona squamosa L.;Annona;PH;4th street, New Manila, Quezon City, Luzon;14.6425;121.050278;Christenhusz, MJM;Christenhusz, MJM  38 ;26;9;1998;Christenhusz, MJM;<NA>;<NA>;Botany;U.1071394;0;0;0;Christenhusz;;0;;;;0;0;0;U1071394;38;squamosa;Christenhusz MJM;Christenhusz MJM
Goniothalamus elmeri Merr.;Goniothalamus;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13933 ;1;9;1912;nan;<NA>;<NA>;Botany;U.1073508;0;0;0;Elmer;;0;;;;0;0;0;U1073508;13933;elmeri;Elmer ADE;<NA>
Meiogyne virgata (Blume) Miq.;Meiogyne;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15555 ;1;11;1915;Heusden, ECH van;<NA>;<NA>;Botany;U.1073769;0;0;0;Elmer;;0;;;;0;0;0;U1073769;15555;virgata;Elmer ADE;Heusden ECH van
Pseuduvaria unguiculata (Elmer) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13987 ;1;10;1912;Su, YCF;2001-09-01T00:00:00;<NA>;Botany;U  0000341;0;0;0;Elmer;;0;1;9;2001;0;0;0;U0000341;13987;unguiculata;Elmer ADE;Su YCF
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Isl: Palawan. Prov: Palawan. Loc: Mt. cleopatra Ranges, SO. Calabayog, Brgy. Tanabag, Puerto Princesa.;10.123333;118.986667;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24251 ";21;6;1996;Unknown;<NA>;<NA>;Botany;L.4268236;0;0;0;Reynoso;;0;;;;0;0;0;L4268236;24251;;"Reynoso EJ; Majaducon RS";Unknown
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Northern Luzon, Ifugao, Mt. Bukung, Brgy Dalikan, Banaue.;16.913559;121.061842;Reynoso, EJ;"Reynoso, EJ; et al. PPI 7004 ";30;7;1992;nan;<NA>;<NA>;Botany;L.4268246;0;0;0;Reynoso;;0;;;;0;0;0;L4268246;7004;;"Reynoso EJ; et al.";<NA>
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13625 ;1;8;1912;Wang, R;2001-08-01T00:00:00;<NA>;Botany;U.1067861;0;0;0;Elmer;;0;1;8;2001;0;0;0;U1067861;13625;apoensis;Elmer ADE;Wang R
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Luzon, Bataan, Mt. Natib, So. Ulingan, Barangay Banawang, Mun. of Bagac.;14.7;120.4;Fuentes, RE;"Fuentes, RE; Rosa de la PPI 38777 ";18;12;1996;Kessler, PJA;2000-07-01T00:00:00;<NA>;Botany;L.4268247;0;0;0;Fuentes;;0;1;7;2000;0;0;0;L4268247;38777;;"Fuentes RE; Rosa de la";Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Maasin Falls, La Rido Hill, Lambunao, Iloilo.;11.053333;122.475;Reynoso, EJ;"Reynoso, EJ; Sagcal, E; Fernando, L PPI 17972 ";24;7;1995;nan;<NA>;<NA>;Botany;L.4293382;0;0;0;Reynoso;;0;;;;0;0;0;L4293382;17972;ophthalmicus;"Reynoso EJ; Sagcal E; Fernando L";<NA>
Friesodielsia bakeri (Merr.) Steenis;Friesodielsia;PH;Katimo, Tagkawayan, Quezon Province, Philippines;13.94;122.448056;Mendoza, DR;Mendoza, DR PNH 97749 ;31;3;1967;Mendoza, DR;<NA>;<NA>;Botany;L.4346012;0;0;0;Mendoza;;0;;;;0;0;0;L4346012;97749;bakeri;Mendoza DR;Mendoza DR
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Isl: Palawan. Prov: Palawan. Loc: Mt. cleopatra Ranges, SO. Calabayog, Brgy. Tanabag, Puerto Princesa.;10.123333;118.986667;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24435 ";3;9;1996;Unknown;<NA>;<NA>;Botany;L.4268242;0;0;0;Reynoso;;0;;;;0;0;0;L4268242;24435;;"Reynoso EJ; Majaducon RS";Unknown
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12858 ;1;3;1911;nan;1999-07-01T00:00:00;<NA>;Botany;U  0008308;0;0;0;Elmer;;0;1;7;1999;0;0;0;U0008308;12858;creaghii;Elmer ADE;Leonardía AAP
Goniothalamus elmeri Merr.;Goniothalamus;PH;<NA>;13.416;120.4623;Ramos, M;Ramos, M BS 39789 ;1;4;1921;nan;<NA>;<NA>;Botany;L.3966187;0;0;0;Ramos;;0;;;;0;0;0;L3966187;39789;elmeri;Ramos M;<NA>
Goniothalamus elmeri Merr.;Goniothalamus;PH;Quezon, Quezon, Tagkawayan, Brgy. Bagong Silang II.;13.968889;122.529444;Barbon, EB;"Barbon, EB; Alvarez, RJ; Garcia, HG PPI 12314 ";19;9;1993;nan;<NA>;<NA>;Botany;L.3966276;0;0;0;Barbon;;0;;;;0;0;0;L3966276;12314;elmeri;"Barbon EB; Alvarez RJ; Garcia HG";<NA>
