scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;coll_surname;genus_old;specificEpithet_old
Polyalthia microtus Miq.;Polyalthia;ID;Indonesia, East Kalimantan, Wanariset, Road from Samboja to Semoi, km 1.5;-1.0;117.0;Hamdi, AFO;Hamdi, AFO AA 2111 ;20;2;1997;Arifin Z;nan;nan;Botany;L.4369840;microtus;0;0;Hamdi;;0;0;0;0;0;0;0;L4369840;2111;Hamdi AFO;Hamdi;Polyalthia;microtus
Polyalthia microtus Miq.;Polyalthia;ID;Indonesia, East Kalimantan, Wanariset, Road from Samboja to Semoi, km 1.5;-1.0;117.0;Hamdi, AFO;Hamdi, AFO AA 2111 ;20;2;1997;Arifin Z;nan;nan;Botany;L.4369841;microtus;0;0;Hamdi;;0;0;0;0;0;0;0;L4369841;2111;Hamdi AFO;Hamdi;Polyalthia;microtus
Polyalthia microtus Miq.;Polyalthia;ID;Indonesia, East Kalimantan, Wanariset, Road from Samboja to Semoi, km 1.5;-1.0;117.0;Hamdi, AFO;Hamdi, AFO AA 2111 ;20;2;1997;Arifin Z;nan;nan;Botany;L.1767134;microtus;0;0;Hamdi;;0;0;0;0;0;0;0;L1767134;2111;Hamdi AFO;Hamdi;Polyalthia;microtus
Polyalthia microtus Miq.;Polyalthia;ID;Indonesia, East Kalimantan, Wanariset, Road from Samboja to Semoi, km 1.5;-1.0;117.0;Hamdi, AFO;Hamdi, AFO AA 2111 ;20;2;1997;Arifin Z;nan;nan;Botany;L.1767133;microtus;0;0;Hamdi;;0;0;0;0;0;0;0;L1767133;2111;Hamdi AFO;Hamdi;Polyalthia;microtus
Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai. Camp 5.;0.677361;128.010694;Haris, I;"Haris, I; Mahroji, R; Loha, D; Yani, A  109 ";7;1;2014;Arias Guerrero S;nan;nan;Botany;L.3967676;nan;0;0;Haris;;0;0;0;0;0;0;0;L3967676;109;"Haris I; Mahroji R; Loha D; Yani A";Haris;Xylopia;nan
Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai. Camp 5.;0.677361;128.010694;Haris, I;Haris 109;7;1;2014;S. Arias (L);2015-01-01T00:00:00;MO;MO;100676637;nan;0;0;Haris;;0;0;0;0;0;0;0;MO100676637;109;"Idris Haris;Roji Mahroji;Darius Loha;Ahmad Yani";Haris;Xylopia;nan
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Central Halmahera. Weda Bay. Gwomdi.;0.483583;127.971528;Haris, I;"Haris, I; Mahroji, R; Fabanyo, B; Lasut, SA  46 ";7;1;2013;"Johnson DM; Kessler PJA";nan;nan;Botany;L.3967684;ophthalmicus;0;0;Haris;;0;0;0;0;0;0;0;L3967684;46;"Haris I; Mahroji R; Fabanyo B; Lasut SA";Haris;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Central Halmahera. Weda Bay. Gwomdi.;0.483583;127.971528;Haris, I;Haris 46;7;1;2013;"D.M.  Johnson (OWU); P. Kessler (L)";2014-01-01T00:00:00;MO;MO;100563782;ophthalmicus;0;0;Haris;;0;0;0;0;0;0;0;MO100563782;46;"Idris Haris;Roji Mahroji;Bahar Fabanyo;Samsul Lasut";Haris;Phaeanthus;ophthalmicus
Dasymaschalon blumei Finet & Gagnep.;Dasymaschalon;ID;Tuin te Buitenzorg, Indonesia.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  1607 ;15;7;1907;Vos OC de;nan;nan;Botany;L.4268365;dasymaschalum;0;0;Harreveld;;0;0;0;0;0;0;0;L4268365;1607;Harreveld P van;Harreveld;Dasymaschalon;dasymaschalum
Dasymaschalon blumei Finet & Gagnep.;Dasymaschalon;ID;Tuin te Buitenzorg, Indonesia.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  1607 ;15;7;1907;Vos OC de;nan;nan;Botany;L.4268364;dasymaschalum;0;0;Harreveld;;0;0;0;0;0;0;0;L4268364;1607;Harreveld P van;Harreveld;Dasymaschalon;dasymaschalum
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. Java, Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  2667 ;22;7;1907;Heusden ECH van;nan;nan;Botany;L.2105941;burahol;0;0;Harreveld;;0;0;0;0;0;0;0;L2105941;2667;Harreveld P van;Harreveld;Stelechocarpus;burahol
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. Java, Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  2667 ;22;7;1907;Heusden ECH van;nan;nan;Botany;L.2105940;burahol;0;0;Harreveld;;0;0;0;0;0;0;0;L2105940;2667;Harreveld P van;Harreveld;Stelechocarpus;burahol
Uvaria hirsuta Jack;Uvaria;ID;Tuin buitenzorg XIV E 17;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  2673 ;12;9;1907;nan;nan;nan;Botany;L.1770620;hirsuta;0;0;Harreveld;;0;0;0;0;0;0;0;L1770620;2673;Harreveld P van;Harreveld;Uvaria;hirsuta
Uvaria hirsuta Jack;Uvaria;ID;Tuin buitenzorg XIV E 17;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  2673 ;12;9;1907;nan;nan;nan;Botany;L.1770619;hirsuta;0;0;Harreveld;;0;0;0;0;0;0;0;L1770619;2673;Harreveld P van;Harreveld;Uvaria;hirsuta
Orophea corymbosa (Blume) Miq.;Orophea;ID;G. Tjibods bij Tjampea, W van Buitenzorg;-6.738088;107.005205;Harreveld, P van;Harreveld, P van DTH 2711 ;28;7;1907;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L.1766401;corymbosa;0;0;Harreveld;;0;0;0;0;0;0;0;L1766401;2711;Harreveld P van;Harreveld;Orophea;corymbosa
Orophea corymbosa (Blume) Miq.;Orophea;ID;G. Tjibods bij Tjampea, W van Buitenzorg;-6.738088;107.005205;Harreveld, P van;Harreveld, P van DTH 2711 ;28;7;1907;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L.1766402;corymbosa;0;0;Harreveld;;0;0;0;0;0;0;0;L1766402;2711;Harreveld P van;Harreveld;Orophea;corymbosa
Annona muricata L.;Annona;ID;Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van DTH 2729 ;6;7;1907;nan;nan;nan;Botany;L.1755294;muricata;0;0;Harreveld;;0;0;0;0;0;0;0;L1755294;2729;Harreveld P van;Harreveld;Annona;muricata
Annona muricata L.;Annona;ID;Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van DTH 2729 ;6;7;1907;nan;nan;nan;Botany;L.1755295;muricata;0;0;Harreveld;;0;0;0;0;0;0;0;L1755295;2729;Harreveld P van;Harreveld;Annona;muricata
Polyalthia subcordata (Blume) Blume;Polyalthia;ID;Java, Telaga.;-6.696111;106.998333;Harreveld, P van;Harreveld, P van  s.n. ;25;8;1907;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1767714;subcordata;0;0;Harreveld;;0;0;0;0;0;0;0;L1767714;nan;Harreveld P van;Harreveld;Polyalthia;subcordata
Polyalthia subcordata (Blume) Blume;Polyalthia;ID;Telaga warna bij Buitenzorg, op de Poentajak;-6.5897;106.7913;Harreveld, J van;Harreveld, J van  s.n. ;25;8;1907;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1767727;subcordata;0;0;Harreveld;;0;0;0;0;0;0;0;L1767727;nan;Harreveld J van;Harreveld;Polyalthia;subcordata
Polyalthia subcordata (Blume) Blume;Polyalthia;ID;Telaga warna bij Buitenzorg, op de Poentajak;-6.5897;106.7913;Harreveld, J van;Harreveld, J van  s.n. ;25;8;1907;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1767716;subcordata;0;0;Harreveld;;0;0;0;0;0;0;0;L1767716;nan;Harreveld J van;Harreveld;Polyalthia;subcordata
Polyalthia subcordata (Blume) Blume;Polyalthia;ID;Java, Telaga.;-6.696111;106.998333;Harreveld, P van;Harreveld, P van  s.n. ;25;8;1907;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1767713;subcordata;0;0;Harreveld;;0;0;0;0;0;0;0;L1767713;nan;Harreveld P van;Harreveld;Polyalthia;subcordata
Platymitra macrocarpa Boerl.;Platymitra;ID;Kebun Raja, Bogor. cult. nr. IV-G-53.;-6.5897;106.7913;Heel, WA van;Heel, WA van  107 a;1;5;1969;Kessler PJA;1990-09-01T00:00:00;nan;Botany;L.1758571;macrocarpa;0;0;Heel;a;0;0;0;0;0;0;0;L1758571;107;Heel WA van;Heel;Platymitra;macrocarpa
Platymitra macrocarpa Boerl.;Platymitra;ID;Kebun Raja, Bogor. cult. nr. IV-G-53.;-6.5897;106.7913;Heel, WA van;Heel, WA van  107 a;1;5;1969;Kessler PJA;1990-09-01T00:00:00;nan;Botany;L  0737459;macrocarpa;0;0;Heel;a;0;0;0;0;0;0;0;L0737459;107;Heel WA van;Heel;Platymitra;macrocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Kebun Raya Bogor, W. Java.;-6.583333;106.783333;Heel, WA van;Heel, WA van  199 ;1;5;1969;nan;nan;nan;Botany;L.1763993;pisocarpa;0;0;Heel;;0;0;0;0;0;0;0;L1763993;199;Heel WA van;Heel;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Kebun Raya Bogor, W. Java.;-6.583333;106.783333;Heel, WA van;Heel, WA van  199 ;1;5;1969;nan;nan;nan;Botany;L.1764106;pisocarpa;0;0;Heel;;0;0;0;0;0;0;0;L1764106;199;Heel WA van;Heel;Popowia;pisocarpa
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Kebun raja, Bogor.;-6.583333;106.783333;Heel, WA van;Heel, WA van  200 ;1;5;1969;nan;nan;nan;Botany;L.1767899;rumphii;0;0;Heel;;0;0;0;0;0;0;0;L1767899;200;Heel WA van;Heel;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Kebun raja, Bogor.;-6.583333;106.783333;Heel, WA van;Heel, WA van  200 ;1;5;1969;nan;nan;nan;Botany;L.1767897;rumphii;0;0;Heel;;0;0;0;0;0;0;0;L1767897;200;Heel WA van;Heel;Hubera;rumphii
Mezzettia Becc.;Mezzettia;ID;Kebun raja, Bogor cult. nr. XX-B 22;-6.583333;106.783333;Heel, WA van;Heel, WA van  85 ;1;5;1969;nan;nan;nan;Botany;L.1761917;nan;0;0;Heel;;0;0;0;0;0;0;0;L1761917;85;Heel WA van;Heel;Mezzettia;nan
Mezzettia Becc.;Mezzettia;ID;Kebun raja, Bogor cult. nr. XX-B 22;-6.583333;106.783333;Heel, WA van;Heel, WA van  85 ;1;5;1969;nan;nan;nan;Botany;L  0737457;nan;0;0;Heel;;0;0;0;0;0;0;0;L0737457;85;Heel WA van;Heel;Mezzettia;nan
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Kebun raja, Bogor.;-6.583333;106.783333;Heel, WA van;Heel, WA van  87 ;1;5;1969;nan;nan;nan;Botany;L.1766839;lateriflora;0;0;Heel;;0;0;0;0;0;0;0;L1766839;87;Heel WA van;Heel;Polyalthia;lateriflora
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Kebun raja, Bogor.;-6.583333;106.783333;Heel, WA van;Heel, WA van  87 ;1;5;1969;nan;nan;nan;Botany;L.1766840;lateriflora;0;0;Heel;;0;0;0;0;0;0;0;L1766840;87;Heel WA van;Heel;Polyalthia;lateriflora
Mezzettia parviflora Becc.;Mezzettia;ID;Cult. nr. XX-D 36. Kebun Raja, Bogor;-6.583333;106.783333;Heel, WA van;Heel, WA van  89 ;1;5;1969;Kessler PJA;1990-09-01T00:00:00;nan;Botany;L.1761689;parviflora;0;0;Heel;;0;0;0;0;0;0;0;L1761689;89;Heel WA van;Heel;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;Cult. nr. XX-D 36. Kebun Raja, Bogor;-6.583333;106.783333;Heel, WA van;Heel, WA van  89 ;1;5;1969;Kessler PJA;1990-09-01T00:00:00;nan;Botany;L  0737460;parviflora;0;0;Heel;;0;0;0;0;0;0;0;L0737460;89;Heel WA van;Heel;Mezzettia;parviflora
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;ID;Indonesia. Kebun Raya, Bogor.;-6.583333;106.78333300000001;Heel, WA van;Heel, WA van  97 ;1;5;1969;nan;nan;nan;Botany;L.1770189;cauliflorus;0;0;Heel;;0;0;0;0;0;0;0;L1770189;97;Heel WA van;Heel;Stelechocarpus;cauliflorus
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;ID;Indonesia. Kebun Raya, Bogor.;-6.583333;106.78333300000001;Heel, WA van;Heel, WA van  97 ;1;5;1969;nan;nan;nan;Botany;L.1770188;cauliflorus;0;0;Heel;;0;0;0;0;0;0;0;L1770188;97;Heel WA van;Heel;Stelechocarpus;cauliflorus
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;ID;Indonesia. Kebun Raya, Bogor.;-6.583333;106.78333300000001;Heel, WA van;Heel, WA van  97 ;1;5;1969;nan;nan;nan;Botany;L  0737458;cauliflorus;0;0;Heel;;0;0;0;0;0;0;0;L0737458;97;Heel WA van;Heel;Stelechocarpus;cauliflorus
Annonaceae;nan;ID;Z.O.B. Boeloengan, Noemoekan.;4.083333;117.666666;Henar, GH;Henar, GH bb 26225 ;13;7;1938;Saunders RMK;2013-06-01T00:00:00;nan;Botany;L  0961217;nan;0;0;Henar;;0;0;0;0;0;0;0;L0961217;26225;Henar GH;Henar;nan;nan
Annonaceae;nan;ID;Z.O.B. Boeloengan, Noemoekan.;4.083333;117.666666;Henar, GH;Henar, GH bb 26225 ;13;7;1938;Saunders RMK;2013-06-01T00:00:00;nan;Botany;L.3966019;nan;0;0;Henar;;0;0;0;0;0;0;0;L3966019;26225;Henar GH;Henar;nan;nan
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;nan;-5.0;105.0;Iboet;Iboet 1921/ 402 ;8;12;1921;nan;nan;nan;Botany;U.1081082;burahol;0;0;Iboet;;0;0;0;0;0;0;0;U1081082;1921;Iboet;Iboet;Stelechocarpus;burahol
Miliusa longipes King;Stelechocarpus;ID;Sumatra, REs. Lamp. Distr. helling G. Rate Telanggaran.;-5.51338;105.09337;Iboet;Iboet 1921/ 25 ;13;11;1921;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2109955;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L2109955;1921;Iboet;Iboet;Miliusa;longipes
Polyalthia Blume;Stelechocarpus;ID;Sumatra, Lampong, helling G. Rate Berenong;-5.51338;105.09337;Iboet;Iboet 1921/ 173 ;20;11;1921;nan;nan;nan;Botany;L.1764071;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L1764071;1921;Iboet;Iboet;Polyalthia;nan
Polyalthia Blume;Stelechocarpus;ID;Sumatra, Lampong helling G. Rate Berenong;-5.51338;105.09337;Iboet;Iboet 1921/ 85 ;15;11;1921;nan;nan;nan;Botany;L.1763639;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L1763639;1921;Iboet;Iboet;Polyalthia;nan
Popowia pisocarpa (Blume) Endl.;Stelechocarpus;ID;Archipel. Ind. Sumatra, Lampong helling G. Raté Berenong.;-5.51338;105.09337;Iboet;Iboet 1921/ 231 ;26;11;1921;Hildebrand FHG;1965-04-01T00:00:00;nan;Botany;L.1759367;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L1759367;1921;Iboet;Iboet;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Stelechocarpus;ID;Archipel. Ind. Sumatra. Lampong Estate Wai Lima.;-5.0;105.0;Iboet;Iboet 1921/ 420 ;9;12;1921;Hildebrand FHG;1965-04-01T00:00:00;nan;Botany;L.1759368;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L1759368;1921;Iboet;Iboet;Popowia;pisocarpa
Cananga odorata (Lam.) Hook.f. & Thomson;Stelechocarpus;ID;Archipel. Ind. Sukatra. Lampong. Estate Wai Lima.;-5.0;105.0;Iboet;Iboet 1921/ 401 ;8;12;1921;Beumée JGB;nan;nan;Botany;L.1753290;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L1753290;1921;Iboet;Iboet;Cananga;odorata
Uvaria lurida Hook.f. & Thomson;Stelechocarpus;ID;Archipel. Ind. Sumatra, Lampong Estate Wai Lima.;-5.0;105.0;Iboet;Iboet 1921/ 384 ;7;12;1921;nan;nan;nan;Botany;L  0190703;burahol;0;0;Iboet;;0;0;0;0;0;0;0;L0190703;1921;Iboet;Iboet;Uvaria;concava
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Mentawei Eilanden, Eil. Sipora, omgeving van Sioban.;-2.183333;99.716667;Iboet;Iboet 1924/ 513 ;25;10;1924;Saunders RMK;2001-11-01T00:00:00;nan;Botany;L.3965431;macrophyllus;0;0;Iboet;;0;0;0;0;0;0;0;L3965431;1924;Iboet;Iboet;Goniothalamus;macrophyllus
Trivalvaria macrophylla (Blume) Miq.;Goniothalamus;ID;Archipel. Ind. Eil: Sipora bij Sumatra, omgeving van Sioban.;-2.183333;99.716667;Iboet;Iboet 1924/ 425 ;16;10;1924;Heusden ECH van;nan;nan;Botany;L.1770140;macrophyllus;0;0;Iboet;;0;0;0;0;0;0;0;L1770140;1924;Iboet;Iboet;Trivalvaria;macrophylla
Polyalthia Blume;Goniothalamus;ID;Mentawei-Eil. Sipora: omgeving van Sioban;-2.183333;99.716667;Iboet;Iboet 1924/ 528 ;28;10;1924;nan;nan;nan;Botany;L.1764065;macrophyllus;0;0;Iboet;;0;0;0;0;0;0;0;L1764065;1924;Iboet;Iboet;Polyalthia;nan
Popowia pisocarpa (Blume) Endl.;Goniothalamus;ID;Eil. Sibéroet: omgeving van Sibéroet.;-1.597869;99.210974;Iboet;Iboet 1924/ 317 ;29;9;1924;Beumée JGB;nan;nan;Botany;L.1759358;macrophyllus;0;0;Iboet;;0;0;0;0;0;0;0;L1759358;1924;Iboet;Iboet;Popowia;pisocarpa
Anaxagorea javanica Blume;Goniothalamus;ID;Eil. Sipora: omgeving van Sioban.;-2.183333;99.716667;Iboet;Iboet 1924/ 461 ;20;10;1924;Benthem FDJ van;nan;nan;Botany;L.1744721;macrophyllus;0;0;Iboet;;0;0;0;0;0;0;0;L1744721;1924;Iboet;Iboet;Anaxagorea;javanica
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;ID;Karoeni, expeditie Soemba;-10.0;120.0;Iboet;Iboet 1925 192 ;8;4;1925;nan;nan;nan;Botany;L.1770639;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1770639;1925;Iboet;Iboet;Uvaria;grandiflora
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;ID;Karoeni, expeditie Soemba;-10.0;120.0;Iboet;Iboet 1925 192 ;8;4;1925;nan;nan;nan;Botany;L.1770638;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1770638;1925;Iboet;Iboet;Uvaria;grandiflora
Uvaria L.;Uvaria;ID;Maoemaroe.;-8.8908;121.1917;Iboet;Iboet 1925 390 ;5;5;1925;nan;nan;nan;Botany;L.1768431;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1768431;1925;Iboet;Iboet;Uvaria;nan
Desmos chinensis Lour.;Uvaria;ID;Maoemarroe.;-8.8908;121.1917;Iboet;Iboet 1925 365 ;4;5;1925;Beumée JGB;nan;nan;Botany;L.1760270;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1760270;1925;Iboet;Iboet;Desmos;chinensis
Orophea Blume;Uvaria;ID;Lologooh, Soemba;-9.8409;119.9418;Iboet;Iboet 1925 248 ;12;4;1925;Kessler PJA;2002-05-01T00:00:00;nan;Botany;L.1758840;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1758840;1925;Iboet;Iboet;Orophea;nan
Annona reticulata L.;Uvaria;ID;Soemba, Laora;-9.8409;119.9418;Iboet;Iboet 1925 326 ;20;4;1925;Beumée JGB;nan;nan;Botany;L.1755181;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1755181;1925;Iboet;Iboet;Annona;reticulata
Annona reticulata L.;Uvaria;ID;Soemba, Laora;-9.8409;119.9418;Iboet;Iboet 1925 326 ;20;4;1925;Beumée JGB;nan;nan;Botany;L.1755182;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1755182;1925;Iboet;Iboet;Annona;reticulata
Annona squamosa L.;Uvaria;ID;Laora;-9.8409;119.9418;Iboet;Iboet 1925 327 ;20;4;1925;Beumée JGB;nan;nan;Botany;L.1744992;grandiflora;0;0;Iboet;;0;0;0;0;0;0;0;L1744992;1925;Iboet;Iboet;Annona;squamosa
Friesodielsia Steenis;Friesodielsia;ID;Moluccas, Halmahera, G. Sembilan;1.0;128.0;Idjan;"Idjan; Mochtar  286 ";1;10;1951;nan;nan;nan;Botany;L.1765062;nan;0;0;Idjan;;0;0;0;0;0;0;0;L1765062;286;"Idjan; Mochtar";Idjan;Friesodielsia;nan
Friesodielsia Steenis;Friesodielsia;ID;Moluccas, Halmahera, G. Sembilan;1.0;128.0;Idjan;"Idjan; Mochtar  286 ";1;10;1951;nan;nan;nan;Botany;L.1765061;nan;0;0;Idjan;;0;0;0;0;0;0;0;L1765061;286;"Idjan; Mochtar";Idjan;Friesodielsia;nan
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Muluccas Halmahera, Gunung Sembilan;1.0;128.0;Idjan;"Idjan; Mochtar  288 ";1;10;1951;nan;nan;nan;Botany;L.1759090;pisocarpa;0;0;Idjan;;0;0;0;0;0;0;0;L1759090;288;"Idjan; Mochtar";Idjan;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Muluccas Halmahera, Gunung Sembilan;1.0;128.0;Idjan;"Idjan; Mochtar  288 ";1;10;1951;nan;nan;nan;Botany;L.1759091;pisocarpa;0;0;Idjan;;0;0;0;0;0;0;0;L1759091;288;"Idjan; Mochtar";Idjan;Popowia;pisocarpa
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra, Benkoelen, Redjang Lebong. Karet Bandoeng.;-3.17;102.5;Idris, M;Mohamad, Idris bb 2543 ;11;8;1921;Wang R;2004-01-01T00:00:00;nan;Botany;L.1755624;sumatranus;0;0;Mohamad;;0;0;0;0;0;0;0;L1755624;2543;Mohamad Idris;Idris;Cyathocalyx;sumatranus
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra, Benkoelen, Redjang Lebong. Karet Bandoeng.;-3.17;102.5;Idris, M;Mohamad, Idris bb 2543 ;11;8;1921;Wang R;2004-01-01T00:00:00;nan;Botany;L  0999619;sumatranus;0;0;Mohamad;;0;0;0;0;0;0;0;L0999619;2543;Mohamad Idris;Idris;Cyathocalyx;sumatranus
Monoon bemban Miq.;Monoon;ID;Archipel. Ind. Sumatra. Benkoelen. Redjang Lebong. Karet Bandoeng.;-3.17;102.5;Idris, M;Idris, M bb 2545 ;11;8;1921;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1763621;bemban;0;0;Idris;;0;0;0;0;0;0;0;L1763621;2545;Idris M;Idris;Monoon;bemban
Monoon bemban Miq.;Monoon;ID;Archipel. Ind. Sumatra. Benkoelen. Redjang Lebong. Karet Bandoeng.;-3.17;102.5;Idris, M;Idris, M bb 2545 ;11;8;1921;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L  0999621;bemban;0;0;Idris;;0;0;0;0;0;0;0;L0999621;2545;Idris M;Idris;Monoon;bemban
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra Res. Benkoelen ond. afd. Redjang.;-3.17;102.5;Idris, M;Idris, M bb 2721 ;1;9;1922;"Setten AK van; Heusden ECH van";nan;nan;Botany;L.1755648;sumatranus;0;0;Idris;;0;0;0;0;0;0;0;L1755648;2721;Idris M;Idris;Cyathocalyx;sumatranus
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra Res. Benkoelen ond. afd. Redjang.;-3.17;102.5;Idris, M;Idris, M bb 2721 ;1;9;1922;"Setten AK van; Heusden ECH van";nan;nan;Botany;L  0999705;sumatranus;0;0;Idris;;0;0;0;0;0;0;0;L0999705;2721;Idris M;Idris;Cyathocalyx;sumatranus
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Bulungan Research Forest (BRF), around the BRF camp, Long Seturan. Base camp CIFOR.;3.0666670000000003;116.46666699999999;Ismail;"Ismail; Arifin, Z BRF 1697 ";5;10;1999;Ismail;1999-10-01T00:00:00;nan;Botany;L.1767560;rumphii;0;0;Ismail;;0;0;0;0;0;0;0;L1767560;1697;"Ismail; Arifin Z";Ismail;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Bulungan Research Forest (BRF), around the BRF camp, Long Seturan. Base camp CIFOR.;3.0666670000000003;116.46666699999999;Ismail;"Ismail; Arifin, Z BRF 1697 ";5;10;1999;Ismail;1999-10-01T00:00:00;nan;Botany;L.1767561;rumphii;0;0;Ismail;;0;0;0;0;0;0;0;L1767561;1697;"Ismail; Arifin Z";Ismail;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Bulungan Research Forest (BRF), around the BRF camp, Long Seturan. Base camp CIFOR.;3.0666670000000003;116.46666699999999;Ismail;"Ismail; Arifin, Z BRF 1697 ";5;10;1999;Ismail;1999-10-01T00:00:00;nan;Botany;L.1767559;rumphii;0;0;Ismail;;0;0;0;0;0;0;0;L1767559;1697;"Ismail; Arifin Z";Ismail;Hubera;rumphii
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Bulungan Research Forest (BRF), around the BRF camp, Seturan River, east of CIFOR camp, plot 27.;3.0666670000000003;116.46666699999999;Ismail;"Ismail; Arifin, Z BRF 1720 ";6;10;1999;nan;nan;nan;Botany;L.1756954;sumatrana;0;0;Ismail;;0;0;0;0;0;0;0;L1756954;1720;"Ismail; Arifin Z";Ismail;Maasia;sumatrana
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Bulungan Research Forest (BRF), around the BRF camp, Seturan River, east of CIFOR camp, plot 27.;3.0666670000000003;116.46666699999999;Ismail;"Ismail; Arifin, Z BRF 1720 ";6;10;1999;nan;nan;nan;Botany;L.1756953;sumatrana;0;0;Ismail;;0;0;0;0;0;0;0;L1756953;1720;"Ismail; Arifin Z";Ismail;Maasia;sumatrana
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Bulungan Research Forest (BRF), around the BRF camp, Seturan River, east of CIFOR camp, plot 27.;3.0666670000000003;116.46666699999999;Ismail;"Ismail; Arifin, Z BRF 1720 ";6;10;1999;nan;nan;nan;Botany;L.1756955;sumatrana;0;0;Ismail;;0;0;0;0;0;0;0;L1756955;1720;"Ismail; Arifin Z";Ismail;Maasia;sumatrana
