scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check
Polyalthia Blume;Polyalthia;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 83-87; along old logging road E of camp";-0.823833;112.061;Church, A.C. Mahyar, U.W.;Collector Number: 1344;6;5;1994;<NA>;<NA>;BPBM;BISH;650133;0;0;0;Collector;;0;;;;0;0;0;BISH650133;1344;;"Church, A.C. Mahyar, U.W.; et al.";<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Indonesdia: N. Sumatra, Gunung Leuser Reserve, Ketambe, ca 40 km N of Kutacane;3.56667;97.7667;de Vogel, E.F.;Collector Number: 1555;23;7;1972;<NA>;<NA>;BPBM;BISH;574954;0;0;0;Collector;;0;;;;0;0;0;BISH574954;1555;;de Vogel, E.F.;<NA>;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Borneo. W. Kalimantan. Serawai. 3 km S of Nanga Jelundung. Growing beside Sungain Serawai;-0.495417;112.534;Church, A.C. Ismail, Ruskandi, A.;Collector Number: 2765;29;10;1995;<NA>;<NA>;BPBM;BISH;653979;0;0;0;Collector;;0;;;;0;0;0;BISH653979;2765;;Church, A.C. Ismail, Ruskandi, A.;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;E. Kalimantan, Pujungan District, 1-3 km on Gong Biou River from confluence with Bahau River, vicinity of WWF Kayan-Mentrang Nature Reserve base camp;2.83333;115.833;McDonald, J.A. Ismail;Collector Number: 3507;2;7;1992;McDonald, J.A.;1992-01-01T00:00:00;BPBM;BISH;630595;0;0;0;Collector;;0;1;1;1992;0;0;0;BISH630595;3507;;McDonald, J.A. Ismail;McDonald, J.A.;McDonald, J.A.
Polyalthia Blume;Polyalthia;ID;Sumatra, Prov. Lampung, NW of Koita Agugn;-5.38333;104.417;Jacobs, M.;Collector Number: 8318;11;5;1968;<NA>;<NA>;BPBM;BISH;41430;0;0;0;Collector;;0;;;;0;0;0;BISH41430;8318;;Jacobs, M.;<NA>;<NA>
Xylopia L.;Xylopia;ID;Kalimantan Barat, Ketapang, Gunung Palung NP, Cabang Panti;-1.21667;110.1;Laman, T.G. Rachman, I.A.;Collector Number: 121;24;10;1996;<NA>;<NA>;BPBM;BISH;661069;0;0;0;Collector;;0;;;;0;0;0;BISH661069;121;;"Laman, T.G. Rachman, I.A.; Mirmanto, E.";<NA>;<NA>
Annonaceae;<NA>;ID;Borneo. W. Kalimantan, Serawai. S of Uut Labang 1;-0.6;112.649;Church, A.C. Ruskandi, A.;Collector Number: 2303;8;10;1995;<NA>;<NA>;BPBM;BISH;654059;0;0;0;Collector;;0;;;;0;0;0;BISH654059;2303;;Church, A.C. Ruskandi, A.;<NA>;<NA>
Annonaceae;<NA>;ID;"W. Kalimantan, G. Bentuang area: 5-10 km N of Masa Village; 150 Km NE of Pontianak, W. Kalimantan province. Ridge SW of G. Bentuanng";0.933333;100.433;Burley, J.S. Tukirin;Collector Number: 3229;28;6;1989;<NA>;<NA>;BPBM;BISH;632713;0;0;0;Collector;;0;;;;0;0;0;BISH632713;3229;;"Burley, J.S. Tukirin; et al.";<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 86-85; along subsidry road SW off main logging road";-0.823833;112.061;Church, A.C. Mahyar, U.W.;Collector Number: 1324;5;5;1994;<NA>;<NA>;BPBM;BISH;650128;0;0;0;Collector;;0;;;;0;0;0;BISH650128;1324;;"Church, A.C. Mahyar, U.W.; et al.";<NA>;<NA>
Annonaceae;<NA>;ID;W Kalomntan. Serawai. 5 km E of Nanga Jelundung towards Ng. Rantu Malam;-0.495417;112.534;Church, A.C. Ismail, Ruskandi, A.;Collector Number: 2732;27;10;1995;<NA>;<NA>;BPBM;BISH;653964;0;0;0;Collector;;0;;;;0;0;0;BISH653964;2732;;Church, A.C. Ismail, Ruskandi, A.;<NA>;<NA>
Meiogyne Miq.;Meiogyne;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 70; SE of camp off main (new) logging road, cutting block and surrounding environs";-0.864889;112.225;Church, A.C.;Collector Number: 900;14;4;1994;P.J.A.Keßler;1995-01-01T00:00:00;BPBM;BISH;648180;0;0;0;Collector;;0;1;1;1995;0;0;0;BISH648180;900;;Church, A.C. et al.;P.J.A.Keßler;P.J.A.Keßler
Cananga (DC.) Hook.f. & Thomson;Cananga;ID;Sumatra, Prov. Lampung, NW of Koita Agugn;-5.38333;104.417;Jacobs, M.;Collector Number: 8465;17;5;1968;<NA>;<NA>;BPBM;BISH;41566;0;0;0;Collector;;0;;;;0;0;0;BISH41566;8465;;Jacobs, M.;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;"W Kalimantan, G. Bentuang area - 5-10 km N of Masa village; 150 km NE of Pontianak, W. Kalimantan province. Sasi River and environs";0.933333;100.433;Burley, J.S. Tukirin;Collector Number: 3019;28;6;1989;<NA>;<NA>;BPBM;BISH;632825;0;0;0;Collector;;0;;;;0;0;0;BISH632825;3019;;"Burley, J.S. Tukirin; et al.";<NA>;<NA>
Annonaceae;<NA>;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, Rimba Irian GC;-4.4;136.867;Puradyatmika, P.;Collector Number: 10448;15;3;1998;<NA>;<NA>;BPBM;BISH;721639;0;0;0;Collector;;0;;;;0;0;0;BISH721639;10448;;Puradyatmika, P. et al.;<NA>;<NA>
Annonaceae;<NA>;ID;"G. Bentuang area; 5-10 km N of Masa Village; 150 km NE of Pontianak, W. Kalimantan Province. SW ridge area";0.866667;100.433;Burley, J.S. Tukirin;Collector Number: 3218;7;7;1989;<NA>;<NA>;BPBM;BISH;632920;0;0;0;Collector;;0;;;;0;0;0;BISH632920;3218;;"Burley, J.S. Tukirin; et al.";<NA>;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 70; NE of camp along main logging road and cutting block environs";-0.864889;112.225;Church, A.C. Mahyar, U.W.;Collector Number: 779;9;4;1994;<NA>;<NA>;BPBM;BISH;648176;0;0;0;Collector;;0;;;;0;0;0;BISH648176;779;;"Church, A.C. Mahyar, U.W.; et al.";<NA>;<NA>
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;NW of Kota Agung;-5.38333;104.417;Jacobs, M.;Collector Number: 8284;9;5;1968;<NA>;<NA>;BPBM;BISH;41562;0;0;0;Collector;;0;;;;0;0;0;BISH41562;8284;rumphii;Jacobs, M.;<NA>;<NA>
Annonaceae;<NA>;ID;E.Kalimantan, Pujungan Distr., 1-3 km on Gong Biou River from confluence with Bahau River, vicinity of WWF Kayan-Mentarang Nature Reserve base camp;2.83333;115.833;McDonald, J.A. Ismail;Collector Number: 3503;2;7;1992;McDonald, J.A.;1992-01-01T00:00:00;BPBM;BISH;630473;0;0;0;Collector;;0;1;1;1992;0;0;0;BISH630473;3503;;McDonald, J.A. Ismail;McDonald, J.A.;McDonald, J.A.
Annonaceae;<NA>;ID; Simolap, Gunung Leuser National Park ;3.341667;98.227778;Mark Hughes Sumatra 2011;CP270;11;7;2011;<NA>;<NA>;E;E;E00726742;0;0;0;CP;;0;;;;0;0;0;E00726742;270;;Mark Hughes Sumatra 2011;<NA>;<NA>
Artabotrys R.Br.;Artabotrys;ID; Simolap, Gunung Leuser National Park ;3.341667;98.227778;Mark Hughes Sumatra 2011;CP262;11;7;2011;<NA>;<NA>;E;E;E00726751;0;0;0;CP;;0;;;;0;0;0;E00726751;262;;Mark Hughes Sumatra 2011;<NA>;<NA>
Annonaceae;<NA>;ID; Bovenlais, trails near waterfall ;-3.424167;102.2625;Mark Hughes Sumatra 2011;CP163;29;6;2011;<NA>;<NA>;E;E;E00726748;0;0;0;CP;;0;;;;0;0;0;E00726748;163;;Mark Hughes Sumatra 2011;<NA>;<NA>
Annonaceae;<NA>;ID; Simolap, Gunung Leuser National Park ;3.341667;98.227778;Mark Hughes Sumatra 2011;CP270;11;7;2011;<NA>;<NA>;E;E;E00726729;0;0;0;CP;;0;;;;0;0;0;E00726729;270;;Mark Hughes Sumatra 2011;<NA>;<NA>
Polyalthia sumatrana (Miq.) Kurz;Maasia;ID;Foothills of Gunung Kemumu;-3.407222;102.269444;Mark Hughes Sumatra 2011;CP172;30;6;2011;<NA>;<NA>;E;E;E00715442;0;0;0;CP;;0;;;;0;0;0;E00715442;172;sumatrana;Mark Hughes Sumatra 2011;<NA>;<NA>
Artabotrys roseus Boerl.;Artabotrys;ID;Foothills of Gunung Kemumu;-3.407222;102.269444;Mark Hughes Sumatra 2011;CP164;30;6;2011;<NA>;<NA>;E;E;E00715325;0;0;0;CP;;0;;;;0;0;0;E00715325;164;roseus;Mark Hughes Sumatra 2011;<NA>;<NA>
Annonaceae;<NA>;ID;Base of Gunung Kemumu;-3.398056;102.293611;Mark Hughes Sumatra 2011;CP183;1;7;2011;<NA>;<NA>;E;E;E00715395;0;0;0;CP;;0;;;;0;0;0;E00715395;183;;Mark Hughes Sumatra 2011;<NA>;<NA>
Annonaceae;<NA>;ID; Simolap, Gunung Leuser National Park ;3.350833;98.2225;Mark Hughes Sumatra 2011;CP283;12;7;2011;<NA>;<NA>;E;E;E00715432;0;0;0;CP;;0;;;;0;0;0;E00715432;283;;Mark Hughes Sumatra 2011;<NA>;<NA>
Desmos Lour.;Desmos;ID;<NA>;-7.669794;110.5311;Heinrich Zollinger;II 9982;;;;<NA>;<NA>;NHMUK;BOT;BM000632905;0;0;0;II;;0;;;;0;0;0;BM000632905;9982;;Heinrich Zollinger;<NA>;<NA>
Polyalthia xanthopetala Merr.;Anaxagorea;ID;<NA>;-0.54;114.2787;Maximo Ramos;1705;;;1920;<NA>;<NA>;NHMUK;BOT;BM000754105;0;0;0;;;0;;;;0;0;0;BM000754105;1705;javanica;Maximo Ramos;<NA>;<NA>
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;<NA>;-0.6033;101.9111;Odoardo Beccari;401;;;1878;<NA>;<NA>;NHMUK;BOT;BM000753750;0;0;0;;;0;;;;0;0;0;BM000753750;401;cauliflora;Odoardo Beccari;<NA>;<NA>
Pseuduvaria setosa (King) J.Sinclair;Pseuduvaria;ID;<NA>;-3.45;136.97;Cecil Boden Kloss;s.n.;;;;<NA>;<NA>;NHMUK;BOT;BM000614146;0;0;0;s;;0;;;;0;0;0;BM000614146;nan;setosa;Cecil Boden Kloss;<NA>;<NA>
Polyalthia kingii Baker f.;Polyalthia;ID;<NA>;-0.6033;101.9111;Henry Ogg Forbes;1556;;;;<NA>;<NA>;NHMUK;BOT;BM000553980;0;0;0;;;0;;;;0;0;0;BM000553980;1556;kingii;Henry Ogg Forbes;<NA>;<NA>
Mitrephora obtusa (Blume) Hook.f. & Thomson;Mitrephora;ID;<NA>;-7.669794;110.5311;Carl Ludwig von Blume;s.n.;;;;<NA>;<NA>;NHMUK;BOT;BM000560220;0;0;0;s;;0;;;;0;0;0;BM000560220;nan;obtusa;Carl Ludwig von Blume;<NA>;<NA>
Polyalthia castanea Ridl.;Polyalthia;ID;"Sandaran Agong [Sanggaran Agung]; 2450'";-2.124117;101.523553;H.C. Robinson;187;1;6;1914;<NA>;<NA>;NHMUK;BOT;BM000553979;0;0;0;;;0;;;;0;0;0;BM000553979;187;castanea;H.C. Robinson & C.B. Kloss;<NA>;<NA>
Desmos chinensis Lour.;Desmos;ID;<NA>;-7.669794;110.5311;Thomas Horsfield;s.n.;;;;<NA>;<NA>;NHMUK;BOT;BM000632957;0;0;0;s;;0;;;;0;0;0;BM000632957;nan;chinensis;Thomas Horsfield;<NA>;<NA>
Neo-uvaria Airy Shaw;Neo-uvaria;ID;<NA>;-0.6033;101.9111;Henry Ogg Forbes;1725;;;1880;<NA>;<NA>;NHMUK;BOT;BM000759455;0;0;0;;;0;;;;0;0;0;BM000759455;1725;;Henry Ogg Forbes;<NA>;<NA>
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;<NA>;-0.6033;101.9111;Henry Ogg Forbes;1648;;;;Rui-Jiang Wang;<NA>;NHMUK;BOT;BM000608824;0;0;0;;;0;;;;0;0;0;BM000608824;1648;hexagynus;Henry Ogg Forbes;Rui-Jiang Wang;Rui-Jiang Wang
Desmos chinensis Lour.;Desmos;ID;<NA>;-0.54;114.2787;Henry Ogg Forbes;1490a;;;1880;<NA>;<NA>;NHMUK;BOT;BM000632958;0;0;0;;a;0;;;;0;0;0;BM000632958;1490;chinensis;Henry Ogg Forbes;<NA>;<NA>
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;<NA>;-0.6033;101.9111;Henry Ogg Forbes;1714a;;;;Rui-Jiang Wang;<NA>;NHMUK;BOT;BM000608826;0;0;0;;a;0;;;;0;0;0;BM000608826;1714;hexagynus;Henry Ogg Forbes;Rui-Jiang Wang;Rui-Jiang Wang
Mitrephora polypyrena (Blume) Miq.;Mitrephora;ID;<NA>;-7.669794;110.5311;Carl Ludwig von Blume;s.n.;;;;<NA>;<NA>;NHMUK;BOT;BM000560232;0;0;0;s;;0;;;;0;0;0;BM000560232;nan;polypyrena;Carl Ludwig von Blume;<NA>;<NA>
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;ID;Boti;-9.92;124.55;I Made Maduarta (Pung);IMM 118;;;;Utteridge & Moore;<NA>;K;Herbarium;K000734810;0;0;0;IMM;;0;;;;0;0;0;K000734810;118;micrantha;I Made Maduarta (Pung);Utteridge & Moore;Utteridge & Moore
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;ID;G. Leuser Nature Res., G. Mamas, 5km SE from mouth of Lau Ketambe, 30km NW of Kutatjane;3.58;97.62;Wilde, W.J.J.O. de;14778;10;2;1975;Heuden, E.C.H.van;<NA>;K;Herbarium;K000691923;0;0;0;;;0;;;;0;0;0;K000691923;14778;macrophylla;"Wilde, W.J.J.O. de; Wilde-Duyfjes, B.E.E. de";Heuden, E.C.H.van;C.H.van
Mitrephora endertii Weeras. & R.M.K.Saunders;Mitrephora;ID;"W. Koetai; no. 45, Kombeng [G. Koembeng]  Central East Borneo";-0.97;117.08;Endert, F.H.;5260;25;11;1925;<NA>;<NA>;K;Herbarium;K000691950;0;0;0;;;0;;;;0;0;0;K000691950;5260;endertii;Endert, F.H.;<NA>;<NA>
Goniothalamus miquelianus R.M.K.Saunders;Goniothalamus;ID;G. Leuser Nat. Res., Alas R. valley, nr mouth Bengkong R., 50km S Kutacane;3.0;97.83;Wilde, W.J.J.O. de;18746;16;7;1979;<NA>;<NA>;K;Herbarium;K000691895;0;0;0;;;0;;;;0;0;0;K000691895;18746;miquelianus;"Wilde, W.J.J.O. de; Wilde-Duyfjes, B.E.E. de";<NA>;<NA>
Artabotrys hexagonolobus Priyanti;Artabotrys;ID;East Kalimantan, Berau Inhutani area, km 16, along trayek E.;1.98;117.25;Kessler, P.;Berau867;9;10;1997;<NA>;<NA>;K;Herbarium;K000691272;0;0;0;Berau;;0;;;;0;0;0;K000691272;867;polygynus;Kessler, P. et al.;<NA>;<NA>
Alphonsea borneensis I.M.Turner;Alphonsea;ID;"C. Kalimantan.  Sintang.  HPH Km 83-87; along old logging road east of camp.";-0.82;112.06;Mahyar, U.W.;1344;6;5;1994;<NA>;<NA>;K;Herbarium;K000580481;0;0;0;;;0;;;;0;0;0;K000580481;1344;borneensis;"Mahyar, U.W.; Church, A.C.; Hamzah; Indah";<NA>;<NA>
Friesodielsia formosa I.M.Turner;Friesodielsia;ID;"Headwaters of S. Kahayan; 5 km NW of Tumbang Sian logging camp; Sikatan Wana Raya logging concession.";-0.58;113.42;Burley, J.S.;832;26;4;1988;<NA>;<NA>;K;Herbarium;K000580218;0;0;0;;;0;;;;0;0;0;K000580218;832;formosa;"Burley, J.S.; Tukirin";<NA>;<NA>
Popowia tomentosa Maingay ex Hook.f. & Thomson;Popowia;ID;Harapan Rainforest, SPAS;-2.18;103.37;Utteridge, T.M.A.;652;6;4;2008;Tunner, I.M. & Utteridge, T.M.A.;<NA>;K;Herbarium;K000576267;0;0;0;;;0;;;;0;0;0;K000576267;652;tomentosa;Utteridge, T.M.A.;Tunner, I.M. & Utteridge, T.M.A.;, T.M.A.
Uvaria javana Dunal;Uvaria;ID;Harapan Rainforest, Track off main road nr. Km 35 Camp;-2.13;103.37;Bramley, G.;GB 69;5;4;2008;Tunner, I.M. & Utteridge, T.M.A.;<NA>;K;Herbarium;K000576263;0;0;0;GB;;0;;;;0;0;0;K000576263;69;javana;Bramley, G.;Tunner, I.M. & Utteridge, T.M.A.;, T.M.A.
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Harapan Rainforest, Bolian;-2.09;103.3;de Kok, Rogier;1282;3;4;2008;Tunner, I.M. Utteridge, T.M.A.;<NA>;K;Herbarium;K000576264;0;0;0;;;0;;;;0;0;0;K000576264;1282;macrophylla;de Kok, Rogier;Tunner, I.M. Utteridge, T.M.A.;, T.M.A.
Uvaria hirsuta Jack;Uvaria;ID;Harapan Rainforest, Track of main road nr KM 35 Camp;-2.13;103.37;Bramley, G.;GB 63;5;4;2008;Tunner, I.M. & Utteridge, T.M.A.;<NA>;K;Herbarium;K000576258;0;0;0;GB;;0;;;;0;0;0;K000576258;63;hirsuta;Bramley, G.;Tunner, I.M. & Utteridge, T.M.A.;, T.M.A.
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Harapan Rainforest, Track of main road nr KM 35 Camp;-2.13;103.37;Bramley, G.;GB 70;5;4;2008;Tunner, I.M. & Utteridge, T.M.A.;<NA>;K;Herbarium;K000576259;0;0;0;GB;;0;;;;0;0;0;K000576259;70;suaveolens;Bramley, G.;Tunner, I.M. & Utteridge, T.M.A.;, T.M.A.
Orophea leuseri Kessler;Orophea;ID;Gunung Leuser Nature Reserves, Southern part, Alas river valley, near the mouth of Bengkong/Renun river, c. 50 km S. of Kutacane  Moara Stulen to Bengkong  North Sumatra;3.0;97.83;Wilde, W.J.J.O. de;18657;13;7;1979;<NA>;<NA>;K;Herbarium;K000574857;0;0;0;;;0;;;;0;0;0;K000574857;18657;leuseri;"Wilde, W.J.J.O. de; Wilde-Duyfjes, B.E.E. de";<NA>;<NA>
Orophea flagellaris Kessler;Orophea;ID;"W. Koetai; no. 26, T. Temelen";1.87;116.18;Endert, F.H.;2889;26;8;1925;<NA>;<NA>;K;Herbarium;K000574768;0;0;0;;;0;;;;0;0;0;K000574768;2889;flagellaris;Endert, F.H.;<NA>;<NA>
Fissistigma sumatrana Irawan;Fissistigma;ID;Bt. Lawang, Bohorok, Langkat  N. Sumatra;3.5;98.2;Dransfield, Dr. J.;3401;2;3;1973;<NA>;<NA>;K;Herbarium;K000574662;0;0;0;;;0;;;;0;0;0;K000574662;3401;sumatrana;Dransfield, Dr. J.;<NA>;<NA>
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;Near Tanjung, PT Aya Yayang logging concession, near plot 10.;-1.7;115.483333;Kessler P.J.A.;2751;23;2;2000;<NA>;<NA>;E;E;E00313058;0;0;0;;;0;;;;0;0;0;E00313058;2751;virgata;"Kessler P.J.A.; Arifin, Zainal";<NA>;<NA>
Xylopia L.;Xylopia;ID;Cagar Alam Panua;0.466667;121.933333;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;127;19;4;2002;<NA>;<NA>;E;E;E00163167;0;0;0;;;0;;;;0;0;0;E00163167;127;;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Km 92 from Sangai, Sungai Mentaya Kab. Kotawaringin Timur.;-1.483333;112.516667;Argent, George C.G.;9412;7;2;1994;<NA>;<NA>;E;E;E00019353;0;0;0;;;0;;;;0;0;0;E00019353;9412;;Argent, George C.G. & Wilkie, Peter;<NA>;<NA>
Friesodielsia affinis (Hook.f. & Thomson) D.Das;Friesodielsia;ID;Long Iram subdistrict, Maruwai, block Lampunut;-0.066667;114.866667;Kessler, P.;PK2621;19;3;1999;<NA>;<NA>;E;E;E00180792;0;0;0;PK;;0;;;;0;0;0;E00180792;2621;affinis;Kessler, P.;<NA>;<NA>
Orophea celebica (Blume) Miq.;Orophea;ID;Lombongo;0.616667;122.95;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;250;30;4;2002;<NA>;<NA>;E;E;E00163202;0;0;0;;;0;;;;0;0;0;E00163202;250;celebica;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;<NA>;<NA>
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;ID;Km 5 from camp 48. KAb. Kotawaringin Timur.;-1.483333;112.516667;Argent, George C.G.;966;21;9;1996;<NA>;<NA>;E;E;E00176529;0;0;0;;;0;;;;0;0;0;E00176529;966;cylindrocarpa;Argent, George C.G. & Wilkie, Peter;<NA>;<NA>
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Berau, P.T. Inhutani I logging area, near km 24, new logging road from Trayek F to Trayek D;1.95;117.233333;Kessler, P., Arbainsyah;B1371;14;10;1998;<NA>;<NA>;E;E;E00189226;0;0;0;B;;0;;;;0;0;0;E00189226;1371;cauliflora;Kessler, P., Arbainsyah;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Gunung Boliohutu;0.883333;122.5;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;162;23;4;2002;<NA>;<NA>;E;E;E00163206;0;0;0;;;0;;;;0;0;0;E00163206;162;;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;<NA>;<NA>
Enicosanthum paradoxum Becc.;Enicosanthum;ID;Berau, P.T. Inhutani I logging area, near km 36;1.883333;117.183333;Kessler, P., Arbainsyah;B1387;15;10;1998;<NA>;<NA>;E;E;E00189225;0;0;0;B;;0;;;;0;0;0;E00189225;1387;paradoxum;Kessler, P., Arbainsyah;<NA>;<NA>
Polyalthia sumatrana (Miq.) Kurz;Maasia;ID;Berau, traject D, km 16 from Labanan, Berau Forest Management Project (BFMP) Swakelola, Labanan;2.0;117.0;Arifin, Z.;BERAU 1003;6;12;1997;<NA>;<NA>;E;E;E00291269;0;0;0;BERAU;;0;;;;0;0;0;E00291269;1003;sumatrana;Arifin, Z.;<NA>;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Gunung Boliohutu;0.883333;122.5;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;227;25;4;2002;<NA>;<NA>;E;E;E00163209;0;0;0;;;0;;;;0;0;0;E00163209;227;;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;<NA>;<NA>
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;ID;Km 5 from camp 48. KAb. Kotawaringin Timur.;-1.483333;112.516667;Argent, George C.G.;966;21;9;1996;<NA>;<NA>;E;E;E00176528;0;0;0;;;0;;;;0;0;0;E00176528;966;cylindrocarpa;Argent, George C.G. & Wilkie, Peter;<NA>;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Gunung Boliohutu;0.883333;122.5;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;227;25;4;2002;<NA>;<NA>;E;E;E00163210;0;0;0;;;0;;;;0;0;0;E00163210;227;;Mendum, M., Atkins, H.J., Newman, M.F., Hendrian, Sofyan, A.;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan39;0;0;0;;;0;;;;0;0;0;S39;nan;malayana;S.  Tan;<NA>;<NA>
Xylopia L.;Xylopia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan251;0;0;0;;;0;;;;0;0;0;S251;nan;;S.  Tan;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan122;0;0;0;;;0;;;;0;0;0;S122;nan;malayana;S.  Tan;<NA>;<NA>
Polyalthia hypoleuca Hook.f. & Thomson;Maasia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan522;0;0;0;;;0;;;;0;0;0;S522;nan;hypoleuca;S.  Tan;<NA>;<NA>
Polyalthia hypoleuca Hook.f. & Thomson;Maasia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan46;0;0;0;;;0;;;;0;0;0;S46;nan;hypoleuca;S.  Tan;<NA>;<NA>
Polyalthia hypoleuca Hook.f. & Thomson;Maasia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan180;0;0;0;;;0;;;;0;0;0;S180;nan;hypoleuca;S.  Tan;<NA>;<NA>
Polyalthia Blume;Polyalthia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan104;0;0;0;;;0;;;;0;0;0;S104;nan;;S.  Tan;<NA>;<NA>
Polyalthia Blume;Polyalthia;MY;4th division, Kelabit Highlands. Disturbed secondary forest around Pa Dalih;3.666;115.833;H.M.  Christensen;;2;4;1993;<NA>;<NA>;AAU;Herbarium;H.M.Christensen172;0;0;0;;;0;;;;0;0;0;H172;nan;;H.M.  Christensen;<NA>;<NA>
Monocarpia marginalis (Scheff.) J.Sinclair;Monocarpia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan534;0;0;0;;;0;;;;0;0;0;S534;nan;marginalis;S.  Tan;<NA>;<NA>
Monocarpia marginalis (Scheff.) J.Sinclair;Monocarpia;ZZ;TEMBURONG, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.166;116.5;S.  Tan;;8;5;1991;<NA>;<NA>;AAU;Herbarium;S.Tan330;0;0;0;;;0;;;;0;0;0;S330;nan;marginalis;S.  Tan;<NA>;<NA>
Fissistigma Griff.;Fissistigma;MY;4th division, Kelabit Highlands, near Pa Dalih. Secondary forest.;3.666;115.833;H.M.  Christensen;;1;3;1995;<NA>;<NA>;AAU;Herbarium;H.M.Christensen724;0;0;0;;;0;;;;0;0;0;H724;nan;;H.M.  Christensen;<NA>;<NA>
