scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy
Mitrella clementis (Merr.) I.M.Turner;Mitrella;ID;East Kalimantan, P.T. ITCI, road from Kenangan to   Sepaku I, km 50, Jl. 2500.;-1.083333;116.7;Kessler, PJA;"Kessler, PJA; et al.  1009 ";29;3;1995;Turner IM;2010-03-04T00:00:00;nan;Botany;L.1761857;clementis;0;0;Kessler;;0;0;0;0;0;0;0;L1761857;1009;"Kessler PJA; et al."
Artabotrys R.Br.;Artabotrys;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  804 ;20;7;1979;nan;nan;nan;Botany;L.1760968;nan;0;0;Leighton;;0;0;0;0;0;0;0;L1760968;804;Leighton M
Mezzettia Becc.;Mezzettia;ID;Kebun raja, Bogor cult. nr. XX-B 22;-6.583333;106.783333;Heel, WA van;Heel, WA van  85 ;1;5;1969;nan;nan;nan;Botany;L.1761917;nan;0;0;Heel;;0;0;0;0;0;0;0;L1761917;85;Heel WA van
Mitrella kentii (Blume) Miq.;Mitrella;ID;"Sumatra; Riouw, Muara Padjanki.";0.308611;100.619722;Buwalda, P;Buwalda, P  6392 ;7;4;1939;Kessler PJA;2000-07-01T00:00:00;nan;Botany;L.1761768;kentii;0;0;Buwalda;;0;0;0;0;0;0;0;L1761768;6392;Buwalda P
Ellipeia Hook.f. & Thomson;Uvaria;ID;nan;-6.5897;106.7913;Garden, BB;Bogor Botanical Garden  71 ;;;;Meade CV;2000-07-01T00:00:00;nan;Botany;L.1760772;nan;0;0;Bogor;;0;0;0;0;0;0;0;L1760772;71;Bogor Botanical Garden
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Wandos Waar, Meos Waar. o.afd. Manokusui.;-2.0654;134.3676;Versteegh, C;Versteegh, C BW(Ind.) 3872 ;26;6;1956;nan;nan;nan;Botany;L.1761196;glauca;0;0;Versteegh;;0;0;0;0;0;0;0;L1761196;3872;Versteegh C
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Oemboei, near Andai, SW of Manokwari.;-0.9344;133.98548;Koster, C;Koster, C BW(Ind.) 11773 ;11;11;1961;nan;nan;nan;Botany;L.1761209;glauca;0;0;Koster;;0;0;0;0;0;0;0;L1761209;11773;Koster C
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;"S.E. Borneo; subdistr. Balikpapan; Sungei Wain.";-1.205555;116.811111;Achmad;Achmad bb 34340 ;4;10;1950;nan;nan;nan;Botany;L.1761285;glauca;0;0;Achmad;;0;0;0;0;0;0;0;L1761285;34340;Achmad
Desmos chinensis Lour.;Desmos;ID;South Kalimantan, Banjar Baru, Taman Hutan Raya Sultan Adam, Madiangin, Kecamatan Karang.;-0.55;114.916667;Kessler, PJA;"Kessler, PJA; et al.  1757 ";8;11;1996;Kessler PJA;1996-11-01T00:00:00;nan;Botany;L.1760304;chinensis;0;0;Kessler;;0;0;0;0;0;0;0;L1760304;1757;"Kessler PJA; et al."
Popowia pisocarpa (Blume) Endl.;Popowia;ID;"Indonesia, West Kalimantan, Gunung Palung Nature Reserve. On Air Putih River, 20 km SE of Telukmelano.1.15S; 110.05E.";-1.25;110.083333;Mori, SA;"Mori, SA; Mitchell, JD; McKenzie, F  17799 ";9;4;1985;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759141;pisocarpa;0;0;Mori;;0;0;0;0;0;0;0;L1759141;17799;"Mori SA; Mitchell JD; McKenzie F"
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;nan;-1.233333;132.2;Ridsdale, CE;Ridsdale, CE  2168 ;6;11;1995;nan;nan;nan;Botany;L.1761341;nan;0;0;Ridsdale;;0;0;0;0;0;0;0;L1761341;2168;Ridsdale CE
Mitrella clementis (Merr.) I.M.Turner;Mitrella;ID;South Kalimantan, along road from Kandangan to Loksado.;-2.8;115.416667;Kessler, PJA;"Kessler, PJA; et al.  1855 ";12;11;1996;Turner IM;2010-03-04T00:00:00;nan;Botany;L.1761852;clementis;0;0;Kessler;;0;0;0;0;0;0;0;L1761852;1855;"Kessler PJA; et al."
Monoon lateriflorum (Blume) Miq.;Polyalthia;ID;"Kl. Soenda Eil. Flores, West-; nangalili-Waewako";-8.675;122.091667;Schmutz, E;Schmutz, E  1755 ;2;10;1967;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1759889;lateriflora;0;0;Schmutz;;0;0;0;0;0;0;0;L1759889;1755;Schmutz E
Mitrephora obtusa (Blume) Hook.f. & Thomson;Mitrephora;ID;Indonesia. Java. Preanger. Takoka.;-7.05;106.983333;Koorders, SH;Koorders, SH  25718 B;29;10;1896;Weerasooriya AD;2001-03-01T00:00:00;nan;Botany;L.1762246;obtusa;0;0;Koorders;B;0;0;0;0;0;0;0;L1762246;25718;Koorders SH
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;"Archipel. Ind.: Nw. Guinea; sub.distr. Manokwari Vogelkop; Warsui near Ransiki.";-1.5;134.166667;Kostermans, AJGH;Kostermans, AJGH  2919 ;20;7;1948;nan;nan;nan;Botany;L.1761387;nan;0;0;Kostermans;;0;0;0;0;0;0;0;L1761387;2919;Kostermans AJGH
Polyalthia Blume;Polyalthia;ID;Wondiwoi Mountains, Wandammen Peninsula;-2.727;134.5811;Schram, FAW;Schram, FAW BW(Ind.) 10683 ;25;2;1962;Versteegh C;nan;nan;Botany;L.1759755;nan;0;0;Schram;;0;0;0;0;0;0;0;L1759755;10683;Schram FAW
Artabotrys R.Br.;Artabotrys;ID;Bangka, G. Pading (S.E. Bangka);-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  957 ";29;9;1949;nan;nan;nan;Botany;L.1760153;nan;0;0;Kostermans;;0;0;0;0;0;0;0;L1760153;957;"Kostermans AJGH; Anta"
Anomianthus dulcis (Dunal) J.Sinclair;Anomianthus;ID;Java, Baluran National Park, E. Java.;-7.846944;114.360277;Afriastini, JJ;Afriastini, JJ  1475 ;19;2;1984;Kessler PJA;1988-07-19T00:00:00;nan;Botany;L.1760788;dulcis;0;0;Afriastini;;0;0;0;0;0;0;0;L1760788;1475;Afriastini JJ
Mitrella kentii (Blume) Miq.;Mitrella;ID;Vicinity of Tomoean Dolik, Asahan.;3.0285;99.865;Boeea, RS;Rahmat Si Boeea  9940 ;1;8;1936;Hildebrand FHG;1965-06-01T00:00:00;nan;Botany;L.1761777;kentii;0;0;Rahmat;;0;0;0;0;0;0;0;L1761777;9940;Rahmat Si Boeea
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Archipel. Ind. Java. Banjoemas, Noesa Kembangan.;-6.199444;106.796111;Koorders, SH;Koorders, SH  34127 b;20;8;1900;Valeton T;nan;nan;Botany;L.1759379;pisocarpa;0;0;Koorders;b;0;0;0;0;0;0;0;L1759379;34127;Koorders SH
Popowia hirta Miq.;Popowia;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  136 ;4;4;1978;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759530;hirta;0;0;Leighton;;0;0;0;0;0;0;0;L1759530;136;Leighton M
Desmos chinensis Lour.;Desmos;ID;Ceram. [Seram];-3.0;129.0;Teijsmann, JE;Teijsmann, JE  s.n. ;1;1;1859;nan;nan;nan;Botany;L.1760277;chinensis;0;0;Teijsmann;;0;0;0;0;0;0;0;L1760277;nan;Teijsmann JE
Desmos chinensis Lour.;Desmos;ID;Kampong Lima (Batavia);-6.174444;106.829444;Backer, CA;Backer, CA  18 ;1;5;1904;nan;nan;nan;Botany;L.1760375;chinensis;0;0;Backer;;0;0;0;0;0;0;0;L1760375;18;Backer CA
Polyalthia Blume;Polyalthia;ID;Seram, Waylale coast- Piru- Moluccas;-3.066667;128.2;Maskuri;Maskuri  958 ;21;10;1981;nan;nan;nan;Botany;L.1759896;nan;0;0;Maskuri;;0;0;0;0;0;0;0;L1759896;958;Maskuri
Artabotrys veldkampii I.M.Turner;Artabotrys;ID;Borneo, KTC, km 96 Katingan River;-1.25;113.166667;Wiriadinata, H;Wiriadinata, H  3571 ;5;2;1983;Turner IM;2009-11-01T00:00:00;nan;Botany;L.1760058;veldkampii;0;0;Wiriadinata;;0;0;0;0;0;0;0;L1760058;3571;Wiriadinata H
Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;Indonesia. S.E. Borneo, Sub-district of Balikpapan, Mentawir river basin.;-1.033333;116.766667;Sauveur, EG;Sauveur, EG  92 ;16;6;1951;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1760916;paradoxum;0;0;Sauveur;;0;0;0;0;0;0;0;L1760916;92;Sauveur EG
Desmos Lour.;Desmos;ID;Siberut (Sumatra Mentawai)Leleu Silipang, Malancan, N. Siberut.;-1.597869;99.210974;Afriastini, JJ;Afriastini, JJ  2757 ;28;5;1994;Afriastini JJ;nan;nan;Botany;L.1760565;nan;0;0;Afriastini;;0;0;0;0;0;0;0;L1760565;2757;Afriastini JJ
Mitrella clementis (Merr.) I.M.Turner;Mitrella;ID;Indonesia. Central East Kalimantan: Along Malegung River, Miau, Baru north of Muara Wahau, Wahau.;1.033333;116.866666;Kato, M;"Kato, M; Okada, H; Uji, T; Murata, J; Darnaedi, D; Akiyama, H; Watano, Y; Hasebe B/ 20643 ";19;11;1989;Turner IM;2010-03-04T00:00:00;nan;Botany;L.1761863;clementis;0;0;Kato;;0;0;0;0;0;0;0;L1761863;20643;"Kato M; Okada H; Uji T; Murata J; Darnaedi D; Akiyama H; Watano Y; Hasebe"
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;Gunung Leuser national reserve, Atjeh, North Sumatra. Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;3.083333;97.916667;Rijksen, HD;Rijksen, HD  s.n. ;7;3;1974;nan;nan;nan;Botany;L.1762057;nan;0;0;Rijksen;;0;0;0;0;0;0;0;L1762057;nan;Rijksen HD
Desmos Lour.;Desmos;ID;Malesia, SE Celebes in Opa Swamp, bij Mt. Makaleo;-4.083333;122.0;Prawiroatmodjo, S;"Prawiroatmodjo, S; Soewoko, S  1781 ";17;11;1978;nan;nan;nan;Botany;L.1760497;nan;0;0;Prawiroatmodjo;;0;0;0;0;0;0;0;L1760497;1781;"Prawiroatmodjo S; Soewoko S"
Popowia odoardi Diels;Popowia;ID;Borneo, Bukit Raya;-0.666666;112.683333;Nooteboom, HP;Nooteboom, HP  4489 ;9;1;1983;Moeljono S;2002-10-12T00:00:00;nan;Botany;L.1759495;odoardi;0;0;Nooteboom;;0;0;0;0;0;0;0;L1759495;4489;Nooteboom HP
Ellipeia Hook.f. & Thomson;Uvaria;ID;Indonesia. Java, Madioen.;-7.6298;111.5239;Wisse, CA;Wisse, CA  4 ;20;10;1918;Meade CV;2000-07-01T00:00:00;nan;Botany;L.1760794;nan;0;0;Wisse;;0;0;0;0;0;0;0;L1760794;4;Wisse CA
Desmos chinensis Lour.;Desmos;ID;Plantentuin Buitenzorg.;-6.5897;106.7913;Boerlage, JG;Boerlage, JG  s.n. ;;;;Merrill ED;1950-08-01T00:00:00;nan;Botany;L.1760369;chinensis;0;0;Boerlage;;0;0;0;0;0;0;0;L1760369;nan;Boerlage JG
Polyalthia Blume;Polyalthia;ID;"Sekundur Forest Reserve, upper Besitang River area, Langkat; base camp at Aras Napal.";3.916667;98.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  21350 ";11;8;1991;Kessler PJA;1992-06-01T00:00:00;nan;Botany;L.1763617;nan;0;0;Wilde;;0;0;0;0;0;0;0;L1763617;21350;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Djaro Dam, ca 10km NE of Muara Uja, Kalimantan Selatan;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  850 ;16;11;1971;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759275;pisocarpa;0;0;Vogel;;0;0;0;0;0;0;0;L1759275;850;Vogel EF de
Polyalthia elliptica (Blume) Blume;Polyalthia;ID;Goenong Tji-boerayoel;-7.35;107.1;Blume, CL;Blume, CL  s.n. ;;;;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1763066;elliptica;0;0;Blume;;0;0;0;0;0;0;0;L1763066;nan;Blume CL
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;"Indonesia, Sumatra, Aceh, Kloet nature reserve, S. Kloet, along the Krung (=river) Lembang, vicinity of Pucuk Lembang3.05 N; 97.25 E; 80 m alt.";3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19926 ";11;7;1985;Su YCF;2001-12-01T00:00:00;nan;Botany;L.1764217;reticulata;0;0;Wilde;;0;0;0;0;0;0;0;L1764217;19926;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Sibual - buali via Labuan Rasoki Julu, Sipirok, S. Sumatra;1.616667;99.266667;Afriastini, JJ;Afriastini, JJ  2539 ;30;5;1993;nan;nan;nan;Botany;L.1758186;cauliflora;0;0;Afriastini;;0;0;0;0;0;0;0;L1758186;2539;Afriastini JJ
Desmos chinensis Lour.;Desmos;ID;Borneo, Sampit region near Hadjalipan on river;-2.533333;112.95;Kostermans, AJGH;Kostermans, AJGH  4665 ;10;3;1948;nan;nan;nan;Botany;L.1760325;chinensis;0;0;Kostermans;;0;0;0;0;0;0;0;L1760325;4665;Kostermans AJGH
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;"East Borneo; Balikpapan distr., Sg. Mentawir region near village Mentawir.";-1.033333;116.766667;Kostermans, AJGH;Kostermans, AJGH  10022 ;22;2;1955;nan;nan;nan;Botany;L.1761258;glauca;0;0;Kostermans;;0;0;0;0;0;0;0;L1761258;10022;Kostermans AJGH
Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;East Kalimantan, P.T. Inhutani I Berau area. Along road km 37 from Desa Labanan-Desa Kelai.;1.933333;117.233333;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1289 ";19;5;1998;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1760874;paradoxum;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1760874;1289;"Sidiyasa K; et al."
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind. Z.en O.Afd.v.Borneo, W. Koetei. Djembajan (Sei. Djamboe);-0.55;117.0;Pangkey, S;Pangkey, S bb 24679 ;10;6;1938;nan;nan;nan;Botany;L.1761271;glauca;0;0;Pangkey;;0;0;0;0;0;0;0;L1761271;24679;Pangkey S
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Borneo. Loa Haur, west of Samarinda.;-0.5;117.15;Kostermans, AJGH;Kostermans, AJGH  6837 ;12;5;1952;nan;nan;nan;Botany;L.1761256;glauca;0;0;Kostermans;;0;0;0;0;0;0;0;L1761256;6837;Kostermans AJGH
Polyalthia Blume;Polyalthia;ID;nan;-1.15;132.483333;Polak, AM;Polak, AM  774 ;8;8;1995;nan;nan;nan;Botany;L.1759705;nan;0;0;Polak;;0;0;0;0;0;0;0;L1759705;774;Polak AM
Monoon grandifolium (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;ID;Java, Dadapan Kulon, Kawi Mt., Pujon, Malang, East Java;-7.9233;112.4518;Bubung, S;Bubung, S SK 91 ;18;7;1980;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1760894;grandifolium;0;0;Bubung;;0;0;0;0;0;0;0;L1760894;91;Bubung S
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;n Moluccas, obi Isl., Anggai, Gunung Batu Putih;-1.390365;127.734333;Vogel, EF de;Vogel, EF de  4094 ;16;11;1974;nan;nan;nan;Botany;L.1761460;nan;0;0;Vogel;;0;0;0;0;0;0;0;L1761460;4094;Vogel EF de
Polyalthia Blume;Polyalthia;ID;New Guinee, subdistrict Manokwari, Momi;-1.5942;134.1443;Kostermans, AJGH;Kostermans, AJGH bb 33401 ;12;8;1948;nan;nan;nan;Botany;L.1759663;nan;0;0;Kostermans;;0;0;0;0;0;0;0;L1759663;33401;Kostermans AJGH
Desmos Lour.;Desmos;ID;Pasir Mayang, Muarabungo, Jambi, Sumatra;-1.133333;102.15;Torquebiau, E;Torquebiau, E  845 ;9;5;1986;nan;nan;nan;Botany;L.1760571;nan;0;0;Torquebiau;;0;0;0;0;0;0;0;L1760571;845;Torquebiau E
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;W. Irian, Above Sukarnapura.;-2.533333;140.7;Kostermans, AJGH;"Kostermans, AJGH; Soegeng-Reksodihardjo, W  953 ";15;8;1966;nan;nan;nan;Botany;L.1761636;nan;0;0;Kostermans;;0;0;0;0;0;0;0;L1761636;953;"Kostermans AJGH; Soegeng-Reksodihardjo W"
Popowia odoardi Diels;Popowia;ID;"Indonesia, Kalimantan, headwaters of S. Kahayan; 5 km NE of Haruwu village, W siede of Nyoohay tributary of S. Miri0.28S; 113.44E";-0.466667;113.733333;Burley, JS;"Burley, JS; et al.  452 ";27;3;1988;Moeljono S;2002-10-12T00:00:00;nan;Botany;L.1759412;odoardi;0;0;Burley;;0;0;0;0;0;0;0;L1759412;452;"Burley JS; et al."
Ellipeia Hook.f. & Thomson;Uvaria;ID;Indonesia. Java, Soerabaja, Grisee.;-7.1509;112.616667;Dorgelo, JD;Dorgelo, JD  978 ;12;10;1922;Meace C;2000-07-01T00:00:00;nan;Botany;L.1760797;nan;0;0;Dorgelo;;0;0;0;0;0;0;0;L1760797;978;Dorgelo JD
Haplostichanthus longirostris (Scheff.) Heusden;Haplostichanthus;ID;"Archipel. Ind.: New Guinea, Manokwari; Momi.";-1.133333;134.916667;Kostermans, AJGH;Kostermans, AJGH  185 ;12;8;1948;Heusden ECH van;nan;nan;Botany;L.1761116;longirostris;0;0;Kostermans;;0;0;0;0;0;0;0;L1761116;185;Kostermans AJGH
Desmos chinensis Lour.;Desmos;ID;Archipel. Ind. Java. Besoeki. Poeger.;-8.166667;113.333333;Koorders, SH;Koorders, SH  29930 ;1;3;1898;Koorders SH;nan;nan;Botany;L.1760406;chinensis;0;0;Koorders;;0;0;0;0;0;0;0;L1760406;29930;Koorders SH
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Oransbari, N N. Guinea, Manokwari;-1.3442;134.2587;Schram, FAW;Schram, FAW BW(Ind.) 1959 ;18;10;1955;nan;nan;nan;Botany;L.1762947;forbesii;0;0;Schram;;0;0;0;0;0;0;0;L1762947;1959;Schram FAW
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Warsamson valley, E of Sorong;-0.783333;131.4;Schram, FAW;Schram, FAW BW(Ind.) 12473 ;11;8;1961;nan;nan;nan;Botany;L.1761192;glauca;0;0;Schram;;0;0;0;0;0;0;0;L1761192;12473;Schram FAW
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind. Sumatra Palembang Rawas.;-2.7;103.4;Dumas, JM;Dumas, JM  1521 ;26;4;1917;nan;nan;nan;Botany;L.1761301;glauca;0;0;Dumas;;0;0;0;0;0;0;0;L1761301;1521;Dumas JM
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;"S.E.Borneo, subdistr. Balikpapan; Sungei Wain.";-1.205555;116.811111;Achmat;Achmat bb 34287 ;2;9;1950;nan;nan;nan;Botany;L.1761270;glauca;0;0;Achmat;;0;0;0;0;0;0;0;L1761270;34287;Achmat
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Sidoarsi Mts. ca 200 km west of Hollandia. Div. Hollandia.;-2.2533;139.0651;Vink, W;Vink, W BW(Ind.) 8438 ;21;5;1959;nan;nan;nan;Botany;L.1761157;glauca;0;0;Vink;;0;0;0;0;0;0;0;L1761157;8438;Vink W
Mezzettia parviflora Becc.;Mezzettia;ID;[Indonesia,] Moluccas, Obi Is., W part, Jikodolong.;-1.466667;127.5;Vogel, EF de;Vogel, EF de  4250 ;23;11;1974;Kessler PJA;1989-06-01T00:00:00;nan;Botany;L.1761684;parviflora;0;0;Vogel;;0;0;0;0;0;0;0;L1761684;4250;Vogel EF de
Mitrephora polypyrena (Blume) Miq.;Mitrephora;ID;Indonesia. Java, Besoeki, Poeger.;-8.166667;113.333333;Koorders, SH;Koorders, SH  653 B;10;10;1889;Weerasooriya AD;2001-03-01T00:00:00;nan;Botany;L.1762179;polypyrena;0;0;Koorders;B;0;0;0;0;0;0;0;L1762179;653;Koorders SH
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Kebar Valley, Div. West N. Guinea;-0.8474;133.1457;Koster, C;Koster, C BW(Ind.) 7193 ;30;10;1958;nan;nan;nan;Botany;L.1761200;glauca;0;0;Koster;;0;0;0;0;0;0;0;L1761200;7193;Koster C
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;ID;nan;-1.15;132.483333;Polak, AM;Polak, AM  1157 ;20;3;1996;nan;nan;nan;Botany;L.1761485;lanceolata;0;0;Polak;;0;0;0;0;0;0;0;L1761485;1157;Polak AM
Popowia hirta Miq.;Popowia;ID;East Kalimantan, Samboja-Wanariset, km 1.5 along Samboja-Semoi road.;-0.993817;116.962567;Goverse, E;Goverse, E WA1/ 42 ;1;3;1997;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759547;hirta;0;0;Goverse;;0;0;0;0;0;0;0;L1759547;1;Goverse E
Popowia pisocarpa (Blume) Endl.;Popowia;ID;"Borneo, Indonesia, Kalimantan Tengah, Sintang, HPH km 87, east of camp off main road towards km 850.49 S; 112.03 E; 100 m alt.";-0.816667;112.05;Church, AC;"Church, AC; et al.  1065 ";23;4;1994;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759337;pisocarpa;0;0;Church;;0;0;0;0;0;0;0;L1759337;1065;"Church AC; et al."
Popowia alata S.K.Ganesan;Popowia;ID;Borneo, Kalteng. Samba 1994-1995 cutting blocks of PT Handiyani.;-0.7;112.833333;Jarvie, JK;"Jarvie, JK; Ruskandi, A  5776 ";31;1;1995;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759592;alata;0;0;Jarvie;;0;0;0;0;0;0;0;L1759592;5776;"Jarvie JK; Ruskandi A"
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Java, Depok, Cult. in Hort. Bog.;-2.4869;140.3711;Unknown;Unknown  s.n. ;;;;nan;nan;nan;Botany;L.1764181;pisocarpa;0;0;Unknown;;0;0;0;0;0;0;0;L1764181;nan;Unknown
Artabotrys R.Br.;Artabotrys;ID;Base camp P.B.U. and environs.;-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 333 ;6;6;1990;Kessler PJA;nan;nan;Botany;L.1760109;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1760109;333;Sidiyasa K
Polyalthia Blume;Polyalthia;ID;Ceram: c. 40km E of masohi in Wae Ruatan/Wae Ruwata (Ruwa) catchment areas;-3.183333;129.25;Burley, JS;"Burley, JS; et al.  4341 ";4;12;1991;nan;nan;nan;Botany;L.1759867;nan;0;0;Burley;;0;0;0;0;0;0;0;L1759867;4341;"Burley JS; et al."
Popowia odoardi Diels;Popowia;ID;Borneo, W. Kalimantan, Serawai, 1 km NE of Nanga Jelundung.;-0.483333;112.533333;Church, AC;"Church, AC; et al.  2700 ";26;10;1995;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759497;odoardi;0;0;Church;;0;0;0;0;0;0;0;L1759497;2700;"Church AC; et al."
Polyalthia igniflora D.M.Johnson;Polyalthia;ID;Archipel. Ind. N. Borneo. Boekit Oeloe Seboekoe.;-3.5;116.366666;Amdjah;Amdjah 1912/ 435 ;1;9;1912;"Johnson DM; Murray NA";nan;nan;Botany;L.1762520;igniflora;0;0;Amdjah;;0;0;0;0;0;0;0;L1762520;1912;Amdjah
Haplostichanthus longirostris (Scheff.) Heusden;Haplostichanthus;ID;Warsamson Valley, E of Sorong;-0.783333;131.4;Schram, FAW;Schram, FAW BW(Ind.) 12299 ;21;7;1961;Heusden ECH van;nan;nan;Botany;L.1761088;longirostris;0;0;Schram;;0;0;0;0;0;0;0;L1761088;12299;Schram FAW
Mezzettia parviflora Becc.;Mezzettia;ID;Bangka, Lobok-besar;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  414 ";3;9;1949;Kessler PJA;1989-06-01T00:00:00;nan;Botany;L.1761727;parviflora;0;0;Kostermans;;0;0;0;0;0;0;0;L1761727;414;"Kostermans AJGH; Anta"
Desmos dumosus (Roxb.) Saff.;Desmos;ID;"Sumatra; Riouw, Muara Padjanki.";0.308611;100.619722;Buwalda, P;Buwalda, P  6471 ;10;4;1939;Sinclair J;1956-05-01T00:00:00;nan;Botany;L.1760687;dumosus;0;0;Buwalda;;0;0;0;0;0;0;0;L1760687;6471;Buwalda P
Artabotrys R.Br.;Artabotrys;ID;Gunung Bandahara, track from kampung Seldok north-east to large 'blang' S of the summit, c. 25km NNW of Kutatjane, Camp 2;4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13412 ";27;6;1972;nan;nan;nan;Botany;L.1760123;nan;0;0;Wilde;;0;0;0;0;0;0;0;L1760123;13412;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Mezzettia parviflora Becc.;Mezzettia;ID;"Talaud, Karakelang; S.W. slope or G. Druta.";4.346669;126.800256;Lam, HJ;Lam, HJ  2898 ;8;5;1926;Hildebrand FHG;1965-05-01T00:00:00;nan;Botany;L.1761693;parviflora;0;0;Lam;;0;0;0;0;0;0;0;L1761693;2898;Lam HJ
Desmos chinensis Lour.;Desmos;ID;Kebajoran (Batavia);-6.174444;106.829444;Backer, CA;Backer, CA  s.n. ;1;11;1903;nan;nan;nan;Botany;L.1760356;chinensis;0;0;Backer;;0;0;0;0;0;0;0;L1760356;nan;Backer CA
Desmos Lour.;Desmos;ID;Tanjung Bara camp, under Pinus treesNear the housing complex.Climber c. 2 m long, flowers yellow,petals spreading, fruits young, green.;0.833333;117.666667;Kessler, PJA;Kessler, PJA  1230 ;16;4;1998;nan;nan;nan;Botany;L.1760533;nan;0;0;Kessler;;0;0;0;0;0;0;0;L1760533;1230;Kessler PJA
Mezzettia umbellata Becc.;Mezzettia;ID;Archipel. Ind.: Borneo. foot of Mt. Kenepai.;0.7;111.716666;Hallier, JG;Hallier, JG  1624 ;1;1;1893;Kessler PJA;1989-05-01T00:00:00;nan;Botany;L.1761665;umbellata;0;0;Hallier;;0;0;0;0;0;0;0;L1761665;1624;Hallier JG
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Java, Banjoemas, Noesa-Kembangan;-7.516667;109.283333;Koorders, SH;Koorders, SH  24761 ;10;9;1896;Valeton T;nan;nan;Botany;L.1762597;lateriflora;0;0;Koorders;;0;0;0;0;0;0;0;L1762597;24761;Koorders SH
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Oransbari, N N.G., Manokwari;-1.3442;134.2587;Schram, FAW;Schram, FAW BW(Ind.) 1851 ;4;10;1955;nan;nan;nan;Botany;L.1762949;forbesii;0;0;Schram;;0;0;0;0;0;0;0;L1762949;1851;Schram FAW
