scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detByDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;to_check
Friesodielsia bakeri (Merr.) Steenis;Friesodielsia;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15902;;4;1916;nan;;S;VascularPlants;S14-55324;bakeri;0;0;;;0;0;0;0;0;0;0;0;S14;15902;A. D. E. Elmer;A. D. E. Elmer
Fissistigma latifolium (Dunal) Merr.;Fissistigma;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16709;;8;1916;nan;;S;VascularPlants;S14-55257;latifolium;0;0;;;0;0;0;0;0;0;0;0;S14;16709;A. D. E. Elmer;A. D. E. Elmer
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;17363;;9;1916;nan;;S;VascularPlants;S14-55209;suaveolens;0;0;;;0;0;0;0;0;0;0;0;S14;17363;A. D. E. Elmer;A. D. E. Elmer
Meiogyne virgata (Blume) Miq.;Meiogyne;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15321;;11;1915;nan;;S;VascularPlants;S14-55052;virgata;0;0;;;0;0;0;0;0;0;0;0;S14;15321;A. D. E. Elmer;A. D. E. Elmer
Meiogyne virgata (Blume) Miq.;Meiogyne;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15555;;11;1915;nan;;S;VascularPlants;S14-55051;virgata;0;0;;;0;0;0;0;0;0;0;0;S14;15555;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus elmeri Merr.;Goniothalamus;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;14932;;11;1915;nan;;S;VascularPlants;S14-54856;elmeri;0;0;;;0;0;0;0;0;0;0;0;S14;14932;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus elmeri Merr.;Goniothalamus;PH;Philippine Islands Plants. Luzon, Province of Laguna, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;18263;;;;nan;;S;VascularPlants;S14-54857;elmeri;0;0;;;0;0;0;0;0;0;0;0;S14;18263;A. D. E. Elmer;A. D. E. Elmer
Orophea glabra Merr.;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16690;;7;1916;nan;;S;VascularPlants;S14-54627;glabra;0;0;;;0;0;0;0;0;0;0;0;S14;16690;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Laguna, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;17834;;;;nan;;S;VascularPlants;S14-54603;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;17834;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Prov. of Laguna, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;17834;;;;nan;;S;VascularPlants;S14-54606;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;17834;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16208;;5;1916;nan;;S;VascularPlants;S14-54596;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;16208;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Laguna, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;17601;;;;nan;;S;VascularPlants;S14-54607;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;17601;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16688;;7;1916;nan;;S;VascularPlants;S14-54601;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;16688;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16312;;6;1916;nan;;S;VascularPlants;S14-54600;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;16312;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;14624;;10;1915;nan;;S;VascularPlants;S14-54598;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;14624;A. D. E. Elmer;A. D. E. Elmer
Orophea cumingiana S.Vidal;Orophea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15197;;11;1915;nan;;S;VascularPlants;S14-54595;cumingiana;0;0;;;0;0;0;0;0;0;0;0;S14;15197;A. D. E. Elmer;A. D. E. Elmer
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;17183;;9;1916;nan;;S;VascularPlants;S14-54506;ophthalmicus;0;0;;;0;0;0;0;0;0;0;0;S14;17183;A. D. E. Elmer;A. D. E. Elmer
Phaeanthus Hook.f. & Thomson;Phaeanthus;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15168;;11;1915;nan;;S;VascularPlants;S14-54521;nan;0;0;;;0;0;0;0;0;0;0;0;S14;15168;A. D. E. Elmer;A. D. E. Elmer
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16045;;5;1916;nan;;S;VascularPlants;S14-54341;lanceolata;0;0;;;0;0;0;0;0;0;0;0;S14;16045;A. D. E. Elmer;A. D. E. Elmer
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15166;;11;1915;nan;;S;VascularPlants;S14-54340;lanceolata;0;0;;;0;0;0;0;0;0;0;0;S14;15166;A. D. E. Elmer;A. D. E. Elmer
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Philippine Islands Plants. Luzon, Province of Laguna, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;18327;;;;nan;;S;VascularPlants;S14-54342;lanceolata;0;0;;;0;0;0;0;0;0;0;0;S14;18327;A. D. E. Elmer;A. D. E. Elmer
Uvaria sorzogonensis C.Presl;Uvaria;PH;Philippine Islands Plants. Luzon, Province of Laguna, Los Banos (Mt. Maquiling);;;A. D. E. Elmer;17933;;;;nan;;S;VascularPlants;S14-54333;littoralis;0;0;;;0;0;0;0;0;0;0;0;S14;17933;A. D. E. Elmer;A. D. E. Elmer
Uvaria monticola Miq.;Uvaria;PH;Philippine Islands Plants. Luzon, Province of Laguna, Los Banos (Mt. Maquiling);;;A. D. E. Elmer;17640;;;;nan;;S;VascularPlants;S14-54282;monticola;0;0;;;0;0;0;0;0;0;0;0;S14;17640;A. D. E. Elmer;A. D. E. Elmer
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippine Islands Plants. Luzon, Province of Rizal, Montalban;;;A. D. E. Elmer;17418;;3;1917;nan;;S;VascularPlants;S14-54276;rufa;0;0;;;0;0;0;0;0;0;0;0;S14;17418;A. D. E. Elmer;A. D. E. Elmer
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15550;;11;1915;nan;;S;VascularPlants;S14-54189;grandiflora;0;0;;;0;0;0;0;0;0;0;0;S14;15550;A. D. E. Elmer;A. D. E. Elmer
Uvaria elliptifolia Merr.;Uvaria;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16039;;5;1916;nan;;S;VascularPlants;S14-54187;elliptifolia;0;0;;;0;0;0;0;0;0;0;0;S14;16039;A. D. E. Elmer;A. D. E. Elmer
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippine Islands Plants. Luzon, Province of Laguna, Los Banos (Mt. Maquiling);;;A. D. E. Elmer;17739;;;;nan;;S;VascularPlants;S14-53895;luzonensis;0;0;;;0;0;0;0;0;0;0;0;S14;17739;A. D. E. Elmer;A. D. E. Elmer
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;16544;;7;1916;nan;;S;VascularPlants;S14-53894;luzonensis;0;0;;;0;0;0;0;0;0;0;0;S14;16544;A. D. E. Elmer;A. D. E. Elmer
Polyalthia Blume;Polyalthia;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;15399;;11;1915;nan;;S;VascularPlants;S14-53586;nan;0;0;;;0;0;0;0;0;0;0;0;S14;15399;A. D. E. Elmer;A. D. E. Elmer
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;PH;Philippine Islands Plants. Island of Luzon, Province of Sorsogon, Irosin (Mt. Bulusan);;;A. D. E. Elmer;17397;;9;1916;nan;;S;VascularPlants;S14-53325;micrantha;0;0;;;0;0;0;0;0;0;0;0;S14;17397;A. D. E. Elmer;A. D. E. Elmer
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;PH;Philippine Islands Plants. Irosin;;;A. D. E. Elmer;15403;;11;1915;nan;;S;VascularPlants;S12-21914;grandifolium;0;0;;;0;0;0;0;0;0;0;0;S12;15403;A. D. E. Elmer;A. D. E. Elmer
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;PH;Philippine Islands Plants. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;;;A. D. E. Elmer;15467;;11;1915;nan;;S;VascularPlants;S12-21912;grandifolium;0;0;;;0;0;0;0;0;0;0;0;S12;15467;A. D. E. Elmer;A. D. E. Elmer
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Philippine Island Plants, Prov. Laguna, Island of Luzon, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;17649;;;;nan;;S;VascularPlants;S07-13397;mindorensis;0;0;;;0;0;0;0;0;0;0;0;S07;17649;A. D. E. Elmer;A. D. E. Elmer
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Philippine Island Plants, Prov. Laguna, Luzon, Los Baños (Mt. Maquiling);;;A. D. E. Elmer;17775;;;;nan;;S;VascularPlants;S07-13398;lanceolata;0;0;;;0;0;0;0;0;0;0;0;S07;17775;A. D. E. Elmer;A. D. E. Elmer
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Pillipine Island Plants. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon.;;;A. D. E. Elmer;17178;;9;1916;nan;;S;VascularPlants;S07-13367;sorsogonensis;0;0;;;0;0;0;0;0;0;0;0;S07;17178;A. D. E. Elmer;A. D. E. Elmer
Mitrephora multifolia Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Pillipine Island Plants. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon.;;;A. D. E. Elmer;16152;;5;1916;nan;;S;VascularPlants;S07-13368;multifolia;0;0;;;0;0;0;0;0;0;0;0;S07;16152;A. D. E. Elmer;A. D. E. Elmer
Polyalthia pacifica Elmer;Miliusa;PH;Phillipine Island Plants. Irosin, (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;;;A. D. E. Elmer;17357;;9;1916;nan;;S;VascularPlants;S07-13359;vidalii;0;0;;;0;0;0;0;0;0;0;0;S07;17357;A. D. E. Elmer;A. D. E. Elmer
Artabotrys stolonifer Elmer;Artabotrys;PH;Pillipine Island Plants. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon.;;;A. D. E. Elmer;14610;;10;1915;nan;;S;VascularPlants;S07-13361;stolonifer;0;0;;;0;0;0;0;0;0;0;0;S07;14610;A. D. E. Elmer;A. D. E. Elmer
Uvaria peninsula Elmer;Uvaria;PH;Philippine Island Plants. Province of Sorsogon. Island of Luzon. Irosin (Mt. Bulusan);;;A. D. E. Elmer;16852;;8;1916;nan;;S;VascularPlants;S07-10826;peninsula;0;0;;;0;0;0;0;0;0;0;0;S07;16852;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Palawan - Balabac;;;Kondo, Y. Edaño, G.;Collector Number: 36589;3;3;1957;nan;;BPBM;BISH;129338;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129338;36589;Kondo, Y. Edaño, G.;Edaño, G.
Uvaria sorzogonensis C.Presl;Uvaria;PH;"Mt. Tubuan; Zamboanga District, Mindanao";;;Ramos, M. Edano, G.;Collector Number: 36669;1;10;1919;nan;;BPBM;BISH;129605;littoralis;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129605;36669;Ramos, M. Edano, G.;Edano, G.
Saccopetalum longipes S.Vidal;Miliusa;PH;"Province of Cavite; Luzon";;;Ramos, M. Deroy, D.;Collector Number: 22573;1;4;1915;nan;;BPBM;BISH;129584;vidalii;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129584;22573;Ramos, M. Deroy, D.;Deroy, D.
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;PH;Subic, Zambales Province Luzon;;;Edaño, G.E.;Collector Number: f38335;1;4;1920;nan;;BPBM;BISH;129277;clusiflorum;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129277;38335;Edaño, G.E.;Edaño, G.E.
Polyalthia Blume;Polyalthia;PH;Palawan Island, Municip. Nara, vincinity of Trident mine, Victoria 'Range;9.38333;118.4;Soejarto, D.D. Madulid, D.A.;Collector Number: 6167;23;7;1988;nan;;BPBM;BISH;603696;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH603696;6167;Soejarto, D.D. Madulid, D.A.;, D.A.
Annonaceae;nan;PH;Tawitawi;;;Kondo, Y. Edaño, G.;Collector Number: 8997;12;2;1957;nan;;BPBM;BISH;38808;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH38808;8997;Kondo, Y. Edaño, G.;Edaño, G.
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Mt. Bloomfield, St. Paul's Bay;10.2;118.883;Soejarto, D.D. Madulid, D.A.;Collector Number: 6360;5;8;1988;nan;;BPBM;BISH;603717;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH603717;6360;Soejarto, D.D. Madulid, D.A.;, D.A.
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;PH;Palawan Island, Municip. Puerto Princesa, Takdua Zigzag, 35 - 40 km from Puerto Princesa;9.61667;118.7;Soejarto, D.D. Reynoso, E.;Collector Number: 6242;30;7;1988;nan;;BPBM;BISH;603448;micrantha;0;0;Collector;;0;0;0;0;0;0;0;0;BISH603448;6242;Soejarto, D.D. Reynoso, E.;, E.
Pseuduvaria Miq.;Pseuduvaria;PH;Palawan, vicinity of Puerto Princesa Liborio Ela Ebalo;;;University of Michigan;Collector Number: 639;18;3;1940;nan;;BPBM;BISH;129568;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129568;639;University of Michigan;University of Michigan
Uvaria alba Merr.;Uvaria;PH;Balabac, Palawan;;;Kondo, Y. Edaño, G.;Collector Number: 36597;1;3;1957;nan;;BPBM;BISH;129597;alba;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129597;36597;Kondo, Y. Edaño, G.;Edaño, G.
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;PH;Province of Laguna Luzon;;;McGregor, R.C.;Collector Number: 22864;1;6;1915;nan;;BPBM;BISH;129278;clusiflorum;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129278;22864;McGregor, R.C.;McGregor, R.C.
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Malangas;;;Ramos, M. Edano, G.;Collector Number: 36816;1;10;1919;nan;;BPBM;BISH;129196;suaveolens;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129196;36816;Ramos, M. Edano, G.;Edano, G.
Goniothalamus elmeri Merr.;Goniothalamus;PH;"Subic; Sambales Prov., Luzon";;;Edaño, G.E.;Collector Number: 38314;1;4;1920;nan;;BPBM;BISH;129330;elmeri;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129330;38314;Edaño, G.E.;Edaño, G.E.
Uvaria leytensis (Elmer) Merr.;Uvaria;PH;Palawan: So. Impapay, Bgy, Irawan, Pto. Princesa City;;;Madulid, D.A. Majaducon, R.S.;Collector Number: 8045;22;9;1993;Madulid, D.;1993-01-01T00:00:00;BPBM;BISH;640350;concava;0;0;Collector;;0;0;0;0;0;0;0;0;BISH640350;8045;Madulid, D.A. Majaducon, R.S.;, R.S.
Annonaceae;nan;PH;Irawan River Valley, Tatanarom, vicinity of Benguet mine. Mt. Beaufort;;;Soejarto, D.D. Madulid, D.A.;Collector Number: 6102;19;7;1988;nan;;BPBM;BISH;603707;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH603707;6102;Soejarto, D.D. Madulid, D.A.;, D.A.
Xylopia L.;Xylopia;PH;Libo, Sigayan, Balibago, Brgy. Semirara, Caluya;12.35;121.45;Romero, E.M. Majaducon, E.;Collector Number: 29559;4;2;1997;P. F. Stevens;2002-01-01T00:00:00;BPBM;BISH;681771;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH681771;29559;"Romero, E.M. Majaducon, E.; Majaducon, R.";, E.
Uvaria sorzogonensis C.Presl;Uvaria;PH;"Mt. Tubuan; Zamboanga District, Mindanao";;;Ramos, M. Edano, G.;Collector Number: 36669;1;10;1919;nan;;BPBM;BISH;129607;littoralis;0;0;Collector;;0;0;0;0;0;0;0;0;BISH129607;36669;Ramos, M. Edano, G.;Edano, G.
Annonaceae;nan;PH;Mt. Cabucan;;;Kondo, Y. Edaño, G.;Collector Number: 9020;17;2;1957;nan;;BPBM;BISH;38877;nan;0;0;Collector;;0;0;0;0;0;0;0;0;BISH38877;9020;Kondo, Y. Edaño, G.;Edaño, G.
Orophea corymbosa (Blume) Miq.;Orophea;PH;Tabon Island;9.28333;117.95;Soejarto, D.D. Madulid, D.A.;Collector Number: 6209;26;7;1988;nan;;BPBM;BISH;603455;corymbosa;0;0;Collector;;0;0;0;0;0;0;0;0;BISH603455;6209;Soejarto, D.D. Madulid, D.A.;, D.A.
Artabotrys cumingianus S.Vidal;Artabotrys;PH;Albay;;;<NA>;nan;;;;nan;;UCMP;P;BCL487;cumingianus;0;0;nan;nan;0;0;0;0;0;0;0;0;BCL487;nan;;<NA>
Miliusa horsfieldii (Benn.) Pierre;Miliusa;PH;Philippines: Island of Palawan, Province of Palawan, Brooks Point (Addison Peak). 1911-02, Leg.: Elmer,A.D.E. 12677.;;;Elmer,A.D.E.;nan;;2;1911;J.B. Mols;;B;Herbarium Berolinense;B 10 0520413;horsfieldii;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Elmer,A.D.E.;Elmer,A.D.E.
Uvaria L.;Uvaria;PH;nan;15.2628;120.8786;<NA>;nan;;;;nan;;NHMUK;BOT;BM000754062;nan;0;0;nan;nan;0;0;0;0;0;0;0;0;BM000754062;nan;;<NA>
Griffithianthus merrillii (C.B.Rob.) W.H.Brown ex Merr.;Neo-Uvaria;PH;nan;15.2628;120.8786;Eugenio Fénix;28241;;5;1917;Tanawat Chaowasku;;NHMUK;BOT;BM000759454;acuminatissima;0;0;;;0;0;0;0;0;0;0;0;BM000759454;28241;Eugenio Fénix;Eugenio Fénix
Mitrephora merrillii C.B.Rob.;Neo-Uvaria;PH;nan;7.8181;125.1544;José Agama;23163;;;1914;nan;;NHMUK;BOT;BM000560223;acuminatissima;0;0;;;0;0;0;0;0;0;0;0;BM000560223;23163;José Agama;José Agama
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;nan;;;<NA>;nan;;;;nan;;MNHN;P;P00424366;odorata;0;0;nan;nan;0;0;0;0;0;0;0;0;P00424366;nan;;<NA>
Mitrephora reflexa Merr.;Mitrephora;PH;Province of Rizal, Luzon;;;Ahern's Collector (Ramos, M.);2882;;;;nan;;K;Herbarium;K000691985;reflexa;0;0;;;0;0;0;0;0;0;0;0;K000691985;2882;Ahern's Collector (Ramos, M.);Ahern's Collector (Ramos, M.)
Artabotrys monogynus Merr.;Artabotrys;PH;Mt. Canaynayan, Castillejos, province of Zambales, Luzon;;;Edaño, G.;26826;;;;Turner, I.M.;;K;Herbarium;K000691328;suaveolens;0;0;;;0;0;0;0;0;0;0;0;K000691328;26826;Edaño, G.;Edaño, G.
Cyathocalyx globosus Merr.;Cyathocalyx;PH;Bosobosa. Province of Rizal, Luzon;;;Ahern's Collector (Ramos, M.);1878;;;;Wang, R.;;K;Herbarium;K000691303;globosus;0;0;;;0;0;0;0;0;0;0;0;K000691303;1878;Ahern's Collector (Ramos, M.);Ahern's Collector (Ramos, M.)
Uvaria elliptifolia Merr.;Uvaria;PH;Biliran;;;McGregor, R.C.;18878;;;;nan;;K;Herbarium;K000691152;elliptifolia;0;0;;;0;0;0;0;0;0;0;0;K000691152;18878;McGregor, R.C.;McGregor, R.C.
Uvaria macgregorii Merr.;Uvaria;PH;Antique Province, Panay;;;McGregor, R.C.;;;;;nan;;K;Herbarium;K000691156;macgregorii;0;0;;;0;0;0;0;0;0;0;0;K000691156;nan;McGregor, R.C.;McGregor, R.C.
Orophea cumingiana S.Vidal;Orophea;PH;Philippines: Samar. 1914-04, Leg.: Ramos,M. 1673.;;;Ramos,M.;nan;;4;1914;nan;;B;Herbarium Berolinense;B 10 0272862;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Ramos,M.;Ramos,M.
Orophea cumingiana S.Vidal;Orophea;PH;Philippines: Island of Palawan, Province of Palawan, Puerto Princesa (Mt. Pulgar). 1911-04, Leg.: Elmer,A.D.E. 13018.;;;Elmer,A.D.E.;nan;;4;1911;P. Keßler;;B;Herbarium Berolinense;B 10 0272861;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Elmer,A.D.E.;Elmer,A.D.E.
Orophea cumingiana S.Vidal;Orophea;PH;"Philippines: Island of Luzon; Province of Sorsogon, Irosin (mt. Bulusan). 1915-10, Leg.: Elmer,A.D.E. 14624.";;;Elmer,A.D.E.;nan;;10;1915;P. Keßler;;B;Herbarium Berolinense;B 10 0272860;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Elmer,A.D.E.;Elmer,A.D.E.
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;"Philippines: Palawan; Puerto Princesa. 1923-02, Leg.: Cenabre,A.L. For.Bur.29129.";;;Cenabre,A.L.;nan;;2;1923;nan;;B;Herbarium Berolinense;B 10 0272866;lanotan;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Cenabre,A.L.;Cenabre,A.L.
Meiogyne virgata (Blume) Miq.;Meiogyne;PH;"Philippines: Dagami; Leyte. 1912-08, Leg.: Ramos,M. Bur.Sc.15381.";;;Ramos,M.;nan;;8;1912;nan;;B;Herbarium Berolinense;B 10 0272875;virgata;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Ramos,M.;Ramos,M.
Fissistigma balansae (Aug.DC.) Merr.;Fissistigma;PH;"Philippines: Mindanao; Lake Lanao; Camp Keithley. 1907-07, Leg.: Clemens,M.S. s.n.";;;Clemens,M.S.;nan;;7;1907;nan;;B;Herbarium Berolinense;B 10 0325370;balansae;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Clemens,M.S.;Clemens,M.S.
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Philippines: Island of Poillo. 1909-10, Leg.: Gregor,R.C. Bur.Sc.10352.;;;Gregor,R.C.;nan;;10;1909;nan;;B;Herbarium Berolinense;B 10 0272888;lanceolata;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Gregor,R.C.;Gregor,R.C.
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;"Philippines: Luzon; Province of Cagayan. 1912-02, Leg.: Ramos,M. Bur.Sc.13948.";;;Ramos,M.;nan;;2;1912;nan;;B;Herbarium Berolinense;B 10 0272889;lanceolata;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Ramos,M.;Ramos,M.
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Philippines: Island of Mindanao, Province of Agusan, Cabadbaran (mt. Urdaneta). 1912-09, Leg.: Elmer,A.D.E. 13931.;;;Elmer,A.D.E.;nan;;9;1912;E. C. H. van Heusden;;B;Herbarium Berolinense;B 10 0272887;lanceolata;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Elmer,A.D.E.;Elmer,A.D.E.
Friesodielsia oligophlebia (Merr.) Steenis;Friesodielsia;PH;Philippines: Bucas Grande Island. 1919-06, Leg.: Ramos,M. & Pascasio,J. Bur.Sc.35068.;;;Ramos,M.;nan;;6;1919;nan;;B;Herbarium Berolinense;B 10 0272822;oligophlebia;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Ramos,M. & Pascasio,J.;Ramos,M.
Friesodielsia mindorensis (Merr.) Steenis;Friesodielsia;PH;"Philippines: Mindoro; Pinamalayan. 1922-06, Leg.: Ramos,M. Bur.Sc.41108.";;;Ramos,M.;nan;;6;1922;nan;;B;Herbarium Berolinense;B 10 0272823;mindorensis;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Ramos,M.;Ramos,M.
Friesodielsia lanceolata (Merr.) Steenis;Friesodielsia;PH;"Philippines: Dagami; Leyte. 1912-08, Leg.: Ramos,M. Bur.Sc.15342.";;;Ramos,M.;nan;;8;1912;nan;;B;Herbarium Berolinense;B 10 0272825;lanceolata;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Ramos,M.;Ramos,M.
Platymitra arborea (Blanco) Kessler;Platymitra;PH;Philippines: Island of Masbate. 1903-08, Leg.: Merrill,E.D. 3075.;;;Merrill,E.D.;nan;;8;1903;nan;;B;Herbarium Berolinense;B 10 0365039;arborea;0;0;nan;nan;0;0;0;0;0;0;0;0;B10;nan;Merrill,E.D.;Merrill,E.D.
Pseuduvaria luzonensis (Merr.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Lamao River;;;Borden, Thomas E.;2389;;;1904;nan;;E;E;E00115367;luzonensis;0;0;;;0;0;0;0;0;0;0;0;E00115367;2389;Borden, Thomas E.; E.
Goniothalamus lancifolius Merr.;Goniothalamus;PH;nan;;;Fénix, E.;nan;;11;1917;nan;;MNHN;P;P00389828;lancifolius;0;0;nan;nan;0;0;0;0;0;0;0;0;P00389828;nan;Fénix, E.;Fénix, E.
