recorded_by;colnum_full;det_by;det_date;col_date;region;locality;barcode;country;genus;specific_epithet;scientific_name;specificEpithet;species_author;collector_id;prefix;sufix;col_day;col_month;col_year;det_day;det_month;det_year;country_id;continent;coordinate_id;ddlong;ddlat;institute;herbarium_code;colnum;orig_bc;orig_recby;orig_detby;coll_surname;huh_name;geo_col;wiki_url;genus_old;specific_epithet_old
David, B;19;David, B;<NA>;19/11/1985 - 19/11/1985;Johor;Malaya. Mersing, Johor.;P01986050;Malaisie;Artabotrys;maingayi;0;0;0;0;;;19;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;19;P01986050;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;maingayi
David, B;19;David, B;<NA>;19/11/1985 - 19/11/1985;Johor;Malaya. Mersing, Johor;P01986051;Malaisie;Artabotrys;maingayi;0;0;0;0;;;19;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;19;P01986051;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;maingayi
David, B;19;David, B;<NA>;19/11/1985 - 19/11/1985;Johor;Malaya. Mersing, Johor;P01964364;Malaisie;Artabotrys;maingayi;0;0;0;0;;;19;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;19;P01964364;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;maingayi
David, B;193;Wang, J;01/08/2010 - 31/08/2010;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P00234241;Malaisie;Dasymaschalon;dasymaschalum;0;0;0;0;;;15;7;1986;1;8;2010;0;0;0;101.036989;4.470533;0;0;193;P00234241;David, B.;Wang, J.;David;David, B.;Malaysia;0;Dasymaschalon;dasymaschalum
David, B;193;Kessler, P;01/11/2003 - 30/11/2003;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01952393;Malaisie;Dasymaschalon;dasymaschalum;0;0;0;0;;;15;7;1986;1;11;2003;0;0;0;101.036989;4.470533;0;0;193;P01952393;David, B.;Kessler, P.;David;David, B.;Malaysia;0;Dasymaschalon;blumei
David, B;193;Kessler, P;01/11/2003 - 30/11/2003;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01952394;Malaisie;Dasymaschalon;dasymaschalum;0;0;0;0;;;15;7;1986;1;11;2003;0;0;0;101.036989;4.470533;0;0;193;P01952394;David, B.;Kessler, P.;David;David, B.;Malaysia;0;Dasymaschalon;blumei
David, B;194;David, B;<NA>;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01984752;Malaisie;Mitrella;kentii;0;0;0;0;;;15;7;1986;;;;0;0;0;101.036989;4.470533;0;0;194;P01984752;David, B.;David, B.;David;David, B.;Malaysia;0;Mitrella;kentii
David, B;194;David, B;<NA>;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak.;P01984753;Malaisie;Mitrella;kentii;0;0;0;0;;;15;7;1986;;;;0;0;0;101.036989;4.470533;0;0;194;P01984753;David, B.;David, B.;David;David, B.;Malaysia;0;Mitrella;kentii
David, B;194;David, B;<NA>;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01984754;Malaisie;Mitrella;kentii;0;0;0;0;;;15;7;1986;;;;0;0;0;101.036989;4.470533;0;0;194;P01984754;David, B.;David, B.;David;David, B.;Malaysia;0;Mitrella;kentii
David, B;195;David, B;<NA>;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01960378;Malaisie;Popowia;perakensis;0;0;0;0;;;15;7;1986;;;;0;0;0;101.038326;4.470022;0;0;195;P01960378;David, B.;David, B.;David;David, B.;Malaysia;0;Popowia;perakensis
David, B;195;David, B;<NA>;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01960379;Malaisie;Popowia;perakensis;0;0;0;0;;;15;7;1986;;;;0;0;0;101.038326;4.470022;0;0;195;P01960379;David, B.;David, B.;David;David, B.;Malaysia;0;Popowia;perakensis
David, B;195;David, B;<NA>;15/07/1986 - 15/07/1986;Perak;Malaya. Batu Gajah, Perak;P01960380;Malaisie;Popowia;perakensis;0;0;0;0;;;15;7;1986;;;;0;0;0;101.038326;4.470022;0;0;195;P01960380;David, B.;David, B.;David;David, B.;Malaysia;0;Popowia;perakensis
David, B;201;David, B;<NA>;16/07/1986 - 16/07/1986;Perak;Malaya. Batu Gajah, Perak;P01986008;Malaisie;Artabotrys;venustus;0;0;0;0;;;16;7;1986;;;;0;0;0;101.036989;4.470533;0;0;201;P01986008;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;201;David, B;<NA>;16/07/1986 - 16/07/1986;Perak;Malaya. Batu Gajah, Perak;P01986009;Malaisie;Artabotrys;venustus;0;0;0;0;;;16;7;1986;;;;0;0;0;101.036989;4.470533;0;0;201;P01986009;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;201;David, B;<NA>;16/07/1986 - 16/07/1986;Perak;Malaya. Batu Gajah, Perak;P01986010;Malaisie;Artabotrys;venustus;0;0;0;0;;;16;7;1986;;;;0;0;0;101.036989;4.470533;0;0;201;P01986010;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;206;David, B;<NA>;19/08/1986 - 19/08/1986;Terengganu;Malaya. Trengganu, Trengganu;P01981747;Malaisie;Artabotrys;grandifolius;0;0;0;0;;;19;8;1986;;;;0;0;0;103.138313;5.3297015;0;0;206;P01981747;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;grandifolius
David, B;206;David, B;<NA>;19/08/1986 - 19/08/1986;Terengganu;Malaya. Trengganu, Trengganu;P01981748;Malaisie;Artabotrys;grandifolius;0;0;0;0;;;19;8;1986;;;;0;0;0;103.138313;5.3297015;0;0;206;P01981748;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;grandifolius
David, B;206;David, B;<NA>;19/08/1986 - 19/08/1986;Terengganu;Malaya. Trengganu, Trengganu;P01981749;Malaisie;Artabotrys;grandifolius;0;0;0;0;;;19;8;1986;;;;0;0;0;103.138313;5.3297015;0;0;206;P01981749;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;grandifolius
David, B;213;David, B;<NA>;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P00234243;Malaisie;Desmos;dasymaschalus;0;0;0;0;;;20;8;1986;;;;0;0;0;103.138313;5.3297015;0;0;213;P00234243;David, B.;David, B.;David;David, B.;Malaysia;0;Desmos;dasymaschalus
David, B;213;nan;<NA>;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P01952396;Malaisie;Desmos;dasymaschalus;0;0;0;0;;;20;8;1986;;;;0;0;0;103.138313;5.3297015;0;0;213;P01952396;David, B.;<NA>;David;David, B.;Malaysia;0;Dasymaschalon;blumei
David, B;213;nan;<NA>;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P01952397;Malaisie;Desmos;dasymaschalus;0;0;0;0;;;20;8;1986;;;;0;0;0;103.138313;5.3297015;0;0;213;P01952397;David, B.;<NA>;David;David, B.;Malaysia;0;Dasymaschalon;blumei
David, B;214;David, B;<NA>;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P01985996;Malaisie;Artabotrys;venustus;0;0;0;0;;;20;8;1986;;;;0;0;0;103.13914199999999;5.329801;0;0;214;P01985996;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;214;David, B;<NA>;20/08/1986 - 20/08/1986;Terengganu;Malaya : Kuala Trengganu Trengganu;P01985997;Malaisie;Artabotrys;venustus;0;0;0;0;;;20;8;1986;;;;0;0;0;103.13914199999999;5.329801;0;0;214;P01985997;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;214;David, B;<NA>;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P01985998;Malaisie;Artabotrys;venustus;0;0;0;0;;;20;8;1986;;;;0;0;0;103.13914199999999;5.329801;0;0;214;P01985998;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;216;nan;01/01/1994 - 31/12/1994;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P00268394;Malaisie;Trivalvaria;dubia;0;0;0;0;;;20;8;1986;1;1;1994;0;0;0;103.138313;5.3297015;0;0;216;P00268394;David, B.;Van Heusden, E.C.H.;David;David, B.;Malaysia;0;Trivalvaria;dubia
David, B;216;nan;01/01/1994 - 31/12/1994;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P00268395;Malaisie;Trivalvaria;dubia;0;0;0;0;;;20;8;1986;1;1;1994;0;0;0;103.138313;5.3297015;0;0;216;P00268395;David, B.;van Heusden, E.C.H.;David;David, B.;Malaysia;0;Trivalvaria;dubia
David, B;216;nan;01/01/1994 - 31/12/1994;20/08/1986 - 20/08/1986;Terengganu;Malaya. Kuala Trengganu, Trengganu;P00268396;Malaisie;Trivalvaria;dubia;0;0;0;0;;;20;8;1986;1;1;1994;0;0;0;103.138313;5.3297015;0;0;216;P00268396;David, B.;van Heusden, E.C.H.;David;David, B.;Malaysia;0;Trivalvaria;dubia
David, B;218;David, B;23/08/1986 - 23/08/1986;23/08/1986 - 23/08/1986;Terengganu;Malaya. Dungun Trengganu;P01964106;Malaisie;Fissistigma;lanuginosum;0;0;0;0;;;23;8;1986;23;8;1986;0;0;0;103.416885;4.769677;0;0;218;P01964106;David, B.;David, B.;David;David, B.;Malaysia;0;Fissistigma;lanuginosum
David, B;218;David, B;<NA>;23/08/1986 - 23/08/1986;Terengganu;Malaya. Dungun, Trengganu;P01964107;Malaisie;Fissistigma;lanuginosum;0;0;0;0;;;23;8;1986;;;;0;0;0;103.416885;4.769677;0;0;218;P01964107;David, B.;David, B.;David;David, B.;Malaysia;0;Fissistigma;lanuginosum
David, B;218;David, B;<NA>;23/08/1986 - 23/08/1986;Terengganu;Malaya. Dungun, Trengganu;P01964108;Malaisie;Fissistigma;lanuginosum;0;0;0;0;;;23;8;1986;;;;0;0;0;103.416885;4.769677;0;0;218;P01964108;David, B.;David, B.;David;David, B.;Malaysia;0;Fissistigma;lanuginosum
David, B;223;Kessler, P;01/05/2004 - 31/05/2004;17/09/1986 - 17/09/1986;Sabah;Malaya. Sandakan, Sabah;P01960481;Malaisie;Phaeanthus;splendens;0;0;0;0;;;17;9;1986;1;5;2004;0;0;0;118.1158919;5.8391337000000005;0;0;223;P01960481;David, B.;Kessler, P.;David;David, B.;Malaysia;0;Phaeanthus;splendens
David, B;223;Mols, JB;01/07/1998 - 31/07/1998;17/09/1986 - 17/09/1986;Sabah;Malaya. Sandakan, Sabah;P01960480;Malaisie;Phaeanthus;splendens;0;0;0;0;;;17;9;1986;1;7;1998;0;0;0;118.1158919;5.8391337000000005;0;0;223;P01960480;David, B.;Mols, J.B.;David;David, B.;Malaysia;0;Phaeanthus;splendens
David, B;223;Mols, JB;<NA>;17/09/1986 - 17/09/1986;Sabah;Malaya. Sandakan, Sabah;P01960479;Malaisie;Phaeanthus;splendens;0;0;0;0;;;17;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;223;P01960479;David, B.;Mols, J.B.;David;David, B.;Malaysia;0;Phaeanthus;splendens
David, B;225;nan;01/01/1987 - 31/12/1987;18/09/1986 - 18/09/1986;Sabah;Malaya. Sandakan, Sabah;P01986114;Malaisie;Friesodielsia;acuminata;0;0;0;0;;;18;9;1986;1;1;1987;0;0;0;118.1158919;5.8391337000000005;0;0;225;P01986114;David, B.;van Setten, A.K.;David;David, B.;Malaysia;0;Friesodielsia;acuminata
David, B;225;nan;<NA>;18/09/1986 - 18/09/1986;Sabah;Malaya. Sandakan, Sabah;P01986112;Malaisie;Friesodielsia;acuminata;0;0;0;0;;;18;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;225;P01986112;David, B.;<NA>;David;David, B.;Malaysia;0;Friesodielsia;acuminata
David, B;225;nan;<NA>;18/09/1986 - 18/09/1986;Sabah;Malaya. Sandakan, Sabah;P01986113;Malaisie;Friesodielsia;acuminata;0;0;0;0;;;18;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;225;P01986113;David, B.;<NA>;David;David, B.;Malaysia;0;Friesodielsia;acuminata
David, B;231;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01985999;Malaisie;Artabotrys;venustus;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;231;P01985999;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;231;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01986000;Malaisie;Artabotrys;venustus;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;231;P01986000;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;231;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01986001;Malaisie;Artabotrys;venustus;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;231;P01986001;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;venustus
David, B;232;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P00267951;Malaisie;Neo-uvaria;acuminatissima;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;232;P00267951;David, B.;David, B.;David;David, B.;Malaysia;0;Neo-uvaria;acuminatissima
David, B;232;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01954523;Malaisie;Neo-uvaria;acuminatissima;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;232;P01954523;David, B.;David, B.;David;David, B.;Malaysia;0;Neo-Uvaria;acuminatissima
David, B;232;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01954524;Malaisie;Neo-uvaria;acuminatissima;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;232;P01954524;David, B.;David, B.;David;David, B.;Malaysia;0;Neo-Uvaria;acuminatissima
David, B;233;nan;01/01/1994 - 31/12/1994;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P00268427;Malaisie;Trivalvaria;macrophylla;0;0;0;0;;;19;9;1986;1;1;1994;0;0;0;118.1158919;5.8391337000000005;0;0;233;P00268427;David, B.;van Heusden, E.C.H.;David;David, B.;Malaysia;0;Trivalvaria;macrophylla
David, B;233;nan;01/01/1994 - 31/12/1994;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P00268428;Malaisie;Trivalvaria;macrophylla;0;0;0;0;;;19;9;1986;1;1;1994;0;0;0;118.1158919;5.8391337000000005;0;0;233;P00268428;David, B.;van Heusden, E.C.H.;David;David, B.;Malaysia;0;Trivalvaria;macrophylla
David, B;233;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P00268429;Malaisie;Trivalvaria;macrophylla;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;233;P00268429;David, B.;David, B.;David;David, B.;Malaysia;0;Trivalvaria;macrophylla
David, B;234;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01983789;Malaisie;Polyalthia;rumphii;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;234;P01983789;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;rumphii
David, B;234;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01983790;Malaisie;Polyalthia;rumphii;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;234;P01983790;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;rumphii
David, B;234;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01983791;Malaisie;Polyalthia;rumphii;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;234;P01983791;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;rumphii
David, B;235;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01981676;Malaisie;Cyathocalyx;biovulatus;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;235;P01981676;David, B.;David, B.;David;David, B.;Malaysia;0;Cyathocalyx;biovulatus
David, B;235;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01981677;Malaisie;Cyathocalyx;biovulatus;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;235;P01981677;David, B.;David, B.;David;David, B.;Malaysia;0;Cyathocalyx;biovulatus
David, B;235;David, B;<NA>;19/09/1986 - 19/09/1986;Sabah;Malaya. Sandakan, Sabah;P01981678;Malaisie;Cyathocalyx;biovulatus;0;0;0;0;;;19;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;235;P01981678;David, B.;David, B.;David;David, B.;Malaysia;0;Cyathocalyx;biovulatus
David, B;236;David, B;<NA>;20/09/1986 - 20/09/1986;Sabah;Malaya. Sandakan, Sabah;P01983922;Malaisie;Polyalthia;insignis;0;0;0;0;;;20;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;236;P01983922;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;insignis
David, B;236;David, B;<NA>;20/09/1986 - 20/09/1986;Sabah;Malaya. Sandakan Sabah;P01983923;Malaisie;Polyalthia;insignis;0;0;0;0;;;20;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;236;P01983923;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;insignis
David, B;236;David, B;<NA>;20/09/1986 - 20/09/1986;Sabah;Malaya. Sandakan, Sabah;P01983924;Malaisie;Polyalthia;insignis;0;0;0;0;;;20;9;1986;;;;0;0;0;118.1158919;5.8391337000000005;0;0;236;P01983924;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;insignis
David, B;239;nan;01/01/1987 - 31/12/1987;20/09/1986 - 20/09/1986;Sabah;Malaya. Sandakan, Sabah;P01954641;Malaisie;Fissistigma;kingii;0;0;0;0;;;20;9;1986;1;1;1987;0;0;0;118.1158919;5.8391337;0;0;239;P01954641;David, B.;van Setten, A.K.;David;David, B.;Malaysia;0;Fissistigma;kingii
David, B;239;nan;01/01/1987 - 31/12/1987;20/09/1986 - 20/09/1986;Sabah;Malaya. Sandakan, Sabah;P01954642;Malaisie;Fissistigma;kingii;0;0;0;0;;;20;9;1986;1;1;1987;0;0;0;118.1158919;5.8391337;0;0;239;P01954642;David, B.;van Setten, A.K.;David;David, B.;Malaysia;0;Fissistigma;kingii
David, B;245;David, B;24/09/1986 - 24/09/1986;24/09/1986 - 24/09/1986;Sabah;Malaya. Lahad Datu Sabah;P02034800;Malaisie;Goniothalamus;sp.;0;0;0;0;;;24;9;1986;24;9;1986;0;0;0;118.3276498;5.0215721;0;0;245;P02034800;David, B.;David, B.;David;David, B.;Malaysia;0;Goniothalamus;sp.
David, B;245;David, B;24/09/1986 - 24/09/1986;24/09/1986 - 24/09/1986;Sabah;Malaya. Lahad Datu Sabah;P02034801;Malaisie;Goniothalamus;sp.;0;0;0;0;;;24;9;1986;24;9;1986;0;0;0;118.3276498;5.0215721;0;0;245;P02034801;David, B.;David, B.;David;David, B.;Malaysia;0;Goniothalamus;sp.
David, B;245;David, B;24/09/1986 - 24/09/1986;24/09/1986 - 24/09/1986;Sabah;Malaya. Lahad Datu Sabah;P02034802;Malaisie;Goniothalamus;sp.;0;0;0;0;;;24;9;1986;24;9;1986;0;0;0;118.3276498;5.0215721;0;0;245;P02034802;David, B.;David, B.;David;David, B.;Malaysia;0;Goniothalamus;sp.
David, B;248;David, B;<NA>;25/09/1986 - 25/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P01983837;Malaisie;Polyalthia;jenkinsii;0;0;0;0;;;25;9;1986;;;;0;0;0;118.32761763333333;5.0215722666666665;0;0;248;P01983837;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;jenkinsii
David, B;248;David, B;<NA>;25/09/1986 - 25/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P01983838;Malaisie;Polyalthia;jenkinsii;0;0;0;0;;;25;9;1986;;;;0;0;0;118.32761763333333;5.0215722666666665;0;0;248;P01983838;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;jenkinsii
David, B;248;David, B;<NA>;25/09/1986 - 25/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P01983839;Malaisie;Polyalthia;jenkinsii;0;0;0;0;;;25;9;1986;;;;0;0;0;118.32761763333333;5.0215722666666665;0;0;248;P01983839;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;jenkinsii
David, B;25;nan;01/01/1987 - 31/12/1987;20/11/1985 - 20/11/1985;Johor;Malaya. Mersing, Johor;P01981790;Malaisie;Friesodielsia;filipes;0;0;0;0;;;20;11;1985;1;1;1987;0;0;0;103.835494;2.4298532;0;0;25;P01981790;David, B.;van Setten, A.K.;David;David, B.;Malaysia;0;Friesodielsia;filipes
David, B;25;nan;<NA>;20/11/1985 - 20/11/1985;Johor;Malaya. Mersing. Johor;P01981793;Malaisie;Friesodielsia;filipes;0;0;0;0;;;20;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;25;P01981793;David, B.;<NA>;David;David, B.;Malaysia;0;Friesodielsia;filipes
David, B;250;David, B;<NA>;25/09/1986 - 25/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P01983874;Malaisie;Polyalthia;chrysotricha;0;0;0;0;;;25;9;1986;;;;0;0;0;118.32758546666668;5.021572433333334;0;0;250;P01983874;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;chrysotricha
David, B;250;David, B;<NA>;25/09/1986 - 25/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P01983875;Malaisie;Polyalthia;chrysotricha;0;0;0;0;;;25;9;1986;;;;0;0;0;118.32758546666668;5.021572433333334;0;0;250;P01983875;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;chrysotricha
David, B;250;David, B;<NA>;25/09/1986 - 25/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P01983876;Malaisie;Polyalthia;chrysotricha;0;0;0;0;;;25;9;1986;;;;0;0;0;118.32758546666668;5.021572433333334;0;0;250;P01983876;David, B.;David, B.;David;David, B.;Malaysia;0;Polyalthia;chrysotricha
David, B;253;nan;<NA>;26/09/1986 - 26/09/1986;Sabah;Malaya. Lahad Datu. Sabah;P00248197;Malaisie;Uvaria;lobbiana;0;0;0;0;;;26;9;1986;;;;0;0;0;118.3276498;5.0215721;0;0;253;P00248197;David, B.;<NA>;David;David, B.;Malaysia;0;Uvaria;lobbiana
David, B;253;nan;<NA>;26/09/1986 - 26/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P00248198;Malaisie;Uvaria;lobbiana;0;0;0;0;;;26;9;1986;;;;0;0;0;118.3276498;5.0215721;0;0;253;P00248198;David, B.;<NA>;David;David, B.;Malaysia;0;Uvaria;lobbiana
David, B;253;nan;<NA>;26/09/1986 - 26/09/1986;Sabah;Malaya. Lahad Datu, Sabah;P00248199;Malaisie;Uvaria;lobbiana;0;0;0;0;;;26;9;1986;;;;0;0;0;118.3276498;5.0215721;0;0;253;P00248199;David, B.;<NA>;David;David, B.;Malaysia;0;Uvaria;lobbiana
David, B;257;Wang, J;01/08/2010 - 31/08/2010;21/10/1986 - 21/10/1986;Johor;Malaya. Mersing, Johor;P00234244;Malaisie;Dasymaschalon;wallichii;0;0;0;0;;;21;10;1986;1;8;2010;0;0;0;103.835494;2.4298532;0;0;257;P00234244;David, B.;Wang, J.;David;David, B.;Malaysia;0;Dasymaschalon;wallichii
David, B;257;Wang, J;01/09/2009 - 30/09/2009;21/10/1986 - 21/10/1986;Johor;Malaya. Mersing, Johor;P00451206;Malaisie;Dasymaschalon;wallichii;0;0;0;0;;;21;10;1986;1;9;2009;0;0;0;103.835494;2.4298532;0;0;257;P00451206;David, B.;Wang, J.;David;David, B.;Malaysia;0;Dasymaschalon;hirsutum
David, B;257;nan;<NA>;21/10/1986 - 21/10/1986;Johor;Malaya. Mersing, Johor;P01952395;Malaisie;Dasymaschalon;wallichii;0;0;0;0;;;21;10;1986;;;;0;0;0;103.835494;2.4298532;0;0;257;P01952395;David, B.;<NA>;David;David, B.;Malaysia;0;Dasymaschalon;blumei
David, B;27;David, B;<NA>;20/11/1985 - 20/11/1985;Johor;Malaya. Mersing, Johor;P02029174;Malaisie;Artabotrys;wrayi;0;0;0;0;;;20;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;27;P02029174;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;wrayi
David, B;27;David, B;<NA>;20/11/1985 - 20/11/1985;Johor;Malaya. Mersing, Johor;P02029175;Malaisie;Artabotrys;wrayi;0;0;0;0;;;20;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;27;P02029175;David, B.;David, B.;David;David, B.;Malaysia;0;Artabotrys;wrayi
David;270;nan;<NA>;01/10/1986 - 31/10/1986;Selangor;Templei park. Malaysia;P06901160;Malaisie;Goniothalamus;curtisii;0;0;0;0;;;1;10;1986;;;;0;0;0;101.622;3.298;0;0;270;P06901160;David;<NA>;David;David;<NA>;<NA>;Goniothalamus;curtisii
David, B;270;nan;<NA>;01/10/1986 - 31/10/1986;Selangor;Templei Park, Malaysia;P06901156;Malaisie;Goniothalamus;curtisii;0;0;0;0;;;1;10;1986;;;;0;0;0;101.622;3.298;0;0;270;P06901156;David, B.;<NA>;David;David, B.;Malaysia;0;Goniothalamus;curtisii
David, B;270;nan;<NA>;01/10/1986 - 31/10/1986;Selangor;Malaysia. Templer park;P06901157;Malaisie;Goniothalamus;curtisii;0;0;0;0;;;1;10;1986;;;;0;0;0;101.622;3.298;0;0;270;P06901157;David, B.;<NA>;David;David, B.;Malaysia;0;Goniothalamus;curtisii
David, B;29;nan;01/01/1987 - 31/12/1987;21/11/1985 - 21/11/1985;Johor;Malaya. Mersing, Johor;P01986130;Malaisie;Friesodielsia;latifolia;0;0;0;0;;;21;11;1985;1;1;1987;0;0;0;103.835494;2.4298532;0;0;29;P01986130;David, B.;van Setten, A.K.;David;David, B.;Malaysia;0;Friesodielsia;latifolia
David, B;29;nan;<NA>;21/11/1985 - 21/11/1985;Johor;Malaya. Mersing. Johor.;P01986135;Malaisie;Friesodielsia;latifolia;0;0;0;0;;;21;11;1985;;;;0;0;0;103.835494;2.4298532;0;0;29;P01986135;David, B.;<NA>;David;David, B.;Malaysia;0;Friesodielsia;latifolia
David, B;3;Su, YCF;01/01/2002 - 31/12/2002;29/10/1985 - 29/10/1985;Selangor;Malaya. Uluh Gombak, Selangor;P00268467;Malaisie;Pseuduvaria;cymosa;0;0;0;0;;;29;10;1985;1;1;2002;0;0;0;101.787;3.2485;0;0;3;P00268467;David, B.;Su, Y.C.F.;David;David, B.;Malaysia;0;Pseuduvaria;cymosa
