scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;to_check;to_check_det;genus_old;specific_epithet_old
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km ao N de Serra Grande na Rod. p/ Itacaré. Faz. Lagoa. Parcela 4. Árvore # 137.;-14.416667;-39.016667;Thomas, WW ;6933;1;7;1991;Amorim, AM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;53281;0;0;0;;;0;;;;0;0;0;CEPEC53281;6933;obliqua;W. W. Thomas;A. M. Amorim;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest;-14.423078;-39.0616835;Thomas, WW ;8041;1;7;1991;Maas, PJM ;1992-01-01T00:00:00;NY;NY;NY00395804;0;0;0;;;0;1;1;1992;0;0;0;NY00395804;8041;obliqua;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest;-14.423078;-39.0616835;Thomas, WW ;8041;1;7;1991;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395804;0;0;0;;;0;1;1;1992;0;0;0;NY395804;8041;obliqua;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;obliqua
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2 km W of BR 101 & Aurelino Leal on rd to Lage do Banco. Rocky, somewhat disturbed slope forest;-9.553333333333333;-26.253333333333334;Thomas, WW ;9086;3;5;1992;Johnson, DM ;1995-01-01T00:00:00;NY;NY;NY00395788;0;0;0;;;0;1;1;1995;0;0;0;NY00395788;9086;polyantha;W. W. Thomas;D. M. Johnson;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2 km W of BR 101 & Aurelino Leal on rd to Lage do Banco. Rocky, somewhat disturbed slope forest;-9.553333333333333;-26.253333333333334;Thomas, WW ;9086;3;5;1992;Johnson, DM ;1995-01-01T00:00:00;NY;NY;395788;0;0;0;;;0;1;1;1995;0;0;0;NY395788;9086;polyantha;W. W. Thomas;D. M. Johnson;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia paa Laje do Banco;-9.553333333333333;-26.253333333333334;Thomas, WW;9086;3;5;1992;nan;<NA>;MBM;MBM;MBM284834;0;0;0;;;0;;;;0;0;0;MBM284834;9086;polyantha;"Thomas, WW;et al.,Thomas, W.W.";Mello-Silva, R.;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. Aurolino Leal, 11.3 km W of BR-101 & Aurolino Leal on road to Lage do Banco;-14.333333;-39.383333;Thomas, WW;"Thomas, WW; et al.  9086 ";3;5;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073648;0;0;0;Thomas;;0;;;;0;0;0;U1073648;9086;polyantha;"Thomas WW; et al.";Johnson DM;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia paa Laje do Banco;-9.553333333333333;-26.253333333333334;Thomas, WW;9086;3;5;1992;nan;<NA>;MBM;MBM;284834;0;0;0;;;0;;;;0;0;0;MBM284834;9086;polyantha;"Thomas, WW; et al.";Mello-Silva, R;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2Km W BR-101, Rod. p/ Lage do Banco.;-14.333333;-39.383333;Thomas, WW ;9086;3;12;2011;nan;<NA>;CEPEC;CEPEC;CEPEC00056483;0;0;0;;;0;;;;0;0;0;CEPEC00056483;9086;polyantha;W. W. Thomas;R. de Mello-Silva;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2Km W BR-101, Rod. p/ Lage do Banco.;-14.333333;-39.383333;Thomas, WW ;9086;3;12;2011;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;56483;0;0;0;;;0;;;;0;0;0;CEPEC56483;9086;polyantha;W. W. Thomas;R. de Mello-Silva;Thomas;;;Hornschuchia;polyantha
