scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;global_id;childData_id;accSpecies_id;colnum_fullprefix;status;accepted_name;ipni_no;.val;.equ;.zer;.cap;.cen;.con;.gbf;.inst;.summary;sp_idx;ipni_species_author;region
0;Artabotrys;harmandii;0;0;Vidal, JE;2477;nan;2477;nan;28/12/1953 - 28/12/1953;28;12;1953;nan;nan;;;;LA;Laos, République démocratique populaire;0;Laos. Louang Prabang. Ban Chan.;0;102.10972222222222;19.8775;0;0;P01985988;P01985988;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Artabotrys harmandii;https://ipni.org/n/72393-1;;;;;;;;;;Artabotrys harmandii;Finet & Gagnep.;Louangphabang
0;Polyalthia;suberosa;0;0;Vidal, JE;2509;nan;2509;nan;28/12/1953 - 28/12/1953;28;12;1953;nan;nan;;;;LA;Laos, République démocratique populaire;0;Pak Lung. Prov.: Louang Prabang. Laos;0;102.0376;19.8648;0;0;P01983452;P01983452;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Louangphabang
0;Cananga;latifolia;0;0;Vidal, J;2535;nan;2535;nan;29/12/1953 - 29/12/1953;29;12;1953;nan;nan;;;;LA;Laos, République démocratique populaire;0;Entre B. Sing et Na Sao prov. Louang-Prabang, Laos;0;102.03;19.827;0;0;P01986353;P01986353;Vidal;Vidal, J;nan;nan;0.0;Vidal, J.;;LAO;nan;nan;nan;;SYNONYM;Cananga brandisiana;https://ipni.org/n/72578-1;;;;;;;;;;Cananga latifolia;(Pierre) Saff.;Louangphabang
0;Polyalthia;suberosa;0;0;Vidal, JE;2633;nan;2633;nan;01/01/1954 - 31/01/1954;1;1;1954;nan;nan;;;;LA;Laos, République démocratique populaire;0;Ban Keum. Prov.: Vientiane. Laos;0;102.575;18.363;0;0;P01983451;P01983451;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Vientiane Province
0;Polyalthia;suberosa;0;0;Vidal, JE;2654;nan;2654;nan;05/02/1954 - 05/02/1954;5;2;1954;nan;nan;;;;LA;Laos, République démocratique populaire;0;Nong Thevada. Prov.: Vientiane. Laos;0;102.507;17.977;0;0;P01983450;P01983450;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Vientiane Prefecture
0;Artabotrys;harmandii;0;0;Vidal, J;2785, 2785;nan;2785;nan;01/04/1954 - 30/04/1954;1;4;1954;Vidal, J, nan;nan;;;;LA;Laos, République démocratique populaire;0;B. Don. prov. louang Prabang. Laos;0;102.353;20.19385;0, 0;0, 0;P01985977, P01985985;P01985977, P01985985;Vidal;Vidal, J;nan;nan;;nan;;LAO;nan;nan;nan;;ACCEPTED;Artabotrys harmandii;https://ipni.org/n/72393-1;;;;;;;;;;Artabotrys harmandii;Finet & Gagnep.;
0;Dasymaschalon;glaucum;0;0;Vidal, JE;4040;nan;4040;nan;15/10/1965 - 15/10/1965;15;10;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Route de Phou Khao Khouay. Prov.: Vientiane. Laos;0;103.133;18.374;0;0;P00451218;P00451218;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Dasymaschalon glaucum;https://ipni.org/n/72734-1;;;;;;;;;;Dasymaschalon glaucum;Merr. & Chun;Bolikhamxai
0;Uvaria;micrantha;0;0;Vidal, JE;4110;nan;4110;nan;22/10/1965 - 22/10/1965;22;10;1965;Meade, C;01/01/2000 - 31/12/2000;1;1;2000;LA;Laos, République démocratique populaire;0;Env. de Ban Na Hai. Prov.: Vientiane. Laos;0;102.678;17.864;0;0;P00248266;P00248266;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Meade, C.;LAO;nan;nan;nan;;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;;;;;;;;;;Uvaria micrantha;(A.DC.) Hook.f. & Thomson;Vientiane Prefecture
0;Polyalthia;evecta;0;0;Vidal, JE;4118;nan;4118;nan;22/10/1965 - 22/10/1965;22;10;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Env. de Ban Na Hai. Ventiane. Laos;0;102.6666845;17.8722038;0;0;P01989028;P01989028;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Polyalthia evecta;https://ipni.org/n/74568-1;;;;;;;;;;Polyalthia evecta;(Pierre) Finet & Gagnep.;Vientiane Prefecture
0;Miliusa;velutina;0;0;Vidal, JE;4168 A;nan;4168;A;19/10/1965 - 19/10/1965;19;10;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Ban Na La, prov. : Sayaboury, Laos;0;101.7336;19.2985;0;0;P01967632;P01967632;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Miliusa velutina;https://ipni.org/n/73961-1;;;;;;;;;;Miliusa velutina;(DC.) Hook.f. & Thomson;Sainyabuli
0;Cananga;latifolia;0;0;Vidal, JE;4208;nan;4208;nan;30/10/1965 - 30/10/1965;30;10;1965;Vidal, JE;nan;;;;LA;Laos, République démocratique populaire;0;Sayaboury. Prov.: Sayaboury. Laos;0;101.7059229;19.2653107;0;0;P00735939;P00735939;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Vidal, J.E.;LAO;nan;nan;nan;;SYNONYM;Cananga brandisiana;https://ipni.org/n/72578-1;;;;;;;;;;Cananga latifolia;(Pierre) Saff.;Sainyabuli
0;Cananga;latifolia;0;0;Vidal, JE;4268;nan;4268;nan;01/11/1965 - 01/11/1965;1;11;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Sayaboury. Laos;0;101.70730590820312;19.264464343484946;0;0;P00735942;P00735942;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Cananga brandisiana;https://ipni.org/n/72578-1;;;;;;;;;;Cananga latifolia;(Pierre) Saff.;Sainyabuli
0;Anomianthus;dulcis;0;0;Vidal, JE;4278;nan;4278;nan;01/11/1965 - 01/11/1965;1;11;1965;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;LA;Laos, République démocratique populaire;0;Laos : prov. Sayaboury Lieu: Sayaboury;0;101.7059229;19.2653107;0;0;P02007257;P02007257;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Kessler, P.;LAO;nan;nan;nan;;SYNONYM;Uvaria dulcis;https://ipni.org/n/72141-1;;;;;;;;;;Anomianthus dulcis;Dunal;Sainyabuli
0;Uvaria;cordata;0;0;Vidal, JE;4318;nan;4318;nan;08/11/1965 - 08/11/1965;8;11;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Env. de Ban Phon Ngam. Prov.: Borikhane. Laos;0;103.768;18.369;0;0;P01954389;P01954389;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Uvaria littoralis;https://ipni.org/n/75628-1;;;;;;;;;;Uvaria cordata;(Blume) Blume;Bolikhamxai
0;Goniothalamus;marcanii;0;0;Vidal, JE;4352;nan;4352;nan;08/11/1965 - 08/11/1965;8;11;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;env. de Ban Phôn Ngam. Prov.: Bolikhamsai. Laos;0;104.8426;18.099;0;0;P01986214;P01986214;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Goniothalamus tamirensis;https://ipni.org/n/73219-1;;;;;;;;;;Goniothalamus marcanii;Pierre ex Finet & Gagnep.;Bolikhamxai
0;Uvaria;grandiflora;0;0;Vidal, JE;4445;nan;4445;nan;11/11/1965 - 11/11/1965;11;11;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Env. de Ban Keun. Prov.: Vientiane. Laos;0;102.575;18.363;0;0;P00262285;P00262285;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Uvaria hamiltonii;https://ipni.org/n/75718-1;;;;;;;;;;Uvaria grandiflora;Hook.f. & Thomson;Vientiane Province
0;Xylopia;vielana;0;0;Vidal, JE;4454;nan;4454;nan;11/11/1965 - 11/11/1965;11;11;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;Env. de Ban Keun. Prov. : Vientiane. Laos;0;102.575;18.363;0;0;P02006066;P02006066;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Xylopia vielana;https://ipni.org/n/76283-1;;;;;;;;;;Xylopia vielana;Pierre;Vientiane Province
0;Polyalthia;suberosa;0;0;Vidal, JE;4504;nan;4504;nan;18/11/1965 - 18/11/1965;18;11;1965;nan;nan;;;;LA;Laos, République démocratique populaire;0;env. de Paksé. Prov.: Sedone. Laos;0;105.8043971;15.1201461;0;0;P01983443;P01983443;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Champasak
0;Rauwenhoffia;siamensis;0;0;Vidal, JE;4514;nan;4514;nan;18/11/1965 - 18/11/1965;18;11;1965;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;LA;Laos, République démocratique populaire;0;env. de Paksé. Prov.: Sedone. Laos;0;105.8043971;15.1201461;0;0;P00520774;P00520774;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Kessler, P.;LAO;nan;nan;nan;;SYNONYM;Uvaria siamensis;https://ipni.org/n/74984-1;;;;;;;;;;Rauwenhoffia siamensis;(Scheff.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders;Champasak
0;Cananga;latifolia;0;0;Vidal, JE;4661;nan;4661;nan;14/12/1965 - 14/12/1965;14;12;1965;nan;nan;;;;not found;Cambodge;0;Env. de Rosmêi Sang Ha, Prov. Battambang, Cambodge;0;102.91083333333334;12.939166666666669;0;0;P00735940;P00735940;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;not found;nan;nan;nan;;SYNONYM;Cananga brandisiana;https://ipni.org/n/72578-1;;;;;;;;;;Cananga latifolia;(Pierre) Saff.;Battambang
0;Rauwenhoffia;siamensis;0;0;Vidal, JE;4678;nan;4678;nan;15/12/1965 - 15/12/1965;15;12;1965;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;not found;Cambodge;0;env. Krôchap et Pangrolin. Prov.: Battambang. Cambodge;0;102.731;12.5857;0;0;P00520776;P00520776;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Kessler, P.;not found;nan;nan;nan;;SYNONYM;Uvaria siamensis;https://ipni.org/n/74984-1;;;;;;;;;;Rauwenhoffia siamensis;(Scheff.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders;Krong Pailin
0;Polyalthia;suberosa;0;0;Vidal, JE;4703;nan;4703;nan;15/12/1965 - 15/12/1965;15;12;1965;nan;nan;;;;not found;Cambodge;0;env. de Krâchap et Pang Rolim. Prov.: Battambang. Cambodge;0;102.731;12.7857;0;0;P01983455;P01983455;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;not found;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Krong Pailin
0;Annona;reticulata;0;0;Vidal, JE;4828;nan;4828;nan;24/12/1965 - 24/12/1965;24;12;1965;nan;nan;;;;not found;Cambodge;0;Conservation d'Angkor. Prov.: Siem Réap. Cambodge;0;103.882;13.442;0;0;P01983479;P01983479;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;not found;nan;nan;nan;;SYNONYM;Annona mucosa;https://ipni.org/n/72293-1;;;;;;;;;;Annona reticulata;Jacq.;Siem Reap
0;Desmos;cochinchinensis;0;0;Vidal, JE;4878;nan;4878;nan;05/01/1966 - 05/01/1966;5;1;1966;nan;nan;;;;VN;Viet Nam;0;Suôi Dâu. Prov.: Nha Trang. Sud-Vietnam;0;109.0667;12.2;0;0;P00234228;P00234228;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;VNM;nan;nan;nan;;ACCEPTED;Desmos cochinchinensis;https://ipni.org/n/72773-1;;;;;;;;;;Desmos cochinchinensis;Lour.;Khánh Hòa
0;Anaxagorea;luzonensis;0;0;Vidal, JE;4957, 4957;nan;4957;nan;02/01/1966 - 02/01/1966;2;1;1966;nan, Vidal, JE;01/01/1982 - 31/12/1982;1;1;1982;VN;Viet Nam;0;Hung Lôc, station agricole. Prov.: Bien Hoa. Sud-Vietnam;0;107.117;10.933;0, 0;0, 0;P01960568, P01960621;P01960568, P01960621;Vidal;Vidal, JE;nan;nan;;nan;;VNM;nan;nan;nan;;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;;;;;;;;;;Anaxagorea luzonensis;A.Gray;
0;Desmos;cochinchinensis;0;0;Vidal, JE;4959;nan;4959;nan;02/01/1966 - 02/01/1966;2;1;1966;nan;nan;;;;VN;Viet Nam;0;Station agricole de Hung Lôc. Prov.: Dông Nai. Vietnam;0;107.117;10.933;0;0;P02007357;P02007357;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;VNM;nan;nan;nan;;ACCEPTED;Desmos cochinchinensis;https://ipni.org/n/72773-1;;;;;;;;;;Desmos cochinchinensis;Lour.;Đồng Nai
0;Cyathostemma;vietnamense;0;0;Vidal, JE;4995;nan;4995;nan;20/01/1966 - 20/01/1966;20;1;1966;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;not found;Cambodge;0;presqu'île de Smach. Prov.: Koh Kong. Cambodge;0;103.113;10.945;0;0;P01955667;P01955667;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Kessler, P.;not found;nan;nan;nan;;SYNONYM;Uvaria argentea var. bracteata;https://ipni.org/n/72701-1;;;;;;;;;;Cyathostemma vietnamense;(Roxb.) Meade & J.Parn.;Koh Kong
0;Sageraea;elliptica;0;0;Vidal, JE;5034, 5034;nan;5034;nan;24/01/1966 - 24/01/1966;24;1;1966;nan, nan;01/01/1994 - 31/12/1994;1;1;1994;not found;Cambodge;0;Sihanoukville. Prov.: Kampot. Cambodge;0;103.5223365;10.6220485;0, 0;0, 0;P00247898, P00404835;P00247898, P00404835;Vidal;Vidal, JE;nan;nan;;nan;;not found;nan;nan;nan;;ACCEPTED;Sageraea elliptica;https://ipni.org/n/75129-1;;;;;;;;;;Sageraea elliptica;(A.DC.) Hook.f. & Thomson;
0;Uvaria;micrantha;0;0;Vidal, JE;5103;nan;5103;nan;01/03/1966 - 31/03/1966;1;3;1966;nan;nan;;;;LA;Laos, République démocratique populaire;0;Ban Keng Sa Dok. Prov.: Bolikhamsai. Laos;0;103.852;18.3;0;0;P01954380;P01954380;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;;;;;;;;;;Uvaria micrantha;(A.DC.) Hook.f. & Thomson;Bolikhamxai
0;Miliusa;cuneata;0;0;Vidal, JE;5182;nan;5182;nan;26/09/1971 - 26/09/1971;26;9;1971;Mols;01/01/2004 - 31/12/2004;1;1;2004;not found;Thaïlande;0;Doi Chiang Dao. Prov.: Chiang Mai. Thailande.;0;98.89;19.388;0;0;P00160851;P00160851;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Mols;not found;nan;nan;nan;;ACCEPTED;Miliusa cuneata;https://ipni.org/n/73926-1;;;;;;;;;;Miliusa cuneata;Craib;Chiang Mai(เชียงใหม่)
0;Goniothalamus;marcanii;0;0;Vidal, JE;5598;nan;5598;nan;29/10/1971 - 29/10/1971;29;10;1971;nan;nan;;;;LA;Laos, République démocratique populaire;0;Phou Khao Khouay. Prov.: Vientiane. Laos. Alt.:  env. 800 m;0;102.786;18.389;0;0;P01952448;P01952448;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Goniothalamus tamirensis;https://ipni.org/n/73219-1;;;;;;;;;;Goniothalamus marcanii;Pierre ex Finet & Gagnep.;Vientiane Province
0;Dasymaschalon;glaucum;0;0;Vidal, JE;5830;nan;5830;nan;10/10/1974 - 10/10/1974;10;10;1974;nan;nan;;;;LA;Laos, République démocratique populaire;0;Barrage Nam Ngum. Env. Ban Tha Lat. Ban Dan Têk. Prov.: Vientiane. Laos. Alt.: +- 200 m;0;102.56666666666666;18.5;0;0;P00451219;P00451219;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;ACCEPTED;Dasymaschalon glaucum;https://ipni.org/n/72734-1;;;;;;;;;;Dasymaschalon glaucum;Merr. & Chun;Vientiane Province
0;Melodorum;vietnamense;0;0;Vidal, JE;5921;nan;5921;nan;15/10/1974 - 15/10/1974;15;10;1974;Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;LA;Laos, République démocratique populaire;0;Colline au sud de la digue du réservoir Nam Ngum. Prov.: Vientiane. Laos. Alt.: ± 250 m;0;102.55;18.517;0;0;P00557032;P00557032;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Kessler, P.;LAO;nan;nan;nan;;SYNONYM;Uvaria tonkinensis;https://ipni.org/n/73901-1;;;;;;;;;;Melodorum vietnamense;Finet & Gagnep.;Vientiane Province
0;Goniothalamus;marcanii;0;0;Vidal, JE;6027;nan;6027;nan;26/10/1974 - 26/10/1974;26;10;1974;nan;nan;;;;LA;Laos, République démocratique populaire;0;Collines gréseuses au nord de la digue du réservoir Nam Ngum. Prov.: Vientiane. Laos. Alt.: env. 200 m;0;102.53333333333332;18.616666666666667;0;0;P01986215;P01986215;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Goniothalamus tamirensis;https://ipni.org/n/73219-1;;;;;;;;;;Goniothalamus marcanii;Pierre ex Finet & Gagnep.;Vientiane Province
0;Polyalthia;suberosa;0;0;Vidal, JE;6124;nan;6124;nan;28/05/1979 - 28/05/1979;28;5;1979;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;not found;Thaïlande;0;env. Ban Phu Pae (Distr. Mae Sot). Prov.: Tak. Thailande. Alt.: +- 400 m;0;98.7695;16.852;0;0;P00700258;P00700258;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;Kessler, P.;not found;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Tak(ตาก)
0;Anomianthus;dulcis;0;0;Vidal, JE;6125;nan;6125;nan;28/05/1979 - 28/05/1979;28;5;1979;nan;nan;;;;not found;Thaïlande;0;env. Ban Phu Pae (Distr. Mae Sot). Prov.: Tak. Thailande. Alt.: ± 400 m;0;98.77;16.852;0;0;P01753566;P01753566;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;not found;nan;nan;nan;;SYNONYM;Uvaria dulcis;https://ipni.org/n/72141-1;;;;;;;;;;Anomianthus dulcis;Dunal;Tak(ตาก)
0;Xylopia;vielana;0;0;Vidal, J;939 B, 939 B, 939 B;nan;939;B;01/05/1949 - 31/05/1949;1;5;1949;Vidal, J, Vidal, JE, nan;nan;;;;LA;Laos, République démocratique populaire;0;That Luang, prov. Vientiane, Laos.;0;102.63833333333332;17.976866666666666;0, 0, 0;0, 0, 0;P00330570, P02006203, P02006207;P00330570, P02006203, P02006207;Vidal;Vidal, J;nan;nan;;nan;;LAO;nan;nan;nan;;ACCEPTED;Xylopia vielana;https://ipni.org/n/76283-1;;;;;;;;;;Xylopia vielana;Pierre;
0;Uvaria;cordata;0;0;Vidal, JE;986 B;nan;986;B;26/06/1949 - 26/06/1949;26;6;1949;nan;nan;;;;LA;Laos, République démocratique populaire;0;"Ban Sa Phan Meuk. Prov.; Vientiane. Laos";0;102.649;18.035;0;0;P02005624;P02005624;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Uvaria littoralis;https://ipni.org/n/75628-1;;;;;;;;;;Uvaria cordata;(Blume) Blume;Vientiane Prefecture
0;Artabotrys;intermedius;0;0;Vidal, JE;987 B;nan;987;B;26/06/1949 - 26/06/1949;26;6;1949;nan;nan;;;;LA;Laos, République démocratique populaire;0;"Ban Sa Phan Meuk. Prov.; Vientiane. Laos";0;102.649;18.035;0;0;P01985899;P01985899;Vidal;Vidal, JE;nan;nan;0.0;Vidal, J.E.;;LAO;nan;nan;nan;;SYNONYM;Artabotrys hexapetalus;https://ipni.org/n/72402-1;;;;;;;;;;Artabotrys intermedius;(L.f.) Bhandari;Vientiane Prefecture
0;Artabotrys;suaveolens;0;0;Villamil, A;211;nan;211;nan;01/09/1916 - 31/10/1916;1;9;1916;nan;nan;;;;not found;Malaisie;0;British North Borneo;0;;;0;0;P02029172;P02029172;Villamil;Villamil, A;nan;nan;0.0;Villamil, A.;;not found;nan;nan;nan;;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;;;;;;;;Artabotrys suaveolens;(Blume) Blume;Sabah
0;Orophea;myriantha;0;0;Villamil, A;387;nan;387;nan;01/05/1917 - 30/09/1917;1;5;1917;Kessler, P;07/02/1986 - 07/02/1986;7;2;1986;not found;Malaisie;0;British North Borneo;0;;;0;0;P01987480;P01987480;Villamil;Villamil, A;nan;nan;0.0;Villamil, A.;Kessler, P.;not found;nan;nan;nan;;ACCEPTED;Orophea myriantha;https://ipni.org/n/74247-1;;;;;;;;;;Orophea myriantha;Merr.;Sabah
Cyathocalyx pahangensis (M.R.Hend.) J.Sinclair;Drepananthus;pahangensis;0;0;Vink, W;Vink, W BW(Ind.) 11294 , Vink, W BW(Ind.) 11294 ;Vink;11294.0;nan;0;2;10;1960;Hildebrand, FHG, Hildebrand, FHG;1962-02-01T00:00:00;1;2;1962;ID;Indonesia;0;Aisau, E. part of Japen Isl.;0;136.192925;-1.758775;nan, nan;Botany, Botany;L1755713, L1755713;L.1755713, L.1755713;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
Polyalthia Blume;Polyalthia;nan;0;0;Vink, W;Vink, W BW(Ind.) 11357 ;Vink;11357.0;nan;0;18;2;1961;Heusden, ECH van;nan;;;;ID;Indonesia;0;Asiti, Kebar.;0;133.3317;-0.8135;nan;Botany;L1759836;L.1759836;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;0.0;Vink W;Heusden ECH van;IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Schefferomitra subaequalis (Scheff.) Diels;Schefferomitra;subaequalis;0;0;Vink, W;Vink, W BW(Ind.) 11372 , Vink, W BW(Ind.) 11372 , Vink, W BW(Ind.) 11372 , Vink, W BW(Ind.) 11372 ;Vink;11372.0;nan;0;18;2;1961;Katik, P, Katik, P, Katik, P, Katik, P;nan;;;;ID;Indonesia;0;Asiti, Kebar valley.;0;133.1457;-0.8474;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L4266419, L0190875, L4266419, L0190875;L.4266419, L  0190875, L.4266419, L  0190875;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;0;0;Vink, W;"Vink, W; Momot, A BW(Ind.) 11428 , Vink, W; Momot, A BW(Ind.) 11428 , Vink, W; Momot, A BW(Ind.) 11428 , Vink, W; Momot, A BW(Ind.) 11428 ";Vink;11428.0;nan;0;16;5;1961;nan, nan, nan, nan;nan;;;;ID;Indonesia;0;Amban, Manokwari;0;134.06667;-0.83333;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L1753568, L0197511, L1753568, L0197511;L.1753568, L  0197511, L.1753568, L  0197511;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
Cyathocalyx osmanthus Diels;Drepananthus;obtusifolius;0;0;Vink, W;Vink, W BW(Ind.) 12060 , Vink, W BW(Ind.) 12060 ;Vink;12060.0;nan;0;4;7;1961;Hildebrand, FHG, Hildebrand, FHG;1962-02-01T00:00:00;1;2;1962;ID;Indonesia;0;Korimweg, Biak.;0;135.9462;-0.9576;nan, nan;Botany, Botany;L1755811, L1755811;L.1755811, L.1755811;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ophthalmicus;0;0;Vink, W;Vink, W BW(Ind.) 12125 , Vink, W BW(Ind.) 12125 ;Vink;12125.0;nan;0;21;2;1962;Mols, JB, Mols, JB;nan;;;;ID;Indonesia;0;Malesia, Indonesia, New Guinea, Fak-fak, Pulau Pandjang.;0;132.30543;-2.88835;nan, nan;Botany, Botany;L1758694, L1758694;L.1758694, L.1758694;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
Pseuduvaria beccarii (Scheff.) J.Sinclair;Pseuduvaria;beccarii;0;0;Vink, W;Vink, W BW(Ind.) 12146 , Vink, W BW(Ind.) 12146 ;Vink;12146.0;nan;0;23;2;1962;Su, YCF, Su, YCF;2004-06-01T00:00:00;1;6;2004;ID;Indonesia;0;Indonesia, New Guinea, Fak-Fak river, N. from Fak-Fak;0;132.30543;-2.88835;nan, nan;Botany, Botany;L1763735, L1763735;L.1763735, L.1763735;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;nan;nan;0;0;Vink, W;Vink, W BW(Ind.) 12206 ;Vink;12206.0;nan;0;27;2;1962;nan;nan;;;;ID;Indonesia;0;Kowap, N from Fak-Fak;0;132.30543;-2.88835;nan;Botany;L1768835;L.1768835;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;0.0;Vink W;;IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Pseuduvaria costata (Scheff.) J.Sinclair;Pseuduvaria;costata;0;0;Vink, W;Vink, W BW(Ind.) 17573 , Vink, W BW(Ind.) 17573 , Vink, W BW(Ind.) 17573 , Vink, W BW(Ind.) 17573 ;Vink;17573.0;nan;0;30;5;1968;Su, YCF, Su, YCF, Su, YCF, Su, YCF;2004-08-01T00:00:00;1;8;2004;ID;Indonesia;0;Warsamson Valley, E of Sorong.;0;131.4;-0.8;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;WAG1494823, L1764413, WAG1494823, L1764413;WAG.1494823, L.1764413, WAG.1494823, L.1764413;Vink;Vink, Willem (Willen);Indonesia, Papua New Guinea;0;;;;;;;;;;;;;;;;;;;;;;;
