scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;genus_old;specific_epithet_old
Monoon Miq.;Monoon;PH;Todaya (Mount Apo), District of Davao.;6.645081333333333;123.905374;Elmer, ADE;11642;;9;1909;Sauquet, H;2018-11-20T00:00:00;NSW;NSW;NSW474408;0;0;0;;;0;20;11;2018;0;0;0;NSW474408;11642;mindanaense;Elmer, A.D.E.;Sauquet, H.;Elmer;Monoon;
Polyalthia mindanaensis Elmer;Monoon;PH;Todaya (Mt. Apo), District of Davao;6.645081333333333;123.905374;Elmer, ADE;11642;;9;1909;nan;<NA>;VT;<NA>;UVMVT102271;0;0;0;;;0;;;;0;0;0;UVMVT102271;11642;mindanaense;Elmer, A.D.E.;<NA>;Elmer;Enicosanthum;mindanaense
Enicosanthum mindanaense (Elmer) Airy Shaw;Monoon;PH;Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.;6.9894;125.2697;Elmer, ADE;Elmer, ADE  11642 ;1;9;1909;nan;<NA>;<NA>;Botany;L  0182094;0;0;0;Elmer;;0;;;;0;0;0;L0182094;11642;mindanaense;Elmer ADE;<NA>;Elmer;Enicosanthum;mindanaense
Polyalthia mindanaensis Elmer;Monoon;PH;Todaya (Mt. Apo);6.645081333333333;123.905374;Elmer, ADE;11642;;9;1909;Turner, IM;<NA>;NHMUK;BOT;BM000754004;0;0;0;;;0;;;;0;0;0;BM000754004;11642;mindanaense;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Enicosanthum;mindanaense
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;PH;Todaya (Mount Apo), District of Davao.;6.474422;123.221811;Elmer, ADE;11721;;9;1909;Sauquet, H;2018-11-19T00:00:00;NSW;NSW;NSW505128;0;0;0;;;0;19;11;2018;0;0;0;NSW505128;11721;clusiflorum;Elmer, A.D.E.;Sauquet, H.;Elmer;Dasymaschalon;
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;PH;Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.;6.9894;125.2697;Elmer, ADE;Elmer, ADE  11721 ;1;9;1909;Nurmawati, S;2003-06-05T00:00:00;<NA>;Botany;L.1756244;0;0;0;Elmer;;0;5;6;2003;0;0;0;L1756244;11721;clusiflorum;Elmer ADE;Nurmawati S;Elmer;Dasymaschalon;clusiflorum
Unona clusiflora Merr.;Dasymaschalon;PH;Todaya (Mt. Apo), District of Davao;6.474422;123.221811;Elmer, ADE;11721;;9;1909;nan;<NA>;VT;<NA>;UVMVT102281;0;0;0;;;0;;;;0;0;0;UVMVT102281;11721;clusiflorum;Elmer, A.D.E.;<NA>;Elmer;Dasymaschalon;clusiflorum
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.;6.9894;125.2697;Elmer, ADE;Elmer, ADE  11761 ;1;9;1909;Kessler, PJA;1985-07-01T00:00:00;<NA>;Botany;L.1766286;0;0;0;Elmer;;0;1;7;1985;0;0;0;L1766286;11761;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Todaya (Mt. Apo), District of Davao;6.989444;125.269722;Elmer, ADE;11761;;9;1909;nan;<NA>;VT;<NA>;UVMVT102268;0;0;0;;;0;;;;0;0;0;UVMVT102268;11761;cumingiana;Elmer, A.D.E.;<NA>;Elmer;Orophea;cumingiana
Uvaria sibuyanensis Elmer;Goniothalamus;PH;Magallanes (Mt. Giting-giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12322;;4;1910;nan;<NA>;VT;<NA>;UVMVT102290;0;0;0;;;0;;;;0;0;0;UVMVT102290;12322;sibuyanensis;Elmer, A.D.E.;<NA>;Elmer;Goniothalamus;sibuyanensis
Uvaria sibuyanensis Elmer;Goniothalamus;PH;Philippines, Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12322 ;1;4;1910;nan;<NA>;<NA>;Botany;L.1768676;0;0;0;Elmer;;0;;;;0;0;0;L1768676;12322;sibuyanensis;Elmer ADE;<NA>;Elmer;Goniothalamus;sibuyanensis
Desmos Lour.;Desmos;PH;Philippines, Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12449 ;1;5;1910;Kessler, PJA;1988-04-01T00:00:00;<NA>;Botany;L.1760492;0;0;0;Elmer;;0;1;4;1988;0;0;0;L1760492;12449;glauca;Elmer ADE;Kessler PJA;Elmer;Desmos;
Unona merrittii Merr.;Desmos;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12449;;5;1910;nan;<NA>;VT;<NA>;UVMVT102283;0;0;0;;;0;;;;0;0;0;UVMVT102283;12449;glauca;Elmer, A.D.E.;<NA>;Elmer;Maasia;glauca
Xylopia densifolia Elmer;Xylopia;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12471;;5;1910;nan;<NA>;VT;<NA>;UVMVT102299;0;0;0;;;0;;;;0;0;0;UVMVT102299;12471;densifolia;Elmer, A.D.E.;<NA>;Elmer;Xylopia;densifolia
Xylopia densifolia Elmer;Xylopia;PH;Philippines, Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12471 ;1;5;1910;nan;<NA>;<NA>;Botany;L.1775222;0;0;0;Elmer;;0;;;;0;0;0;L1775222;12471;densifolia;Elmer ADE;<NA>;Elmer;Xylopia;densifolia
Goniothalamus amuyon (Blanco) Merr.;Goniothalamus;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12507;;5;1910;Saunders, RMK ;2014-01-01T00:00:00;VT;<NA>;UVMVT102238;0;0;0;;;0;1;1;2014;0;0;0;UVMVT102238;12507;amuyon;Elmer, A.D.E.;R.M.K. Saunders;Elmer;Goniothalamus;amuyon
Goniothalamus elmeri var. gitingensis (Elmer) Bân;Goniothalamus;PH;Philippines, Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12507 ;1;5;1910;Salleh, KM;1989-08-01T00:00:00;<NA>;Botany;L.2067135;0;0;0;Elmer;;0;1;8;1989;0;0;0;L2067135;12507;amuyon;Elmer ADE;Salleh KM;Elmer;Goniothalamus;elmeri
Canangium odoratum (Lam.) King;Cananga;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12546;;5;1910;nan;<NA>;VT;<NA>;UVMVT102233;0;0;0;;;0;;;;0;0;0;UVMVT102233;12546;odorata;Elmer, A.D.E.;<NA>;Elmer;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Philippines, Magallanes ( Mt. Giting-Giting ), province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12546 ;1;5;1910;nan;<NA>;<NA>;Botany;L.1753694;0;0;0;Elmer;;0;;;;0;0;0;L1753694;12546;odorata;Elmer ADE;<NA>;Elmer;Cananga;odorata
Monoon klemmei (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Magallanes ( Mt. Giting-Giting ), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12565 ;1;5;1910;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759992;0;0;0;Elmer;;0;1;8;2017;0;0;0;L1759992;12565;klemmei;Elmer ADE;Nurmawati S;Elmer;Enicosanthum;klemmei
Goniothalamus (Blume) Hook.f. & Thomson;Enicosanthum;PH;Magallanes (Mt. Giting-Giting), Island of Sibuyan;12.491032;122.513512;Elmer, ADE;12565;;5;1910;nan;<NA>;VT;<NA>;UVMVT102243;0;0;0;;;0;;;;0;0;0;UVMVT102243;12565;klemmei;Elmer, A.D.E.;<NA>;Elmer;Goniothalamus;
Monoon klemmei (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Brooks Point (Addison Peak), Province of palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12644 ;1;2;1911;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U  0045599;0;0;0;Elmer;;0;1;10;2012;0;0;0;U0045599;12644;klemmei;Elmer ADE;Xue B;Elmer;Enicosanthum;klemmei
Monoon klemmei (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Brooks Point (Addison Peak), Province of palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12644 ;1;2;1911;Xue, B;2012-10-01T00:00:00;<NA>;Botany;L  0186656;0;0;0;Elmer;;0;1;10;2012;0;0;0;L0186656;12644;klemmei;Elmer ADE;Xue B;Elmer;Enicosanthum;klemmei
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Philippines, Brooks Point (Addison Peak), Province of palawan, Island of Palawan.;8.440000000000001;117.833333;Elmer, ADE;Elmer, ADE  12645 ;1;2;1911;nan;1999-07-01T00:00:00;<NA>;Botany;U  0008309;0;0;0;Elmer;;0;1;7;1999;0;0;0;U0008309;12645;creaghii;Elmer ADE;Leonardía AAP;Elmer;Orophea;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Philippines, Brooks Point (Addison Peak), Province of palawan, Island of Palawan.;8.440000000000001;117.833333;Elmer, ADE;Elmer, ADE  12645 ;1;2;1911;nan;1999-07-01T00:00:00;<NA>;Botany;L  0047767;0;0;0;Elmer;;0;1;7;1999;0;0;0;L0047767;12645;creaghii;Elmer ADE;Leonardía AAP;Elmer;Orophea;creaghii
Miliusa horsfieldii (Benn.) Pierre;Miliusa;PH;Philippines, Brooks Point (Addison Peak), Province of Palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12677 ;1;2;1911;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;U  0015811;0;0;0;Elmer;;0;1;3;2004;0;0;0;U0015811;12677;horsfieldii;Elmer ADE;Mols JB;Elmer;Miliusa;horsfieldii
Miliusa horsfieldii (Benn.) Pierre;Miliusa;PH;Philippines, Brooks Point (Addison Peak), Province of Palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12677 ;1;2;1911;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;L  0048471;0;0;0;Elmer;;0;1;3;2004;0;0;0;L0048471;12677;horsfieldii;Elmer ADE;Mols JB;Elmer;Miliusa;horsfieldii
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12787 ;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;U.1073720;0;0;0;Elmer;;0;1;3;2001;0;0;0;U1073720;12787;lanotan;Elmer ADE;Weerasooriya AD;Elmer;Mitrephora;lanotan
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12787 ;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1757259;0;0;0;Elmer;;0;1;3;2001;0;0;0;L1757259;12787;lanotan;Elmer ADE;Weerasooriya AD;Elmer;Mitrephora;lanotan
Mitrella Miq.;Mitrella;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12803 ;1;3;1911;Nurmawati, S;2003-06-05T00:00:00;<NA>;Botany;U.1072542;0;0;0;Elmer;;0;5;6;2003;0;0;0;U1072542;12803;affinis;Elmer ADE;Nurmawati S;Elmer;Mitrella;
Mitrella Miq.;Mitrella;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12803 ;1;3;1911;Nurmawati, S;2003-06-05T00:00:00;<NA>;Botany;L.1757528;0;0;0;Elmer;;0;5;6;2003;0;0;0;L1757528;12803;affinis;Elmer ADE;Nurmawati S;Elmer;Mitrella;
Sphaerocoryne affinis (Teijsm. & Binn.) Ridl.;Mitrella;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;12803;;3;1911;Turner, IM;<NA>;NHMUK;BOT;BM000632872;0;0;0;;;0;;;;0;0;0;BM000632872;12803;affinis;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Sphaerocoryne;affinis
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12854 ;1;3;1911;nan;<NA>;<NA>;Botany;U.1072776;0;0;0;Elmer;;0;;;;0;0;0;U1072776;12854;grandifolium;Elmer ADE;<NA>;Elmer;Enicosanthum;grandifolium
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12854 ;1;3;1911;nan;<NA>;<NA>;Botany;L  0186655;0;0;0;Elmer;;0;;;;0;0;0;L0186655;12854;grandifolium;Elmer ADE;<NA>;Elmer;Enicosanthum;grandifolium
Polyalthia nickersonii Elmer;Enicosanthum;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;12854;;3;1911;Turner, IM;<NA>;NHMUK;BOT;BM000754009;0;0;0;;;0;;;;0;0;0;BM000754009;12854;grandifolium;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Enicosanthum;grandifolium
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12858 ;1;3;1911;nan;1999-07-01T00:00:00;<NA>;Botany;U  0008308;0;0;0;Elmer;;0;1;7;1999;0;0;0;U0008308;12858;creaghii;Elmer ADE;Leonardía AAP;Elmer;Orophea;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12858 ;1;3;1911;nan;1999-07-01T00:00:00;<NA>;Botany;L  0047773;0;0;0;Elmer;;0;1;7;1999;0;0;0;L0047773;12858;creaghii;Elmer ADE;Leonardía AAP;Elmer;Orophea;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;12858;;3;1911;nan;<NA>;NHMUK;BOT;BM000547318;0;0;0;;;0;;;;0;0;0;BM000547318;12858;creaghii;Adolph Daniel Edward Elmer;<NA>;Elmer;Orophea;creaghii
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12936 ;1;4;1911;Turner, IM;2010-03-05T00:00:00;<NA>;Botany;U  0111004;0;0;0;Elmer;;0;5;3;2010;0;0;0;U0111004;12936;pamattonis;Elmer ADE;Turner IM;Elmer;Pseuduvaria;pamattonis
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12936 ;1;4;1911;Turner, IM;2010-03-05T00:00:00;<NA>;Botany;L  0038172;0;0;0;Elmer;;0;5;3;2010;0;0;0;L0038172;12936;pamattonis;Elmer ADE;Turner IM;Elmer;Pseuduvaria;pamattonis
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;U.1062656;0;0;0;Elmer;;0;;;;0;0;0;U1062656;12942;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1749491;0;0;0;Elmer;;0;;;;0;0;0;L1749491;12942;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088915;0;0;0;Elmer;;0;;;;0;0;0;L1088915;12942;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088912;0;0;0;Elmer;;0;;;;0;0;0;L1088912;12942;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088914;0;0;0;Elmer;;0;;;;0;0;0;L1088914;12942;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088913;0;0;0;Elmer;;0;;;;0;0;0;L1088913;12942;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13012 ;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;U.1073721;0;0;0;Elmer;;0;1;3;2001;0;0;0;U1073721;13012;lanotan;Elmer ADE;Weerasooriya AD;Elmer;Mitrephora;lanotan
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13012 ;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1757260;0;0;0;Elmer;;0;1;3;2001;0;0;0;L1757260;13012;lanotan;Elmer ADE;Weerasooriya AD;Elmer;Mitrephora;lanotan
Uvaria nudistellata Elmer;Uvaria;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13015 ;1;4;1911;nan;<NA>;<NA>;Botany;U  0000433;0;0;0;Elmer;;0;;;;0;0;0;U0000433;13015;concava;Elmer ADE;<NA>;Elmer;Uvaria;concava
Uvaria nudistellata Elmer;Uvaria;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13015 ;1;4;1911;nan;<NA>;<NA>;Botany;L  0190867;0;0;0;Elmer;;0;;;;0;0;0;L0190867;13015;concava;Elmer ADE;<NA>;Elmer;Uvaria;concava
Uvaria nudistellata Elmer;Uvaria;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;13015;;4;1911;Turner, IM;<NA>;NHMUK;BOT;BM000885795;0;0;0;;;0;;;;0;0;0;BM000885795;13015;concava;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Uvaria;concava
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13018 ;1;4;1911;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;U  0000352;0;0;0;Elmer;;0;1;3;1984;0;0;0;U0000352;13018;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13018 ;1;4;1911;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;L  0038064;0;0;0;Elmer;;0;1;3;1984;0;0;0;L0038064;13018;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;13018;;4;1911;Kessler, PJA ;<NA>;NHMUK;BOT;BM000885495;0;0;0;;;0;;;;0;0;0;BM000885495;13018;cumingiana;Adolph Daniel Edward Elmer;P. J. A. Kessler;Elmer;Orophea;cumingiana
Polyalthia minutiflora Elmer;Polyalthia;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13055 ;1;4;1911;Heusden, ECH van;<NA>;<NA>;Botany;U  0000369;0;0;0;Elmer;;0;;;;0;0;0;U0000369;13055;obliqua;Elmer ADE;Heusden ECH van;Elmer;Polyalthia;obliqua
Polyalthia minutiflora Elmer;Polyalthia;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13055 ;1;4;1911;Heusden, ECH van;<NA>;<NA>;Botany;L  0189072;0;0;0;Elmer;;0;;;;0;0;0;L0189072;13055;obliqua;Elmer ADE;Heusden ECH van;Elmer;Polyalthia;obliqua
Polyalthia minutiflora Elmer;Polyalthia;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;13055;;4;1911;Turner, IM;<NA>;NHMUK;BOT;BM000754005;0;0;0;;;0;;;;0;0;0;BM000754005;13055;obliqua;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Polyalthia;obliqua
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13099 ;1;4;1911;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;U  0000351;0;0;0;Elmer;;0;1;3;1984;0;0;0;U0000351;13099;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13099 ;1;4;1911;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;L  0038065;0;0;0;Elmer;;0;1;3;1984;0;0;0;L0038065;13099;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;13099;;4;1911;Kessler, PJA ;<NA>;NHMUK;BOT;BM000553885;0;0;0;;;0;;;;0;0;0;BM000553885;13099;cumingiana;Adolph Daniel Edward Elmer;P. J. A. Kessler;Elmer;Orophea;cumingiana
Polyalthia pulgarense Elmer;Polyalthia;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13100 ;1;4;1911;Heusden, ECH van;<NA>;<NA>;Botany;U  0045614;0;0;0;Elmer;;0;;;;0;0;0;U0045614;13100;obliqua;Elmer ADE;Heusden ECH van;Elmer;Polyalthia;obliqua
Polyalthia pulgarense Elmer;Polyalthia;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13100 ;1;4;1911;Heusden, ECH van;<NA>;<NA>;Botany;L  0038129;0;0;0;Elmer;;0;;;;0;0;0;L0038129;13100;obliqua;Elmer ADE;Heusden ECH van;Elmer;Polyalthia;obliqua
Polyalthia pulgarensis Elmer;Polyalthia;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;13100;;4;1911;Turner, IM;<NA>;NHMUK;BOT;BM000754032;0;0;0;;;0;;;;0;0;0;BM000754032;13100;obliqua;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Polyalthia;obliqua
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13125 ;1;4;1911;Heusden, ECH van;<NA>;<NA>;Botany;U  0045426;0;0;0;Elmer;;0;;;;0;0;0;U0045426;13125;mindorensis;Elmer ADE;Heusden ECH van;Elmer;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Puerto Princesa (Mount Pulgar);10.220833;119.200308;Elmer, ADE;13125;;4;1911;Turner, IM;<NA>;NHMUK;BOT;BM000632897;0;0;0;;;0;;;;0;0;0;BM000632897;13125;mindorensis;Adolph Daniel Edward Elmer;Ian Mark Turner;Elmer;Meiogyne;mindorensis
Uvaria scandens C.B.Rob.;Uvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13273 ;1;7;1912;nan;<NA>;<NA>;Botany;U.1074907;0;0;0;Elmer;;0;;;;0;0;0;U1074907;13273;monticola;Elmer ADE;<NA>;Elmer;Uvaria;monticola
Uvaria scandens C.B.Rob.;Uvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13273 ;1;7;1912;nan;<NA>;<NA>;Botany;L.1768711;0;0;0;Elmer;;0;;;;0;0;0;L1768711;13273;monticola;Elmer ADE;<NA>;Elmer;Uvaria;monticola
Uvaria zschokkei Elmer;Uvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13274 ;1;7;1912;Kessler, PJA;2000-09-01T00:00:00;<NA>;Botany;L  0195692;0;0;0;Elmer;;0;1;9;2000;0;0;0;L0195692;13274;zschokkei;Elmer ADE;Kessler PJA;Elmer;Uvaria;zschokkei
