scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;orig_recby;orig_detby;to_check;to_check_det;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763571;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763571;250;congesta
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764028;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764028;216;
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763574;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763574;250;congesta
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763573;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763573;250;congesta
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763575;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763575;250;congesta
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763572;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763572;250;congesta
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764029;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764029;216;
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763576;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763576;250;congesta
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  250 ;;;;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1763570;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763570;250;congesta
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764030;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764030;216;
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764027;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764027;216;
Mitrella kentii (Blume) Miq.;Mitrella;ID;Java (Houts. v/d Gedeh);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Kessler PJA;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  329 ;;;;Kessler, PJA;2000-01-01T00:00:00;<NA>;Botany;L.1757635;0;0;0;Houtsoorten;;0;1;1;2000;0;0;0;L1757635;329;kentii
Mitrella kentii (Blume) Miq.;Mitrella;ID;Java (Houts. v/d Gedeh);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Kessler PJA;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  329 ;;;;Kessler, PJA;2000-01-01T00:00:00;<NA>;Botany;L.1757633;0;0;0;Houtsoorten;;0;1;1;2000;0;0;0;L1757633;329;kentii
Mitrella kentii (Blume) Miq.;Mitrella;ID;Java (Houts. v/d Gedeh);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Kessler PJA;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  329 ;;;;Kessler, PJA;2000-01-01T00:00:00;<NA>;Botany;L.1757634;0;0;0;Houtsoorten;;0;1;1;2000;0;0;0;L1757634;329;kentii
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Kessler PJA;Houtsoorten van den Gedeh (Java);recby_problem;Houtsoorten van den Gedeh (Java)  594 ;;;;Kessler, PJA;1988-05-01T00:00:00;<NA>;Botany;L.1754523;0;0;0;Houtsoorten;;0;1;5;1988;0;0;0;L1754523;594;latifolium
Mezzettia parviflora Becc.;Mezzettia;ID;Tapanuli Sibolga;1.75;98.8;Huta Galung A;Huta Galung A;<NA>; A;recby_problem;Huta Galung, A bb 19332 ;;;;;<NA>;<NA>;Botany;L  0973485;0;0;0;Huta;;0;;;;0;0;0;L0973485;19332;parviflora
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;ID;Boti;-9.92;124.55;I Made Maduarta (Pung);I Made Maduarta (Pung);Utteridge & Moore; Maduarta (Pung);recby_problem;IMM 118;;;;Utteridge, Moore;<NA>;K;Herbarium;K000734810;0;0;0;IMM;;0;;;;0;0;0;K000734810;118;micrantha
Desmos chinensis Lour.;Desmos;ID;Maoemarroe.;-8.8908;121.1917;Iboet;Iboet;Beumée, JGB;detby_problem;Beumée, JGB;Iboet 1925 365 ;4;5;1925;Beumée, JGB;<NA>;<NA>;Botany;L.1760270;0;0;0;Iboet;;0;;;;0;0;0;L1760270;1925;chinensis
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Eil. Sibéroet: omgeving van Sibéroet.;-1.597869;99.210974;Iboet;Iboet;Beumée, JGB;detby_problem;Beumée, JGB;Iboet 1924/ 317 ;29;9;1924;Beumée, JGB;<NA>;<NA>;Botany;L.1759358;0;0;0;Iboet;;0;;;;0;0;0;L1759358;1924;pisocarpa
Annona reticulata L.;Annona;ID;Soemba, Laora;-9.8409;119.9418;Iboet;Iboet;Beumée, JGB;detby_problem;Beumée, JGB;Iboet 1925 326 ;20;4;1925;Beumée, JGB;<NA>;<NA>;Botany;L.1755181;0;0;0;Iboet;;0;;;;0;0;0;L1755181;1925;reticulata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Sukatra. Lampong. Estate Wai Lima.;-5.0;105.0;Iboet;Iboet;Beumée, JGB;detby_problem;Beumée, JGB;Iboet 1921/ 401 ;8;12;1921;Beumée, JGB;<NA>;<NA>;Botany;L.1753290;0;0;0;Iboet;;0;;;;0;0;0;L1753290;1921;odorata
Annona reticulata L.;Annona;ID;Soemba, Laora;-9.8409;119.9418;Iboet;Iboet;Beumée, JGB;detby_problem;Beumée, JGB;Iboet 1925 326 ;20;4;1925;Beumée, JGB;<NA>;<NA>;Botany;L.1755182;0;0;0;Iboet;;0;;;;0;0;0;L1755182;1925;reticulata
Annona squamosa L.;Annona;ID;Laora;-9.8409;119.9418;Iboet;Iboet;Beumée, JGB;detby_problem;Beumée, JGB;Iboet 1925 327 ;20;4;1925;Beumée, JGB;<NA>;<NA>;Botany;L.1744992;0;0;0;Iboet;;0;;;;0;0;0;L1744992;1925;squamosa
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra Res. Benkoelen ond. afd. Redjang.;-3.17;102.5;Idris, M;Idris M;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Idris, M bb 2721 ;1;9;1922;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1755648;0;0;0;Idris;;0;;;;0;0;0;L1755648;2721;sumatranus
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra Res. Benkoelen ond. afd. Redjang.;-3.17;102.5;Idris, M;Idris M;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Idris, M bb 2721 ;1;9;1922;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L  0999705;0;0;0;Idris;;0;;;;0;0;0;L0999705;2721;sumatranus
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sidei (c. 50 km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Iwanggin, GT;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C;Iwanggin, GT BW(Ind.) 5746 ;22;7;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753916;0;0;0;Iwanggin;;0;;;;0;0;0;L1753916;5746;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Warsamson-river, c. 25 km east of Sorong. Div. West N. Guinea.;-0.783333;131.4;Iwanggin, GT;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C;Iwanggin, GT BW(Ind.) 5699 ;11;9;1957;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753923;0;0;0;Iwanggin;;0;;;;0;0;0;L1753923;5699;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Warsamson-river, c. 25 km east of Sorong. Div. West N. Guinea.;-0.783333;131.4;Iwanggin, GT;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C;Iwanggin, GT BW(Ind.) 5699 ;11;9;1957;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753924;0;0;0;Iwanggin;;0;;;;0;0;0;L1753924;5699;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sidei (c. 50 km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Iwanggin, GT;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C;Iwanggin, GT BW(Ind.) 5746 ;22;7;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753915;0;0;0;Iwanggin;;0;;;;0;0;0;L1753915;5746;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Warsamson-river, c. 25 km east of Sorong. Div. West N. Guinea.;-0.783333;131.4;Iwanggin, GT;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C;Iwanggin, GT BW(Ind.) 5699 ;11;9;1957;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L  0723359;0;0;0;Iwanggin;;0;;;;0;0;0;L0723359;5699;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sidei (c. 50 km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Iwanggin, GT;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C;Iwanggin, GT BW(Ind.) 5746 ;22;7;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L  0723321;0;0;0;Iwanggin;;0;;;;0;0;0;L0723321;5746;odorata
Uvaria L.;Uvaria;ID;Bukit Raya. Borneo, Tumbang Tapi.;-1.02;112.0;Veldkamp, JF;J. F. Veldkamp, H. P. Nooteboom, A. Brader, J. Mogea & et al.;<NA>;, H. P. Nooteboom, A. Brader, J. Mogea;recby_problem;8264;16;1;1983;;<NA>;US;US;US 3212815;0;0;0;;;0;;;;0;0;0;US3212815;8264;
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;Burley, JS;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem;1902;5;12;1988;;<NA>;US;US;US 3253274;0;0;0;;;0;;;;0;0;0;US3253274;1902;suaveolens
Drepananthus carinatus Ridl.;Drepananthus;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;Burley, JS;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem;1896;5;12;1988;;<NA>;US;US;US 3253277;0;0;0;;;0;;;;0;0;0;US3253277;1896;carinatus
Annonaceae;<NA>;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;Burley, JS;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem;1829;3;12;1988;;<NA>;US;US;US 3253280;0;0;0;;;0;;;;0;0;0;US3253280;1829;
Fissistigma parviflorum (Scheff.) Merr.;Melodorum;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;Burley, JS;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem;1968;7;12;1988;;<NA>;US;US;US 3250292;0;0;0;;;0;;;;0;0;0;US3250292;1968;parviflorum
Drepananthus carinatus Ridl.;Drepananthus;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;Burley, JS;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem;1942;7;12;1988;;<NA>;US;US;US 3253292;0;0;0;;;0;;;;0;0;0;US3253292;1942;carinatus
Polyalthia monocarpioides I.M.Turner;Polyalthia;ID;"Headwaters of S. Kahayan; 5 km NE of Haruwu Village, on ridge of N. Nyoohoy river";-0.466667;113.733333;Burley, JS;J. S. Burley, T. Partomihardjo et al.;<NA>;, T. Partomihardjo;recby_problem;448;27;3;1988;;<NA>;A;A;barcode-00295756;0;0;0;;;0;;;;0;0;0;A00295756;448;monocarpioides
Polyalthia Blume;Polyalthia;ID;District Jayapura, Subdistrict sentani Tengah, Sereh Village. Irian Barat;-2.54347;140.512;Wen, J;J. Wen, D. Potter & E. A. Widjaja;<NA>;, D. Potter;recby_problem;10755;14;11;2008;;<NA>;US;US;US 3597163;0;0;0;;;0;;;;0;0;0;US3597163;10755;
Orophea Blume;Orophea;ID;<NA>;-5.383333;104.416667;Jacobs, M;Jacobs M;Leonardía, AAP;detby_problem;Leonardía, AAP;Jacobs, M  8486 ;18;5;1968;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1758941;0;0;0;Jacobs;;0;1;7;1999;0;0;0;L1758941;8486;
Orophea Blume;Orophea;ID;<NA>;-5.383333;104.416667;Jacobs, M;Jacobs M;Leonardía, AAP;detby_problem;Leonardía, AAP;Jacobs, M  8486 ;18;5;1968;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1758942;0;0;0;Jacobs;;0;1;7;1999;0;0;0;L1758942;8486;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Borneo. Kalteng. Sama. 1994-1995 cutting blocks of PT Handiyani;0.722917;112.844;Jarvie, JK;Jarvie, J.K. Ruskandi, A.;<NA>;, A.;recby_problem;Collector Number: 5433;27;1;1995;;<NA>;BPBM;BISH;648609;0;0;0;Collector;;0;;;;0;0;0;BISH648609;5433;
Annonaceae;<NA>;ID;Kalteng. Sambe. 1994-1995 cutting blocksof PT Handiyani;-0.715333;112.843;Jarvie, JK;Jarvie, J.K. Ruskandi, A.;<NA>;, A.;recby_problem;Collector Number: 5776;31;1;1995;;<NA>;BPBM;BISH;648627;0;0;0;Collector;;0;;;;0;0;0;BISH648627;5776;
Polyalthia Blume;Polyalthia;ID;"Borneo. Kalteng. Samba. 1994-1995 cutting blocks of PT Handiyani. Near ""Camp Blok""";-0.781111;112.854;Jarvie, JK;Jarvie, J.K. Ruskandi, A.;<NA>;, A.;recby_problem;Collector Number: 5811;1;2;1995;;<NA>;BPBM;BISH;648626;0;0;0;Collector;;0;;;;0;0;0;BISH648626;5811;
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Borneo, Kalteng. Samba. 1994-1995 cutting blocks of PT Handiyani.;-0.716667;112.833333;Jarvie, JK;"Jarvie JK; Ruskandi A";Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;"Jarvie, JK; Ruskandi, A  5229 ";24;1;1995;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.4370523;0;0;0;Jarvie;;0;;;;0;0;0;L4370523;5229;heterotricha
Annonaceae;<NA>;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Ecological Plot 5 near Kuala Kencana;-4.4;136.833;Johns, RJ;"Johns, R.J. Puradyatmika, P.; Sadili, A.";<NA>;, P.;recby_problem;Collector Number: 8760;14;1;1998;;<NA>;BPBM;BISH;721633;0;0;0;Collector;;0;;;;0;0;0;BISH721633;8760;
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;<NA>;0.25;110.25;Jong, W de;Jong W de;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Jong, W de  439 ;10;8;1993;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.4370495;0;0;0;Jong;;0;;;;0;0;0;L4370495;439;ngii
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Nemo, hollandia;-2.702103;140.93979;Kalkman, C;Kalkman C;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Kalkman, C BW(Ind.) 3454 ;28;3;1956;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1761405;0;0;0;Kalkman;;0;;;;0;0;0;L1761405;3454;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Beriat. (c. 12 km south of Teminaboean) Division W.N. Guinea.;-1.50255;132.00588;Kalkman, C;Kalkman C;"Versteegh C; Kalkman C";detby_problem; C;Kalkman, C BW(Ind.) 6249 ;20;4;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753926;0;0;0;Kalkman;;0;;;;0;0;0;L1753926;6249;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Beriat. (c. 12 km south of Teminaboean) Division W.N. Guinea.;-1.50255;132.00588;Kalkman, C;Kalkman C;"Versteegh C; Kalkman C";detby_problem; C;Kalkman, C BW(Ind.) 6249 ;20;4;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L  0739697;0;0;0;Kalkman;;0;;;;0;0;0;L0739697;6249;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Beriat. (c. 12 km south of Teminaboean) Division W.N. Guinea.;-1.50255;132.00588;Kalkman, C;Kalkman C;"Versteegh C; Kalkman C";detby_problem; C;Kalkman, C BW(Ind.) 6249 ;20;4;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L  0723062;0;0;0;Kalkman;;0;;;;0;0;0;L0723062;6249;odorata
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;Near Tanjung, PT Aya Yayang logging concession, near plot 10.;-1.7;115.483333;Kessler, PJA;"Kessler P.J.A.; Arifin, Zainal";<NA>;Kessler P.J.A.;recby_problem;2751;23;2;2000;;<NA>;E;E;E00313058;0;0;0;;;0;;;;0;0;0;E00313058;2751;virgata
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Berau, P.T. Inhutani I logging area, near km 24, new logging road from Trayek F to Trayek D;1.95;117.233333;Kessler, PJA;Kessler, P., Arbainsyah;<NA>;Arbainsyah;recby_problem;B1371;14;10;1998;;<NA>;E;E;E00189226;0;0;0;B;;0;;;;0;0;0;E00189226;1371;cauliflora
Enicosanthum paradoxum Becc.;Enicosanthum;ID;Berau, P.T. Inhutani I logging area, near km 36;1.883333;117.183333;Kessler, PJA;Kessler, P., Arbainsyah;<NA>;Arbainsyah;recby_problem;B1387;15;10;1998;;<NA>;E;E;E00189225;0;0;0;B;;0;;;;0;0;0;E00189225;1387;paradoxum
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler PJA;Leonardía, AAP;detby_problem;Leonardía, AAP;Kessler, PJA XX.D 116 ;1;1;1999;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766306;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766306;116;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Road Magalau - Batu Licin.;2.683333;116.083333;Kessler, PJA;"Kessler PJA; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Kessler, PJA; et al.  1605 ";5;11;1996;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766340;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766340;1605;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Tanjung Bara area, road from Sangatta Baru to Tanjung Bara camp.;0.833333;117.666667;Kessler, PJA;"Kessler PJA; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Kessler, PJA; et al.  1192 ";14;4;1995;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766332;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766332;1192;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Tanjung Bara area, road from Sangatta Baru to Tanjung Bara camp.;0.833333;117.666667;Kessler, PJA;"Kessler PJA; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Kessler, PJA; et al.  1192 ";14;4;1995;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766333;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766333;1192;creaghii
Orophea dodecandra Miq.;Orophea;ID;Indonesia, Borneo, Kalimantan Timur, Berau, P.T. Inhutani I logging area, km 35, c. 1 km behind camp, along Sungei Sepan;1.75;117.5;Kessler, PJA;"Kessler PJA; Arbainsyah";Leonardía, AAP;detby_problem;Leonardía, AAP;"Kessler, PJA; Arbainsyah Berau 1418 ";19;10;1998;Leonardía, AAP;1999-08-01T00:00:00;<NA>;Botany;L.1766254;0;0;0;Kessler;;0;1;8;1999;0;0;0;L1766254;1418;dodecandra
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler PJA;Leonardía, AAP;detby_problem;Leonardía, AAP;Kessler, PJA XX.D 116 ;1;1;1999;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766307;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766307;116;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Road Magalau - Batu Licin.;2.683333;116.083333;Kessler, PJA;"Kessler PJA; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Kessler, PJA; et al.  1605 ";5;11;1996;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L  0699670;0;0;0;Kessler;;0;1;7;1999;0;0;0;L0699670;1605;creaghii
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Tanjung Bara area, road from Sangatta Baru to Tanjung Bara camp.;0.833333;117.666667;Kessler, PJA;"Kessler PJA; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Kessler, PJA; et al.  1192 ";14;4;1995;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L  0197601;0;0;0;Kessler;;0;1;7;1999;0;0;0;L0197601;1192;creaghii
Cananga odorata var. velutina (Blume) Koord. & Valeton;Uvaria;ID;Archipel. Ind. Java, Pekalongan, Soebah.;-6.966667;109.866667;Koorders, SH;Koorders SH;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Koorders, SH  11404 ;5;10;1891;Brink, RCB van den Sr;1958-05-01T00:00:00;<NA>;Botany;L.1753788;0;0;0;Koorders;;0;1;5;1958;0;0;0;L1753788;11404;hirsuta
Cananga odorata var. velutina (Blume) Koord. & Valeton;Uvaria;ID;Archipel. Ind. Java, Pekalongan, Soebah.;-6.966667;109.866667;Koorders, SH;Koorders SH;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Koorders, SH  37015 ;22;6;1899;Brink, RCB van den Sr;1958-05-01T00:00:00;<NA>;Botany;L.1753790;0;0;0;Koorders;;0;1;5;1958;0;0;0;L1753790;37015;hirsuta
Cananga odorata var. velutina (Blume) Koord. & Valeton;Uvaria;ID;Archipel. Ind. Java, Pekalongan, Soebah.;-6.966667;109.866667;Koorders, SH;Koorders SH;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Koorders, SH  14306 ;16;8;1893;Brink, RCB van den Sr;1958-05-01T00:00:00;<NA>;Botany;L.1753784;0;0;0;Koorders;;0;1;5;1958;0;0;0;L1753784;14306;hirsuta
Cananga odorata var. velutina (Blume) Koord. & Valeton;Uvaria;ID;Archipel. Ind. Java, Pekalongan, Soebah.;-6.966667;109.866667;Koorders, SH;Koorders SH;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Koorders, SH  13445 ;6;6;1893;Brink, RCB van den Sr;1958-05-01T00:00:00;<NA>;Botany;L.1753789;0;0;0;Koorders;;0;1;5;1958;0;0;0;L1753789;13445;hirsuta
Orophea Blume;Orophea;ID;<NA>;-7.166667;110.616667;Koorders, SH;Koorders SH;Leonardía, AAP;detby_problem;Leonardía, AAP;Koorders, SH  27260 ;11;4;1897;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1758952;0;0;0;Koorders;;0;1;7;1999;0;0;0;L1758952;27260;
Orophea Blume;Orophea;ID;<NA>;-8.366667;113.466667;Koorders, SH;Koorders SH;Leonardía, AAP;detby_problem;Leonardía, AAP;Koorders, SH  30037 ;2;3;1898;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1758951;0;0;0;Koorders;;0;1;7;1999;0;0;0;L1758951;30037;
