huh_name;scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;geo_col;wiki_url
Poli, Henri de;0;Melodorum;mesnyi;0;0;Poli, H de;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Viet Nam;0;Vietnam, Hô Chi Minh Ville;0;106.7017555;10.7758439;0;0;P00557005;P00557005;Poli;Hồ Chí Minh;0;Poli, H. de;Kessler, P.;China, Indonesia;0
Porter;0;Uvaria;grandiflora;0;0;Porter;;<NA>;nan;<NA>;01/09/1823 - 30/09/1823;1;9;1823;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;0;Malaisie;0;Ile Poulo-Pinang;0;100.256;5.406;0;0;P00262240;P00262240;Porter;Pulau Pinang;0;Porter;Meade, C.;<NA>;<NA>
Porter;0;Mitrella;kentii;0;0;Porter;;<NA>;nan;<NA>;01/08/1823 - 31/08/1823;1;8;1823;nan;01/01/1987 - 31/12/1987;1;1;1987;0;Malaisie;0;Ile Poulo-Pinang;0;100.256;5.406;0;0;P01984766;P01984766;Porter;Pulau Pinang;0;Porter;van Setten, A.K.;<NA>;<NA>
Porter;0;Pyramidanthe;sp.;0;0;Porter;;<NA>;nan;<NA>;01/08/1823 - 31/08/1823;1;8;1823;Kessler, P;26/10/1984 - 26/10/1984;26;10;1984;0;Malaisie;0;Ile Poulo-Pinang. from the hills;0;100.256;5.406;0;0;P02027506;P02027506;Porter;Pulau Pinang;0;Porter;Kessler, P.;<NA>;<NA>
Porter;0;Uvaria;sp.;0;0;Porter;;<NA>;nan;<NA>;01/08/1823 - 31/08/1823;1;8;1823;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Malaisie;0;Ile Poulo-Pinang;0;100.256;5.406;0;0;P02132752;P02132752;Porter;Pulau Pinang;0;Porter;Kessler, P.;<NA>;<NA>
Porter;0;Pyramidanthe;sp.;0;0;Porter;;<NA>;nan;<NA>;01/07/1823 - 31/07/1823;1;7;1823;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;0;Malaisie;0;Ile Poulo-Pinang;0;100.256;5.406;0;0;P02027509;P02027509;Porter;Pulau Pinang;0;Porter;Kessler, P.;<NA>;<NA>
Porter;0;Uvaria;sp.;0;0;Porter;;<NA>;nan;<NA>;01/06/1823 - 30/06/1823;1;6;1823;Porter;<NA>;;;;0;Malaisie;0;Ile Poulo-Pinang.;0;100.256;5.406;0;0;P01964290;P01964290;Porter;Pulau Pinang;0;Porter;Porter;<NA>;<NA>
Porter;0;<NA>;indet.;0;0;Porter;;<NA>;nan;<NA>;01/01/1823 - 31/12/1823;1;1;1823;nan;<NA>;;;;0;Malaisie;0;Ile Poulo-Pinang;0;100.256;5.406;0;0;P01965431;P01965431;Porter;Pulau Pinang;0;Porter;<NA>;<NA>;<NA>
Porter;0;Mitrephora;sp.;0;0;Porter;;<NA>;nan;<NA>;01/01/1823 - 31/12/1823;1;1;1823;Kessler, P, Kessler, P, Kessler, P, Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;0;Malaisie;0;Ile Poulo-Pinang;0;100.255625;5.405625;0, 0, 0, 0;0, 0, 0, 0;P02005359, P02005360, P02005361, P02005362;P02005359, P02005360, P02005361, P02005362;Porter;;;;;;
Porter;0;Pyramidanthe;sp.;0;0;Porter;;<NA>;nan;<NA>;01/01/1823 - 31/12/1823;1;1;1823;Kessler, P, Kessler, P, Kessler, P, Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;0;Malaisie;0;Ile Poulo-Pinang;0;100.255625;5.405625;0, 0, 0, 0;0, 0, 0, 0;P02027505, P02027507, P02027508, P02027510;P02027505, P02027507, P02027508, P02027510;Porter;;;;;;
Porter;0;Uvaria;grandiflora;0;0;Porter;;<NA>;nan;<NA>;01/01/1823 - 31/12/1823;1;1;1823;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;0;Malaisie;0;Ile Poulo-Pinang;0;100.256;5.406;0;0;P00262239;P00262239;Porter;Pulau Pinang;0;Porter;Meade, C.;<NA>;<NA>
Porter;0;Uvaria;purpurea;0;0;Porter;;<NA>;nan;<NA>;01/01/1823 - 31/12/1823;1;1;1823;nan;<NA>;;;;0;Malaisie;0;Poulo-Pinang;0;100.256;5.406;0;0;P00262241;P00262241;Porter;Pulau Pinang;0;Porter;<NA>;<NA>;<NA>
Porter;0;Uvaria;sp.;0;0;Porter;;<NA>;nan;<NA>;01/01/1823 - 31/12/1823;1;1;1823;nan, nan, nan, nan, nan, nan, nan, nan;<NA>;;;;0;Malaisie;0;Ile Poulo-Pinang;0;100.255625;5.405625;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0;P01964285, P01964286, P01964287, P01964288, P01964289, P01964291, P01964292, P01964293;P01964285, P01964286, P01964287, P01964288, P01964289, P01964291, P01964292, P01964293;Porter;;;;;;
Prain, David;0;Mitrephora;prainii;0;0;Prain;;<NA>;nan;<NA>;01/04/1891 - 30/04/1891;1;4;1891;nan;<NA>;;;;0;Inde;0;Rangachang. Andamans.;0;92.735;11.5844;0;0;P00268479;P00268479;Prain;Andaman and Nicobar Islands;0;Prain;<NA>;India;0
Ralph, Thomas Shearman;0;Desmos;chinensis;0;0;Ralph;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;India;0;;;0;0;P01753395;P01753395;Ralph;;0;Ralph;<NA>;Egypt, India, New Zealand;0
Ralph, Thomas Shearman;0;Fissistigma;fulgens;0;0;Ralph;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;India;0;;;0;0;P01964102;P01964102;Ralph;;0;Ralph;<NA>;Egypt, India, New Zealand;0
Ramos, Maximo;0;Fissistigma;rufum;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1910 - 31/08/1910;1;8;1910;Hou, XL;30/03/2011 - 30/03/2011;30;3;2011;0;Philippines;0;Philippines. Province of Laguna. Luzon;0;121.334;14.17;0;0;P00751039;P00751039;Ramos;Laguna;0;Ramos, M.;Hou, X.L.;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;elmeri;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1911 - 30/09/1911;1;9;1911;nan;<NA>;;;;0;Philippines;0;Philippines. Mt Maquiling. Prov. of Laguna. Luzon;0;121.2;14.132;0;0;P01988165;P01988165;Ramos;Laguna;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/12/1913 - 31/12/1913;1;12;1913;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;0;Philippines;0;Philippines. Sagnay, Camarines;0;123.5227082;13.6033934;0;0;P01988186;P01988186;Ramos;Camarines Sur;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;oblongifolia;0;0;Ramos, M;;<NA>;nan;<NA>;01/12/1913 - 31/12/1913;1;12;1913;nan;<NA>;;;;0;Philippines;0;Philippines. Prov. of Camarines. Luzon;0;122.793;14.013;0;0;P01983775;P01983775;Ramos;Bicol Region (Region V);0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Popowia;polyandra;0;0;Ramos, M;;<NA>;nan;<NA>;01/12/1913 - 31/12/1913;1;12;1913;Merrill, ED;<NA>;;;;0;Philippines;0;Philippine Plants. Prov. of Camarines. Luzon;0;122.793;14.013;0;0;P01983243;P01983243;Ramos;Bicol Region (Region V);0;Ramos, M.;Merrill, E.D.;Malaysia, Philippines;0
Ramos, Maximo;0;Friesodielsia;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1913 - 28/02/1913;1;2;1913;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippines. San Antonio. Prov. Laguna. Luzon;0;121.052;14.367;0;0;P01986124;P01986124;Ramos;Laguna;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Annona;muricata;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1914 - 31/08/1914;1;8;1914;nan;<NA>;;;;0;Philippines;0;Philippine plants. Province of Batangas. Luzon;0;120.92550256115466;13.8591144;0;0;P01984608;P01984608;Ramos;Batangas;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;lanotan;0;0;Ramos, M;;<NA>;nan;<NA>;01/07/1914 - 31/08/1914;1;7;1914;Weerasooriya, AD;01/03/2001 - 31/03/2001;1;3;2001;0;Philippines;0;Philippines. Province of Batangas. Luzon;0;120.92550256115466;13.8591144;0;0;P00133829;P00133829;Ramos;Batangas;0;Ramos, M.;Weerasooriya, A.D.;Malaysia, Philippines;0
Ramos, Maximo;0;Cyathocalyx;apoensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1914 - 30/04/1914;1;4;1914;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippine Plants. Samar;0;125.11;11.96;0;0;P01981685;P01981685;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;mindanaensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1914 - 30/04/1914;1;4;1914;nan;<NA>;;;;0;Philippines;0;Philippine plants. Samar;0;125.0;11.8333;0;0;P01988138;P01988138;Ramos;Samar;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;reflexa;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1914 - 30/04/1914;1;4;1914;Merrill, ED;<NA>;;;;0;Philippines;0;Philippine Plants. Samar;0;125.0;12.0;0;0;P01967896;P01967896;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;Merrill, E.D.;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;samarensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1914 - 30/04/1914;1;4;1914;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;0;Philippines;0;Philippines. Samar;0;125.11;11.96;0;0;P00379284;P00379284;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Neo-Uvaria;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/03/1914 - 30/04/1914;1;3;1914;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Samar;0;125.0;12.0;0;0;P01954526;P01954526;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;oblongipetalus;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1915 - 30/09/1915;1;9;1915;nan;<NA>;;;;0;Philippines;0;Bulusan Volcano, Province de Sorsogon, Luzon;0;124.05727386474611;12.768989918370245;0;0;P01988136;P01988136;Ramos;Sorsogon;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Phaeanthus;ebracteolatus;0;0;Ramos, M;;<NA>;nan;<NA>;01/07/1915 - 31/08/1915;1;7;1915;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Philippines. Province of Sorsogon, Luzon.;0;123.916667;12.833333;0;0;P00372667;P00372667;Ramos;Sorsogon;0;Ramos, M.;Mols, J.B.;Malaysia, Philippines;0
Ramos, Maximo;0;Popowia;polyandra;0;0;Ramos, M;;<NA>;nan;<NA>;01/07/1915 - 31/08/1915;1;7;1915;nan;<NA>;;;;0;Philippines;0;Philiippines. Province of Sorsogon. Luzon.;0;124.0052543;12.9707848;0;0;P01983244;P01983244;Ramos;Sorsogon;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;oblongifolia;0;0;Ramos, M;;<NA>;nan;<NA>;01/01/1915 - 31/01/1915;1;1;1915;nan;<NA>;;;;0;Philippines;0;Philippines. Province of Rizal. Luzon;0;121.25;14.65;0;0;P01983771;P01983771;Ramos;Rizal;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Phaeanthus;ebracteolatus;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1916 - 30/09/1916;1;8;1916;nan;<NA>;;;;0;Philippines;0;Philippines. Mt Umingan, Province de Nueva Ecija, Luzon;0;121.37;15.517;0;0;P01960453;P01960453;Ramos;Nueva Ecija;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1916 - 30/09/1916;1;8;1916;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Umingan. Province of Nueva Ecija. Luzon;0;121.37;15.517;0;0;P01983384;P01983384;Ramos;Nueva Ecija;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Neo-uvaria;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1916 - 31/03/1916;1;2;1916;Kessler, P;01/01/1989 - 31/12/1989;1;1;1989;0;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P00267946;P00267946;Ramos;Northern Samar;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;oblongifolia;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1916 - 31/03/1916;1;2;1916;nan;<NA>;;;;0;Philippines;0;Philippines. Catubig River, Samar;0;125.047;12.363;0;0;P01983772;P01983772;Ramos;Samar;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Dasymaschalon;clusiflorum;0;0;Ramos, M;;<NA>;nan;<NA>;01/07/1917 - 31/07/1917;1;7;1917;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Lumutan. Province of Rizal. Luzon;0;121.26;14.57;0;0;P02006241;P02006241;Ramos;Rizal;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Pseuduvaria;grandiflora;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1917 - 31/03/1917;1;2;1917;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;0;Philippines;0;Philippines. Bangui. Prov. of Ilocos Norte. Luzon;0;120.7657563;18.5367387;0;0;P00268516;P00268516;Ramos;Ilocos Norte;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1918 - 31/08/1918;1;8;1918;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Nagapatan. Ilocos Norte Province. Luzon;0;120.765;18.255;0;0;P01982985;P01982985;Ramos;Ilocos Norte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;lanotan;0;0;Ramos, M;;<NA>;nan;<NA>;01/07/1918 - 31/07/1918;1;7;1918;Weerasooriya, AD;01/03/2001 - 31/03/2001;1;3;2001;0;Philippines;0;Philippines. Burgos. Ilocos Norte Province. Luzon;0;120.6436311;18.5110086;0;0;P00133830;P00133830;Ramos;Ilocos Norte;0;Ramos, M.;Weerasooriya, A.D.;Malaysia, Philippines;0
Ramos, Maximo;0;Phaeanthus;ebracteolatus;0;0;Ramos, M;;<NA>;nan;<NA>;01/07/1918 - 31/07/1918;1;7;1918;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Philippines. Burgos. Ilocos Norte Province. Luzon;0;120.6436311;18.5110086;0;0;P01960454;P01960454;Ramos;Ilocos Norte;0;Ramos, M.;Mols, J.B.;Malaysia, Philippines;0
Ramos, Maximo;0;Phaeanthus;villosus;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1918 - 31/05/1918;1;4;1918;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Philippines. Mt. Macosolon. Capiz Province. Panay;0;124.332;13.953;0;0;P00372673;P00372673;Ramos;Capiz;0;Ramos, M.;Mols, J.B.;Malaysia, Philippines;0
Ramos, Maximo;0;Desmos;chinensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/10/1919 - 30/11/1919;1;10;1919;nan;<NA>;;;;0;Philippines;0;Philippines. Malangas, Zamboanga District Mindanao;0;123.03388888888888;7.626388888888889;0;0;P01753513;P01753513;Ramos;Zamboanga Sibugay;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;elmeri;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1919 - 30/06/1919;1;6;1919;nan;<NA>;;;;0;Philippines;0;Philippines. Siargao Island;0;126.051;9.905;0;0;P01988168;P01988168;Ramos;Surigao del Norte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Meiogyne;mindorensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1919 - 30/06/1919;1;6;1919;Kessler, P;01/05/2009 - 31/05/2009;1;5;2009;0;Philippines;0;Philippines. Siargao island;0;126.05119282649673;9.9051382;0;0;P02007491;P02007491;Ramos;Surigao del Norte;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Oxymitra;oligophlebia;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1919 - 30/06/1919;1;6;1919;nan;<NA>;;;;0;Philippines;0;Philippines. Bucas Grande Island;0;125.959;9.66;0;0;P00411036;P00411036;Ramos;Surigao del Norte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;sp.;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1919 - 30/06/1919;1;6;1919;nan;01/01/2004 - 31/12/2004;1;1;2004;0;Philippines;0;Philippines. Siargao Island;0;126.05;9.905;0;0;P00160919;P00160919;Ramos;Surigao del Norte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Sageraea;glabra;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1919 - 30/06/1919;1;6;1919;nan;<NA>;;;;0;Philippines;0;Philippines. Siargao Island;0;126.05;9.905;0;0;P00247910;P00247910;Ramos;Surigao del Norte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Artabotrys;cumingianus;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1921 - 30/04/1921;1;4;1921;nan;<NA>;;;;0;Philippines;0;Philippines. Paluan. Mindoro;0;120.4623373;13.4155816;0;0;P02029204;P02029204;Ramos;Occidental Mindoro;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;puncticulifolius;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1921 - 30/04/1921;1;4;1921;nan;<NA>;;;;0;Philippines;0;Philippines. Paluan, Mindoro;0;120.4623373;13.4155816;0;0;P00389819;P00389819;Ramos;Occidental Mindoro;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;pictiflora;0;0;Ramos, M;;<NA>;nan;<NA>;01/12/1922 - 31/12/1922;1;12;1922;nan;<NA>;;;;0;Philippines;0;Philippines. Cabalian. Leyte;0;125.1743787;10.2623755;0;0;P01967902;P01967902;Ramos;Southern Leyte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;reflexa;0;0;Ramos, M;;<NA>;nan;<NA>;01/12/1922 - 31/12/1922;1;12;1922;nan;<NA>;;;;0;Philippines;0;Philippines. Cabalian, Leyte;0;125.1752861;10.2653512;0;0;P01967892;P01967892;Ramos;Leyte;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Uvaria;micrantha;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1922 - 30/09/1922;1;9;1922;Meade, C;01/01/2000 - 31/12/2000;1;1;2000;0;Philippines;0;Philippines. Busuanga Island;0;120.03;12.145;0;0;P00260008;P00260008;Ramos;Palawan;0;Ramos, M.;Meade, C.;Malaysia, Philippines;0
Ramos, Maximo;0;Uvaria;sorzogonensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1922 - 30/09/1922;1;9;1922;nan;<NA>;;;;0;Philippines;0;Philippines. Busuanga Island;0;120.0280968572961;12.1451487;0;0;P00248450;P00248450;Ramos;Palawan;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Friesodielsia;mindorensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1922 - 30/06/1922;1;6;1922;nan;<NA>;;;;0;Philippines;0;Philippines. Pinamalayan. Mindoro.;0;121.4801563;13.0386691;0;0;P00732383;P00732383;Ramos;Oriental Mindoro;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;amuyon;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1922 - 30/06/1922;1;6;1922;nan;<NA>;;;;0;Philippines;0;Philippines. Pinamalayan, Mindoro;0;121.4801563;13.0386691;0;0;P01988178;P01988178;Ramos;Oriental Mindoro;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Phaeanthus;ebracteolatus;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1922 - 30/06/1922;1;6;1922;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Pinamalayan. Mindoro;0;121.4801563;13.0386691;0;0;P01960456;P01960456;Ramos;Occidental Mindoro;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;mindorensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/06/1922 - 30/06/1922;1;6;1922;nan;<NA>;;;;0;Philippines;0;Philippines. Pinamalayan, Mindoro;0;121.4801563;13.0386691;0;0;P01983931;P01983931;Ramos;Oriental Mindoro;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Enicosanthum;grandifolium;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1923 - 31/10/1923;1;8;1923;nan;<NA>;;;;0;Philippines;0;Philippines. Bohol;0;124.1616;9.8333;0;0;P01986510;P01986510;Ramos;Bohol;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Haplostichanthus;lanceolata;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1923 - 31/10/1923;1;8;1923;nan;<NA>;;;;0;Philippines;0;Philippines. Bohol;0;124.1668297;9.8334673;0;0;P00750907;P00750907;Ramos;Bohol;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Phaeanthus;ebracteolatus;0;0;Ramos, M;;<NA>;nan;<NA>;01/08/1923 - 31/10/1923;1;8;1923;Kessler, P, Mols, JB;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Bohol;0;124.18;9.85;0, 0;0, 0;P01960458, P01960457;P01960458, P01960457;Ramos;;;;;;
Ramos, Maximo;0;Polyalthia;flava;0;0;Ramos, M;;<NA>;nan;<NA>;01/11/1924 - 31/12/1924;1;11;1924;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Marangay. Zambales Province. Luzon;0;120.1;15.23;0;0;P01983891;P01983891;Ramos;Zambales;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Uvaria;lancifolia;0;0;Ramos, M;;<NA>;nan;<NA>;01/11/1924 - 31/12/1924;1;11;1924;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Tapolao. Zambales Province. Luzon;0;120.121;15.481;0;0;P00260026;P00260026;Ramos;Zambales;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Meiogyne;mindorensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/11/1925 - 31/12/1925;1;11;1925;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Puerto Galera. Mindoro;0;120.9541838;13.5018252;0;0;P02007489;P02007489;Ramos;Oriental Mindoro;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Artabotrys;cumingianus;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1926 - 31/10/1926;1;9;1926;nan;<NA>;;;;0;Philippines;0;Philippines Alabat Island;0;122.0147195;14.1057926;0;0;P02029205;P02029205;Ramos;Quezon;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Orophea;cumingiana;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1926 - 31/10/1926;1;9;1926;Kessler, P;15/02/1985 - 15/02/1985;15;2;1985;0;Philippines;0;Philippines. Alabat island;0;122.05;14.099;0;0;P01987502;P01987502;Ramos;Quezon;0;Ramos, M.;Kessler, P.;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;lanceolata;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1926 - 31/10/1926;1;9;1926;nan;<NA>;;;;0;Philippines;0;Philippines. Alabat Island;0;122.03;14.12;0;0;P01983919;P01983919;Ramos;Quezon;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Polyalthia;rumphii;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1926 - 31/10/1926;1;9;1926;Merrill, ED;<NA>;;;;0;Philippines;0;Philippines. Alabat island;0;122.05;14.116667;0;0;P01983795;P01983795;Ramos;Quezon;0;Ramos, M.;Merrill, E.D.;Malaysia, Philippines;0
Ramos, Maximo;0;Popowia;pisocarpa;0;0;Ramos, M;;<NA>;nan;<NA>;01/09/1926 - 31/10/1926;1;9;1926;nan;<NA>;;;;0;Philippines;0;Philippines. Alabat Island;0;122.03;14.12;0;0;P01983246;P01983246;Ramos;Quezon;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Haplostichanthus;lanceolata;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1926 - 31/03/1926;1;2;1926;nan;<NA>;;;;0;Philippines;0;Philippines. San Mariano. Isabela Province. Luzon;0;122.0127684;16.9835964;0;0;P01986543;P01986543;Ramos;Isabela;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;cagayanensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1926 - 31/03/1926;1;2;1926;nan;<NA>;;;;0;Philippines;0;Philippines. San Mariano. Isabela Province. Luzon;0;122.0127684;16.9835964;0;0;P01967858;P01967858;Ramos;Isabela;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Mitrephora;reflexa;0;0;Ramos, M;;<NA>;nan;<NA>;01/02/1926 - 31/03/1926;1;2;1926;nan;<NA>;;;;0;Philippines;0;Philippines. San Mariano. Isabela Province. Luzon;0;122.0127684;16.9835964;0;0;P01967895;P01967895;Ramos;Isabela;0;Ramos, M.;<NA>;Malaysia, Philippines;0
Ramos, Maximo;0;Goniothalamus;mindanaensis;0;0;Ramos, M;;<NA>;nan;<NA>;01/04/1927 - 31/05/1927;1;4;1927;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Mayo. Davao province. Mindanao.;0;126.312;7.109;0;0;P01988137;P01988137;Ramos;Davao Oriental;0;Ramos, M.;<NA>;Malaysia, Philippines;0
