specimen - institute;specimen - collection;specimen - code;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - cultivated;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - number;collect_number - note_sure;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - precision;geo - not_sure;geo - no_info;owner - owner;owner - no_info;owner - not_sure;flower - flower;flower - info_color;flower - color_flowers;flower - not_sure;fruit - fruit;fruit - info_color;fruit - color_fruits;fruit - not_sure;Date deter - collect_date;Date deter - pas d'information;altitude - altitude;altitude - not_sure;altitude - no_info
MNHN;P;P01986079;Annonaceae;Friesodielsia;kingii;;Malaisie;false;;;;Pahang;;;;23/01/1986 - 23/01/1986;;false;David, B.;;;false;69;;false;van Setten, A.K.;;false;Malaya. Kuala Lipis, Pahang;;;4.1869878 , 102.0544343;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/01/1987 - 31/12/1987;false;;;true
MNHN;P;P01986080;Annonaceae;Friesodielsia;kingii;;Malaisie;false;;;;Pahang;;;;23/01/1986 - 23/01/1986;;false;David, B.;;;false;69;;false;van Setten, A.K.;;false;Malaya. Kuala Lipis, Pahang;;;4.1869878 , 102.0544343;;;;;;;"""Oui""";"""Non""";;;"""Oui""";"""Non""";;;01/01/1987 - 31/12/1987;false;;;true
MNHN;P;P01986081;Annonaceae;Friesodielsia;glauca;;Malaisie;false;;;;Sabah;;;;03/03/1982 - 03/03/1982;;false;Weber, J.F.;;;false;111;;false;Weber, J.F.;;false;Sabah. Lahad Datu;;;5.0215721 , 118.3276498;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986082;Annonaceae;Friesodielsia;glauca;;Malaisie;false;;;;Sabah;;;;03/03/1982 - 03/03/1982;;false;Weber, J.F.;;;false;111;;false;Weber, J.F.;;false;Lahad Datu, Sabah;;;5.0215721 , 118.3276498;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986083;Annonaceae;Friesodielsia;glauca;;Malaisie;false;;;;Sabah;;;;01/10/1922 - 31/03/1923;;false;Elmer, A.D.E.;;;false;20407;;false;;;true;Tawao, Elphinstone Province, British North Borneo;;;4.2435206 , 117.885331;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986085;Annonaceae;Friesodielsia;glauca;;Malaisie;false;;;;Sabah;;;;01/10/1922 - 31/03/1923;;false;Elmer, A.D.E.;;;false;20802;;false;;;true;Tawao, Elphinstone Province, British North Borneo.;;;4.2435206 , 117.885331;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986088;Annonaceae;Friesodielsia;cuneiformis;;Indonésie;false;;;;Bengkulu;;;false;20/06/1936 - 20/06/1936;;null;Lütjeharms, W.J.;;;null;4870;;null;;;true;Zuid-Sumatra : Enggano. Malakoni, bosch b.d. kali Malakoni;;false;-5.348 , 102.274;;;false;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986090;Annonaceae;Friesodielsia;cuneiformis;;Indonésie;false;;;;Banten;;;false;02/02/1843 - 02/02/1843;;false;Zollinger;;;false;1068;;false;;;true;Planta Javanica. Im Walde bei Sambora.;;false;-6.5525 , 105.6466;;;false;;;;"""Non""";;;;"""Oui""";"""Oui""";rouge;;;true;;;true
MNHN;P;P01986091;Annonaceae;Friesodielsia;cuneiformis;;Indonésie;false;;;;;;;true;;;true;Zollinger;;;false;1068;;false;;;true;Planta Javanica;;;;;;true;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986092;Annonaceae;Friesodielsia;biglandulosa;;Indonésie;false;;;;;;;true;;;true;Teijsmann;;;false;75;;false;van Setten, A.K.;;false;Java;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/01/1987 - 31/12/1987;false;;;true
MNHN;P;P01986093;Annonaceae;Friesodielsia;biglandulosa;;Indonésie;false;;;;;;;true;;;true;Teijsmann;;;false;75;;false;;;true;Java;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986094;Annonaceae;Friesodielsia;biglandulosa;;Indonésie;false;;;;West Java;;;;22/12/1920 - 22/12/1920;;false;Bakhuizen van den Brink;;;false;5074;;false;;;true;Archipel. Ind. Java Res. Preanger. Tjiastana by Tjisalak (Paroengkoeda). 600 m.;;;-6.85 , 106.759;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;600;;false
MNHN;P;P01986095;Annonaceae;Friesodielsia;biglandulosa;;Malaisie;false;;;;Sabah;;;;01/10/1922 - 31/03/1923;;false;Elmer, A.D.E.;;;false;21689;;false;;;true;Tawao, Elphinstone Province, British North Borneo;;;4.2435206 , 117.885331;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986096;Annonaceae;Friesodielsia;bakeri;;Philippines;false;;;;Rizal;;;;01/07/1892 - 31/07/1892;;false;Loher;;;false;57;;false;van Setten, A.K.;;false;Montalhan (Manila) Luzon central;;;14.731 , 121.145;;;;;;;"""Non""";;;;"""Non""";;;;01/01/1987 - 31/12/1987;false;;;true
MNHN;P;P01986097;Annonaceae;Friesodielsia;bakeri;;Philippines;false;;;;Rizal;;;;01/07/1892 - 31/07/1892;;false;Loher, A.;;;false;57;;false;van Setten, A.K.;;false;Herbarium Philippinense. Montalban (Manila) Luzon central;;;14.7295 , 121.144;;;;;;;"""Non""";;;;"""Non""";;;;01/01/1987 - 31/12/1987;false;;;true
MNHN;P;P01986098;Annonaceae;Artabotrys;suaveolens;;Malaisie;null;;;false;Terengganu;;;false;21/10/1984 - 21/10/1984;;null;Sevenet;Deverre;;null;251;;null;Kessler, P.;;null;Malaya. Trengganu, Bukit Bauk forest reserve;;false;4.77 , 103.286;;;false;;;;"""Non""";;;;"""Non""";;;;01/06/2004 - 30/06/2004;null;;;true
MNHN;P;P01986099;Annonaceae;Artabotrys;suaveolens;;Malaisie;false;;;;Terengganu;;;;21/10/1984 - 21/10/1984;;false;Sevenet;Deverre;;false;251;;false;Kessler, P.;;false;Malaya. Trengganu, Bukit Bauk forest reserve;;;4.6966 , 103.412;;;;;;;"""Non""";;;;"""Non""";;;;01/06/2004 - 30/06/2004;false;;;true
MNHN;P;P01986100;Annonaceae;Artabotrys;suaveolens;;Malaisie;false;;;;Terengganu;;;;21/10/1984 - 21/10/1984;;false;Sevenet;Deverre;;false;251;;false;Kessler, P.;;false;Malaya. Trengganu, Bukit Bauk forest reserve;;;4.768 , 103.266;;;;;;;"""Non""";;;;"""Non""";;;;01/06/2004 - 30/06/2004;false;;;true
MNHN;P;P01986101;Annonaceae;Artabotrys;suaveolens;;Malaisie;null;;;false;Terengganu;;;false;21/10/1984 - 21/10/1984;;null;Sevenet;Deverre;;null;251;;null;Kessler, P.;;null;Malaya. Trengganu, Bukit Bauk forest reserve;;false;4.768 , 103.266;;;false;;;;"""Non""";;;;"""Non""";;;;01/06/2004 - 30/06/2004;null;;;true
MNHN;P;P01986102;Annonaceae;Artabotrys;suaveolens;;Thaïlande;false;;;;Narathiwat(นครศรีธรรมราช);;;;15/07/1984 - 15/07/1984;;false;Premrasmi, A.;;;false;5;;false;Niyomdham, C.;;false;Thailand. Su Ngai Padee, Narathiwat. Altitude NSL;;;6.072 , 101.872;;;;;;;"""Non""";;;;"""Oui""";"""Oui""";rouge;;;true;;;true
MNHN;P;P01986103;Annonaceae;Artabotrys;suaveolens;;Thaïlande;null;;;false;Narathiwat(นครศรีธรรมราช);;;false;11/09/1985 - 11/09/1985;;null;Niyomdham, C.;;;null;956;;null;;;true;Thailand. Pa Wai, Su Ngai Padu, Narathiwat. Altitude NSL.;;false;6.1938 , 101.894;;;false;;;;"""Oui""";"""Oui""";extérieur jaune, intérieur violet;;"""Oui""";"""Oui""";vert;;;true;;;true
MNHN;P;P01986104;Annonaceae;Friesodielsia;bakeri;;Philippines;false;;;;Sorsogon;;;;01/03/1916 - 31/08/1916;;false;Elmer, A.D.E.;;;false;15902;;false;;;true;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Luzon;;;12.766 , 124.055;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986105;Annonaceae;Friesodielsia;bakeri;;Philippines;false;;;;Camarines Norte;;;;01/11/1918 - 31/12/1918;;false;Ramos, M.;Edaño, G.;;false;33551;;false;;;true;Philippines. Paracale. Camarines Province. Luzon;;;14.2795995 , 122.7873227;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986106;Annonaceae;Friesodielsia;bakeri;;Philippines;false;;;;Sorsogon;;;;01/04/1916 - 30/04/1916;;false;Elmer, A.D.E.;;;false;15902;;false;;;true;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;;;12.766 , 124.055;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986107;Annonaceae;Friesodielsia;bakeri;;Philippines;false;;;;Catanduanes;;;;14/11/1917 - 11/12/1917;;false;Ramos, M.;;;false;30181;;false;;;true;Philippines. Catanduanes;;;13.833 , 124.25;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006240;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Laguna;;;;01/11/1915 - 30/11/1915;;false;Amarillas, F.L.;;;false;24662;;false;;;true;Philippines. Province of Laguna. Luzon;;;;;;true;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P02006241;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Rizal;;;;01/07/1917 - 31/07/1917;;false;Ramos, M.;Edaño, G.;;false;;;true;;;true;Philippines. Mt. Lumutan. Province of Rizal. Luzon;;;14.57 , 121.26;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006242;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Northern Samar;;;;01/02/1916 - 31/03/1916;;false;Sablaya, M.;;;false;21;;false;Merrill, E.D.;;false;Philippine Islands. Catubig River. Samar;;;12.467 , 125.03;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006243;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Rizal;;;;01/11/1926 - 30/11/1926;;false;Ramos;Edaño;;false;48442;;false;;;true;Philippines. Mt. Irid. Rizal Province. Luzon;;;14.789 , 121.325;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006244;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Bataan;;;;01/04/1905 - 30/04/1905;;false;Whitford, H.N.;;;false;1214;;false;;;true;Philippines. Lamao River, Mt. Mariveles. Province of Bataan, Luzon.;;;14.517 , 120.521;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P02006245;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Bataan;;;;01/05/1905 - 31/05/1905;;false;Whitford, H.N.;;;false;1289;;false;;;true;Philippines. Lamao River, Mt. Mariveles. Province of Bataan, Luzon;;;14.517 , 120.521;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P02006246;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;;;;true;01/10/1914 - 30/11/1914;;false;Acuña, R.A.;;;false;23129;;false;;;true;Philippines. District de Lanao. Mindanao;;;7.912 , 124.113;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006247;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Eastern Visayas (Region VIII);;;;01/04/1914 - 30/04/1914;;false;Ramos, M.;;;false;1675;;false;;;true;Philippine plants. Samar;;;11.96 , 125.11;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006248;Annonaceae;Dasymaschalon;clusiflorum;;Malaisie;false;;;;Sabah;;;;01/07/1923 - 30/09/1923;;false;Castro, P.;Melegrito, F.;;false;1385;;false;;;true;Banguey Island. British North Borneo;;;7.23 , 117.17;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P02006249;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Palawan;;;;01/03/1911 - 31/03/1911;;false;Elmer, A.D.E.;;;false;12803;;false;;;true;Philippine islands. Puerto Princesa (Mt. Pulgar), province of Palawan. Island of Palawan.;;;9.7376025 , 118.7350414;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006250;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Nueva Vizcaya;;;;01/03/1912 - 30/04/1912;;false;McGregor, R.C.;;;false;14156;;false;;;true;Philippines. Vicinity of Dupax, Province of Nueva Vizcaya, Luzon.;;;16.295 , 121.1;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P02006251;Annonaceae;Dasymaschalon;clusiflorum;;Philippines;false;;;;Quezon;;;;01/09/1904 - 30/09/1904;;false;Whitford, H.N.;;;false;825;;false;;;true;Philippines. Province of Tayabas (Infanta), Luzon.;;;14.746 , 121.6478;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006252;Annonaceae;Desmos;chinensis;;Indonésie;false;;;;Banten;;;;14/04/1963 - 14/04/1963;;false;Wirawan, N.;;;false;5;;false;Nedi;;false;S.W. Java. Udjung Kulon Reserve, Tjigenter. 0 m. alt.;;;-6.825 , 105.416;;;;;;;"""Non""";;;;"""Oui""";"""Oui""";vert puis brun sombre;;01/05/1963 - 31/05/1963;false;0;;false
MNHN;P;P02006253;Annonaceae;Dasymaschalon;blumei;;Indonésie;true;;;;West Java;;;;25/08/1960 - 25/08/1960;;false;Djoemadi, N.;;;false;114;;false;;;true;Plants cultivated in the botanic gardens. Bogor. Indonesia. Garden number : XXD. 5a. Origin: Java;;;-6.596299 , 106.797242;;;;;;;"""Oui""";"""Oui""";brun rougeâtre au sommet, vert-jaunâtre à la base;;"""Oui""";"""Oui""";vert pâle ou vert jaunâtre;;;true;;;true
MNHN;P;P02006254;Annonaceae;Dasymaschalon;blumei;;Indonésie;false;;;false;East Java;;;;01/01/1880 - 31/12/1882;;false;Forbes, H.O.;;;false;1310;;false;Kessler, P.;;false;South East Java;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P02006255;Annonaceae;Dasymaschalon;blumei;;Indonésie;true;;;;West Java;;;;20/12/1960 - 20/12/1960;;false;;;;true;;;true;Kessler, P.;;false;Culta in Hort. Bogor, sub XX D 25;;;-6.597 , 106.797;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/06/2004 - 30/06/2004;false;;;true
MNHN;P;P02006256;Annonaceae;Dasymaschalon;blumei;;Indonésie;true;;;;East Java;;;;20/12/1960 - 20/12/1960;;false;;;;true;;;true;Kessler, P.;;false;Culta in Hort. Bogor. sub XX D 25. Indonesia;;;-6.598 , 106.799;;;;;;;"""Non""";;;;"""Non""";;;;01/06/2004 - 30/06/2004;false;;;true
MNHN;P;P02006257;Annonaceae;Dasymaschalon;blumei;;Indonésie;true;;;;West Java;;;;04/02/1846 - 04/02/1846;;false;Zollinger;;;false;962;;false;;;true;Planta Javanica. HBB;;;-6.597 , 106.797;;;;;;;"""Oui""";"""Oui""";rose jaunâtre;;"""Non""";;;;;true;;;true
MNHN;P;P02006258;Annonaceae;Dasymaschalon;blumei;;Indonésie;false;;;;;;;true;;;true;Zollinger;;;false;3241;;false;;;true;Planta Javanica;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P02006259;Annonaceae;Dasymaschalon;blumei;;Indonésie;false;;;;;;;true;;;true;Korthals;;;false;;;true;;;true;Sumatra.;;;;;;true;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P02006260;Annonaceae;Dasymaschalon;blumei;;Indonésie;true;;;;West Java;;;;05/02/1847 - 05/02/1847;;false;Zollinger;;;false;3241;;false;;;true;Planta Javanica. in H.B.B.;;;-6.597 , 106.797;;;;;;;"""Oui""";"""Oui""";rouge, base blanchâtre;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006261;Annonaceae;Dasymaschalon;sp.;;Philippines;false;;;;Iloilo;;;;27/12/1912 - 31/12/1912;;false;Robinson, C.B.;;;false;;;true;Kessler, P.;;false;Philippines. Province of Iloilo. Panay;;;10.965 , 122.544;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;01/05/2004 - 31/05/2004;false;;;true
MNHN;P;P02006262;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;01/01/1932 - 31/12/1933;;false;Chun, N.K.;Tso, C.L.;;false;44560;;false;;;true;"Hainan. Yaichow; alt. 200 ft.";;;18.372 , 109.163;;;;;;;"""Non""";;;;"""Oui""";"""Oui""";jaune puis violet sombre;;;true;61;;false
MNHN;P;P02006263;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;29/04/1932 - 29/04/1932;;false;Liang, H.Y.;;;false;61659;;false;;;true;Hainan. S. W. Seven Finger Mt.;;;18.9 , 109.708;;;;;;;"""Oui""";"""Oui""";écarlate pâle;;"""Non""";;;;;true;;;true
MNHN;P;P02006264;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;19/12/1933 - 19/12/1933;;false;Liang, H.Y.;;;false;66484;;false;;;true;Hainan;;;;;;true;;;;"""Non""";;;;"""Oui""";"""Oui""";vert orange rouge;;;true;;;true
MNHN;P;P02006265;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;17/05/1933 - 17/05/1933;;false;Lau, S.K.;;;false;1756;;false;Merrill, E.D.;;false;Hainan. Tsat Cha Ling (Ch'ang-kiang District);;;19.279 , 108.988;;;;;;;"""Oui""";"""Oui""";rouge sombre;;"""Non""";;;;;true;;;true
MNHN;P;P02006266;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;01/03/1933 - 31/07/1933;;false;How, F.C.;;;false;70714;;false;;;true;Hainan. Yaichow, alt. 1400 ft.;;;18.372 , 109.163;;;;;;;"""Oui""";"""Oui""";jaune écarlate;;"""Non""";;;;;true;427;;false
MNHN;P;P02006267;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;27/09/1932 - 27/09/1932;;false;Lei, C.I.;;;false;30;;false;Merrill, E.D.;;false;Hainan. Pak Shik Ling and vicinity. Ku Tung Village (Ching Mai District);;;19.738 , 110.0066;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006268;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;26/07/1933 - 26/07/1933;;false;Wang, C.;;;false;33350;;false;;;true;Hainan;;;;;;true;;;;"""Non""";;;;"""Oui""";"""Oui""";vert;;;true;;;true
MNHN;P;P02006269;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;05/01/1934 - 05/01/1934;;false;Lau, S.K.;;;false;3078;;false;Merrill, E.D.;;false;Hainan. Ka Chik Shan and vicinity (Ch'ang-kiang District);;;19.279 , 108.988;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P02006270;Annonaceae;Dasymaschalon;trichophorum;;Chine;false;;;;Hainan(海南);;;;23/07/1932 - 23/07/1932;;false;Lau, S.K.;;;false;311;;false;Merrill, E.D.;;false;Hainan. Naam Shan Leng, (Ngai District);;;18.31 , 109.171;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006271;Annonaceae;Dasymaschalon;sootepense;;Cambodge;false;;;;Kampong Speu;;;;17/06/1930 - 17/06/1930;;false;Poilane, E.;;;false;17660;;false;;;true;Cambodge : Pn. Krapoeu. pr: Kg Speu;;;11.855 , 103.996;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P02006272;Annonaceae;Dasymaschalon;sootepense;;Cambodge;false;;;;Kampong Speu;;;;17/06/1930 - 17/06/1930;;false;Poilane, E.;;;false;17660;;false;;;true;Cambodge : Pn. Krapoeu. pr Kg Speu;;;11.855 , 103.996;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P00432354;Annonaceae;Unona;jucunda;;Viet Nam;false;;;;Bà Rịa - Vũng Tàu;;;;01/08/1867 - 31/08/1867;;false;Pierre, L.;;;false;207;;false;Pierre, L.;;false;in montibus Dinh in prov. Baria. alt. 400 met.;;;10.533 , 107.133;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;400;;false
MNHN;P;P00432355;Annonaceae;Polyalthia;jucunda;;Viet Nam;false;;;;Bà Rịa - Vũng Tàu;;;;01/08/1867 - 31/08/1867;;false;Pierre, L.;;;false;207 D;;false;Pierre, L.;;false;Monts Dinh, prov. de Baria, Cochinchine;;;10.533 , 107.133;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432356;Annonaceae;Unona;jucunda;;Viet Nam;false;;;;Kiên Giang;;;;01/02/1874 - 28/02/1874;;false;Pierre, L.;;;false;207 G;;false;Pierre, L.;;false;Montagnes de l'île  Phu-Quoc, Cochinchine;;;10.316 , 103.992;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P00432357;Annonaceae;Unona;jucunda;;Viet Nam;false;;;;Đồng Nai;;;;01/03/1873 - 31/03/1873;;false;Pierre, L.;;;false;207 B;;false;Pierre, L.;;false;in sylvis ad Song be in prov Bien hoa;;;11.11 , 106.9665;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P00432358;Annonaceae;Polyalthia;jucunda;;Viet Nam;false;;;;Đồng Nai;;;;01/03/1873 - 31/03/1873;;false;Pierre, L.;;;false;207 A;;false;Pierre, L.;;false;près Trian, prov. de Bien-hoa, Cochinchine;;;11.1 , 106.983;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P00432359;Annonaceae;Polyalthia;jucunda;;Viet Nam;false;;;;Đồng Nai;;;;01/03/1873 - 31/03/1873;;false;Pierre, L.;;;false;207;;false;Kessler, P.;;false;ad Songlu in prov. Bien Hoa Cochinchinae;;;11.0 , 107.133;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P00432360;Annonaceae;Polyalthia;jucunda;;Viet Nam;null;;;false;Đồng Nai;;;false;01/03/1873 - 31/03/1873;;null;Pierre, L.;;;null;207;;null;;;true;in sylvis ad Songlu in prov. Bien Hoa Cochinchinae;;false;11.0 , 107.133;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432361;Annonaceae;Polyalthia;jucunda;;Viet Nam;false;;;;Đồng Nai;;;;01/03/1873 - 31/03/1873;;false;Pierre, L.;;;false;207;;false;Kessler, P.;;false;ad Song lu in prov. Bien Hoa Cochinchinae;;;11.0 , 107.133;;;;;;;"""Non""";;;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P00432362;Annonaceae;Goniothalamus;gitingensis;;Philippines;false;;;;Romblon;;;;01/05/1910 - 31/05/1910;;false;Elmer, A.D.E.;;;false;12507;;false;Elmer, A.D.E.;;false;Philippine Islands. Magallanes (Mt. Giting-Giting), Province of Capiz. Island of Sibuyan;;;12.415 , 122.5676;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432363;Annonaceae;Goniothalamus;copelandii;;Philippines;false;;;;Zamboanga del Sur;;;;01/11/1911 - 31/12/1911;;false;Merrill, E.D.;;;false;8297;;false;Merrill, E.D.;;false;Philippines. District of Zamboanga. Mindanao;;;6.9046004 , 122.0763695;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432364;Annonaceae;Goniothalamus;epiphyticus;;Philippines;false;;;;Agusan del Norte;;;;01/09/1912 - 30/09/1912;;false;Elmer, A.D.E.;;;false;13830;;false;Elmer, A.D.E.;;false;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;;;9.1232986 , 125.5322203;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432365;Annonaceae;Goniothalamus;elmeri;;Philippines;false;;;;Benguet;;;;01/04/1904 - 30/04/1904;;false;Elmer, A.D.E.;;;false;6105;;false;;;true;Philippines. Sablan, Province of Benguet, Luzon.;;;16.4958615 , 120.48758;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432366;Annonaceae;Goniothalamus;mindanaensis;;Philippines;false;;;;Agusan del Norte;;;;01/10/1912 - 31/10/1912;;false;Elmer, A.D.E.;;;false;14024;;false;Elmer, A.D.E.;;false;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mandanao.;;;9.1231657 , 125.532318;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432367;Annonaceae;Miliusa;mollis;;Cambodge;false;;;;Kampong Speu;;;;01/03/1870 - 31/03/1870;;false;Pierre, L.;;;false;3274;;false;Kessler, P.;;false;montibus Kereev in prov. Samongtong Cambodiae;;;11.96 , 104.208;;;false;;;;"""Non""";;;;"""Non""";;;;09/09/1985 - 09/09/1985;false;;;true
MNHN;P;P00432368;Annonaceae;Miliusa;mollis;;Cambodge;false;;;;Kampong Speu;;;;01/03/1870 - 31/03/1870;;false;Pierre, L.;;;false;3274 A;;false;;;true;in montibus Kereew in prov. Samrongtong. Cambodiae;;;11.96 , 104.208;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P00432369;Annonaceae;Miliusa;mollis;;Viet Nam;false;;;;An Giang;;;;01/06/1876 - 30/06/1876;;false;Harmand;Pierre, L.;;false;3274;;false;Pierre, L.;;false;in montibus Dayen provincia Chaudoc Cochinchinae;;;10.4667 , 104.9333;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P00432370;Annonaceae;Miliusa;thorelii;;Laos, République démocratique populaire;false;;;;Sainyabuli;;;;01/04/1866 - 30/04/1868;;null;Thorel;;;null;3301;;null;;;true;Pak-lay, Laos. Expédition du Mè-Kong.;;false;18.2224826 , 101.409824;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432371;Annonaceae;Miliusa;thorelii;;Laos, République démocratique populaire;false;;;;Sainyabuli;;;;01/01/1866 - 31/12/1868;;false;Thorel;;;false;3301;;false;;;true;Laos. Paklai. Expédition du Mé-Kong.;;;18.2224826 , 101.409824;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00432372;Annonaceae;Miliusa;balansae;;Chine;false;;;;Guizhou(贵州);;;;01/03/1908 - 31/03/1908;;false;Cavalerie, J.;;;false;2051;;false;;;true;Chine (Province du Kouy-tchéou). Lofou;;;25.4248 , 106.7514;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
