;scientific_name;genus;species-tobesplit;country_id;locality;ddlat;ddlong;recorded_by;colnum;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;barcode;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;prel_bc;prel_herbCode;prel_code;prel_code_X
352;Mezzettia Becc.;Mezzettia;;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;; bb 16519 ;20;3;1932;Steenis CGGJ van;;;Botany;L  0989961;0;0;0;0;0;0;;;;0;0;0;0989961;L;L  ;
353;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;Archipel. Ind. Selebes Res. Manado. ond. afd. Boalemo, Bilato.;0.5273;122.3463;Unknown;Unknown bb 15389 ;27;4;1931;Endert FH;;;Botany;L  0987486;0;0;0;0;0;0;;;;0;0;0;0987486;L;L  ;
354;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;Molukken, Tanimber eilanden, Ilgnei Otimmer;-7.879581;131.284186;Buwalda P;Buwalda, P bb 24223 ;12;3;1938;Steenis CGGJ van;;;Botany;L  0979483;0;0;0;0;0;0;;;;0;0;0;0979483;L;L  ;
355;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;;1.727302;128.008142;Haan GAL de;Haan, GAL de bb 24578 ;27;3;1938;;;;Botany;L  0979344;0;0;0;0;0;0;;;;0;0;0;0979344;L;L  ;
356;Mezzettia Becc.;Mezzettia;;ID;ZO Borneo, Wesst Koetei;0.0;116.5;; bb 16856 ;;;;Steenis CGGJ van;;;Botany;L  0970933;0;0;0;0;0;0;;;;0;0;0;0970933;L;L  ;
357;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Archipel. Ind.: Wester Afd.v.Borneo, Melawi Tjatit B. Gontoek.;0.083333;111.483333;Budding LFC;Budding, LFC bb 27013 ;3;3;1939;Steenis CGGJ van;;;Botany;L  0961848;0;0;0;0;0;0;;;;0;0;0;0961848;L;L  ;
358;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Borneo, Res. Westerafd. v. Borneo ond. afd. Beneden Matan Klampai S. Kendawangan;-2.533333;110.2;Unknown;Unknown bb 14395 ;22;8;1930;Hildebrand FHG;1964-10-01T00:00:00;;Botany;L  0993952;0;0;0;0;0;0;01;10;1964;0;0;0;0993952;L;L  ;
359;Mezzettia Becc.;Mezzettia;;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;; bb 16104 ;1;11;1931;Steenis CGGJ van;;;Botany;L  0989528;0;0;0;0;0;0;;;;0;0;0;0989528;L;L  ;
360;Polyalthia Blume;Polyalthia;;ID;Molukken, Tobelo, G. Baroe, Eil. Morotai;1.727302;128.008142;Haan GAL de;Haan, GAL de bb 24616 ;1;4;1938;;;;Botany;L  0979372;0;0;0;0;0;0;;;;0;0;0;0979372;L;L  ;
361;Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;Mezzettia parviflora;ID;;-2.916667;104.75;Endert FH;Endert, FH E 428 ;;;;;;;Botany;L  0963704;0;0;0;0;0;0;;;;0;0;0;0963704;L;L  ;
362;Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;Maasia glauca;ID;Archipel. Ind. Z.en O.Afd.v.Borneo, W. Koetei. Djembajan (Sei. Djamboe);-0.55;117.0;Pangkey S;Pangkey, S bb 24679 ;10;6;1938;;;;Botany;L  0979691;0;0;0;0;0;0;;;;0;0;0;0979691;L;L  ;
363;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Riouw en Ond. Indrag. Bovenlanden, Danau Mengkoeang;1.616667;99.266667;Unknown;Unknown bb 27571 ;21;4;1939;;;;Botany;L  0962354;0;0;0;0;0;0;;;;0;0;0;0962354;L;L  ;
364;Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;Maasia glauca;ID;Archipel. Ind.: Molukken, Aroe-eilanden, Ngaibor, P.Trangan.;-6.5774;134.25932;Buwalda P;Buwalda, P bb 25449 ;29;6;1938;;;;Botany;L  0980372;0;0;0;0;0;0;;;;0;0;0;0980372;L;L  ;
365;Polyalthia lateriflora (Blume) Kurz;Polyalthia;Polyalthia lateriflora;ID;Borneo, Res. Z en O afd. v. Borneo ond. afd. oost Koetai loopl. Lendak;0.0;116.5;; bb 14832 ;3;12;1930;;;;Botany;L  0994478;0;0;0;0;0;0;;;;0;0;0;0994478;L;L  ;
366;Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;;ID;;-2.6351;121.0948;Unknown;Unknown Cel II 336 ;;;;;;;Botany;L  0989775;0;0;0;0;0;0;;;;0;0;0;0989775;L;L  ;
367;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Molukken, Tanimber eilanden, Arkilo;-7.5;131.5;Buwalda P;Buwalda, P bb 24417 ;18;4;1938;;;;Botany;L  0979622;0;0;0;0;0;0;;;;0;0;0;0979622;L;L  ;
368;Mezzettia parviflora Becc.;Mezzettia;Mezzettia parviflora;ID;Archipel. Ind.: Molukken, Tobelo, Baroe, Gng Baroe, Eil. Morotai.;2.333333;128.416667;Haan GAL de;Haan, GAL de bb 24550 ;24;3;1938;Kessler PJA;1989-06-01T00:00:00;;Botany;L  0979318;0;0;0;0;0;0;01;06;1989;0;0;0;0979318;L;L  ;
369;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;Celebes en Ond. Malili, Boschafd. Batoe mati (Beao);-2.6351;121.0948;Burki A;Burki, A bb 23573 ;18;11;1937;Steenis CGGJ van;;;Botany;L  0978937;0;0;0;0;0;0;;;;0;0;0;0978937;L;L  ;
370;Polyalthia Blume;Polyalthia;;ID;Archipel. Ind. Manado. Pagiri.;1.48218;124.848922;; bb 17503 ;20;6;1933;;;;Botany;L  0971602;0;0;0;0;0;0;;;;0;0;0;0971602;L;L  ;
371;Mezzettia parviflora Becc.;Mezzettia;Mezzettia parviflora;ID;Aum. Tapanoeli, Angkola en Sipirok, Panobasan;2.85;98.266667;Haan GAL de;Haan, GAL de bb 26391 ;9;11;1938;Kessler PJA;1989-06-01T00:00:00;;Botany;L  0961544;0;0;0;0;0;0;01;06;1989;0;0;0;0961544;L;L  ;
372;Polyalthia Blume;Polyalthia;;ID;Archipel. Ind. Manado, Bolaang Mongaondow Solog.;0.9411;124.1556;Verhoef L;Verhoef, L bb 19607 ;13;4;1935;;;;Botany;L  0973588;0;0;0;0;0;0;;;;0;0;0;0973588;L;L  ;
373;Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;Xylopia ferruginea;ID;Z en O afd. van Borneo, West Koetei.;0.0;116.5;Boschproefstation;Boschproefstation bb 16959 ;17;5;1932;Johnson DM;2014-04-01T00:00:00;;Botany;L  0971036;0;0;0;0;0;0;01;04;2014;0;0;0;0971036;L;L  ;
374;Sageraea lanceolata Miq.;Sageraea;Sageraea lanceolata;ID;Bajoenglintjir (Palembang);-2.916667;104.75;Endert FH;Endert, FH E 859 ;;;;;;;Botany;L  0964018;0;0;0;0;0;0;;;;0;0;0;0964018;L;L  ;
375;Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;Mezzettia parviflora;ID;Bajoenglintjir (Palembang);-2.916667;104.75;Endert FH;Endert, FH E 471 ;;;;;;;Botany;L  0963734;0;0;0;0;0;0;;;;0;0;0;0963734;L;L  ;
376;Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;Mezzettia parviflora;ID;;-2.916667;104.75;Endert FH;Endert, FH E 427 ;;;;;;;Botany;L  0963703;0;0;0;0;0;0;;;;0;0;0;0963703;L;L  ;
377;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Archipel. Ind. Celebes en Ond. Raha (Moena) Wasalangka.;-5.086;122.4438;Waturandang AG;Waturandang, AG bb 21349 ;21;8;1936;Steenis CGGJ van;1936-11-01T00:00:00;;Botany;L  0974753;0;0;0;0;0;0;01;11;1936;0;0;0;0974753;L;L  ;
378;Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;;ID;;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21344 ;;;;;;;Botany;L  0974748;0;0;0;0;0;0;;;;0;0;0;0974748;L;L  ;
379;Mezzettia Becc.;Mezzettia;;ID;ZO Borneo, West Koetei;0.0;116.5;Unknown;Unknown bb 16909 ;;;;Steenis CGGJ van;;;Botany;L  0970986;0;0;0;0;0;0;;;;0;0;0;0970986;L;L  ;
380;Polyalthia hypoleuca Hook.f. & Thomson;Maasia;Maasia hypoleuca;ID;;-2.916667;104.75;Endert FH;Endert, FH E 774 ;;;;;;;Botany;L  0963968;0;0;0;0;0;0;;;;0;0;0;0963968;L;L  ;
381;Polyalthia Blume;Polyalthia;;ID;Kalimantan Timur West Koetai;-0.594167;115.515556;Unknown;Unknown bb 28355 ;14;7;1939;;;;Botany;L  0962844;0;0;0;0;0;0;;;;0;0;0;0962844;L;L  ;
382;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;Archipel. Ind.: Molukken, Amboina, Waai.;-3.563889;128.310278;Unknown;Unknown bb 26001 ;28;9;1938;Steenis CGGJ van;;;Botany;L  0961122;0;0;0;0;0;0;;;;0;0;0;0961122;L;L  ;
383;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;Selebes, Malili, Wotoe;-2.6351;121.0948;; bb 13490 ;17;4;1928;Steenis CGGJ van;1930-03-01T00:00:00;;Botany;L  0992488;0;0;0;0;0;0;01;03;1930;0;0;0;0992488;L;L  ;
384;Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;Maasia glauca;ID;[Indonesia,] Moluccas, (Halmahera,) Weda, Tiloppe.;0.214197;127.883058;Haan GAL de;Haan, GAL de bb 24853 ;17;4;1938;;;;Botany;L  0979777;0;0;0;0;0;0;;;;0;0;0;0979777;L;L  ;
385;Monoon lateriflorum (Blume) Miq.;Polyalthia;Polyalthia lateriflora;ID;Molukken, Tanimber-eilanden, Otimmer;-7.583333;131.4;Buwalda P;Buwalda, P bb 24237 ;14;3;1938;Nurmawati S;2017-08-01T00:00:00;;Botany;L  0979496;0;0;0;0;0;0;01;08;2017;0;0;0;0979496;L;L  ;
386;Mezzettia Becc.;Mezzettia;;ID;ZW Afd, v. Borneo, Tidoengsch Landen;-3.5;115.5;; bb 18190 ;19;1;1934;Steenis CGGJ van;;;Botany;L  0972303;0;0;0;0;0;0;;;;0;0;0;0972303;L;L  ;
387;Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;Mezzettia parviflora;ID;;-2.916667;104.75;Endert FH;Endert, FH E 375 ;;;;;;;Botany;L  0963668;0;0;0;0;0;0;;;;0;0;0;0963668;L;L  ;
388;Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;Xylopia ferruginea;ID;Z.O. borneo, West Kutei.;0.0;116.5;Boschproefstation;Boschproefstation bb 16136 ;1;11;1931;Johnson DM;2014-04-01T00:00:00;;Botany;L  0989560;0;0;0;0;0;0;01;04;2014;0;0;0;0989560;L;L  ;
389;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21329 ;;;;;;;Botany;L  0974735;0;0;0;0;0;0;;;;0;0;0;0974735;L;L  ;
390;Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;;ID;;-2.6351;121.0948;Unknown;Unknown Cel V 172 ;;;;;;;Botany;L  0971396;0;0;0;0;0;0;;;;0;0;0;0971396;L;L  ;
391;Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;Mezzettia parviflora;ID;;-2.916667;104.75;Endert FH;Endert, FH E 376 ;;;;;;;Botany;L  0963669;0;0;0;0;0;0;;;;0;0;0;0963669;L;L  ;
392;Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;Drepananthus carinatus;ID;Sumatra. Tigapuluh Mts., Riau Province, 15 km SW of Talanglakat on Rengat-Jambi Rd., vicinity of Sungai Sesirih.;-0.8;102.52;J. S. Burley;1661;24;11;1988;;;NY;NY;04241918;0;0;0;0;0;0;;;;0;0;0;04241918;;;
393;Huberantha Chaowasku;Huberantha;;ID;Kebar Valley, Division West New Guinea.;-0.733333;133.116667;Schram, F.A.W.;BW 7902;5;11;1958;Lepschi, B.J.;2017-08-04T00:00:00;CANB;CANB;CANB 98303.1;0;0;0;0;0;0;04;08;2017;0;0;0;1;CANB;CANB ;98303.1
394;Annonaceae;;;ID;Res Manokwari, Sidai.;-0.75;133.6;Schram, F.;BW 1790;25;3;1955;Mols;2004-01-01T00:00:00;CANB;CANB;CANB 48744.1;0;0;0;0;0;0;01;01;2004;0;0;0;1;CANB;CANB ;48744.1
395;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Kebar Valley, Div. West New Guinea.;-0.733333;133.116667;Schram, F.A.W.;BW 7896;5;11;1958;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 96457.1;0;0;0;0;0;0;01;03;2004;0;0;0;1;CANB;CANB ;96457.1
396;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Anisandau, Kebar Valley.Div. Western New Guinea.;-0.85;133.1;Schram, F.A.W.;BW 7847;30;10;1958;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 96455.1;0;0;0;0;0;0;01;03;2004;0;0;0;1;CANB;CANB ;96455.1
397;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Res. Manokwari, Dessa Prafi. West Irian.;-0.966667;133.9;Bouwer, K.;BW 435;17;3;1954;Chaowasku, T.;2009-01-01T00:00:00;CANB;CANB;CANB 45777.1;0;0;0;0;0;0;01;01;2009;0;0;0;1;CANB;CANB ;45777.1
398;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;East Indonesian Borneo. Berau. Telok Bajur.;2.15;117.4;Kostermans, A.;21628;6;11;1963;Su, Y.C.F.;2001-12-01T00:00:00;CANB;CANB;CANB 317844.1;0;0;0;0;0;0;01;12;2001;0;0;0;1;CANB;CANB ;317844.1
399;Annonaceae;;;ID;Tumbang Atey, Borneo.;1.12;113.03;Veldkamp, J.F.;8450;29;1;1983;;;NSW;NSW;NSW473904;0;0;0;0;0;0;;;;0;0;0;473904;NSW;NSW;
400;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Anisandau, Kebar Valley, Div West New Guinea.;-0.85;133.1;Schram, F.A.W.;BW 7862;4;11;1958;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 96456.1;0;0;0;0;0;0;01;03;2004;0;0;0;1;CANB;CANB ;96456.1
401;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Sekoli plain Hollandia.;-2.633333;140.483333;Versteegh, C.;BW 7506;12;2;1960;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 520852.1;0;0;0;0;0;0;01;03;2004;0;0;0;1;CANB;CANB ;520852.1
402;Miliusa horsfieldii (Benn.) Pierre;Miliusa;Miliusa horsfieldii;ID;Netherlands New Guinea, Div. South New Guinea, along river Maro, Between Merauke and Tajam.;-8.466667;140.333333;Kalkman, C.;3723;12;7;1957;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 89991.2;0;0;0;0;0;0;01;03;2004;0;0;0;2;CANB;CANB ;89991.2
403;Fissistigma Griff.;Fissistigma;;ID;Bukit Raya, Batu Badinging, KCT 47.;-1.25;113.83;Veldkamp;8574;7;2;1983;;;NSW;NSW;NSW562442;0;0;0;0;0;0;;;;0;0;0;562442;NSW;NSW;
404;Artabotrys R.Br.;Artabotrys;;ID;Kalimantan: Bukit Raya, Batu Badinnging, KCT 47 km;1.25;113.83;Veldkamp, J.F.;8567;7;2;1983;;;NSW;NSW;NSW474430;0;0;0;0;0;0;;;;0;0;0;474430;NSW;NSW;
405;Miliusa horsfieldii (Benn.) Pierre;Miliusa;Miliusa horsfieldii;ID;Netherlands New Guinea, Div. South New Guinea, along river Maro, Between Merauke and Tajam.;-8.466667;140.333333;Kalkman, C.;3723;12;7;1957;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 89990.1;0;0;0;0;0;0;01;03;2004;0;0;0;1;CANB;CANB ;89990.1
406;Artabotrys R.Br.;Artabotrys;;ID;Kalimantan: Bukit Raya, Batu Badinnging, KCT 47 km;1.25;113.83;Veldkamp, J.F.;8577;7;2;1983;;;NSW;NSW;NSW474429;0;0;0;0;0;0;;;;0;0;0;474429;NSW;NSW;
407;Polyalthia Blume;Polyalthia;;ID;Bangka, Lobok-besar.;-6.2581;106.8289;"Kostermans, A.J.G.H.;Anta";50;24;8;1949;Sauquet, H.;2018-11-20T00:00:00;NSW;NSW;NSW505216;0;0;0;0;0;0;20;11;2018;0;0;0;505216;NSW;NSW;
408;Huberantha Chaowasku;Huberantha;;ID;Kebar Valley, Division West New Guinea.;-0.733333;133.116667;Schram, F.A.W.;BW 7902;5;11;1958;Lepschi, B.J.;2017-08-04T00:00:00;CANB;CANB;CANB 98304.2;0;0;0;0;0;0;04;08;2017;0;0;0;2;CANB;CANB ;98304.2
409;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Kebar Valley, Div. West New Guinea.;-0.733333;133.116667;Schram, F.A.W.;BW 7896;5;11;1958;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 96458.2;0;0;0;0;0;0;01;03;2004;0;0;0;2;CANB;CANB ;96458.2
410;Annonaceae;;;ID;Bangka, Lobok-besar.;-6.2581;106.8289;"Kostermans, A.J.G.H.;Anta";264;1;9;1949;Sauquet, H.;2018-11-20T00:00:00;NSW;NSW;NSW505227;0;0;0;0;0;0;20;11;2018;0;0;0;505227;NSW;NSW;
411;Miliusa Lesch. ex A.DC.;Miliusa;;ID;Anisandau [Arisonday?], Kebar valley, Division West New Guinea.;-0.85;133.1;Schram, F.A.W.;BW 7819;28;10;1958;Mols, J.B.;2004-03-01T00:00:00;CANB;CANB;CANB 328867.1;0;0;0;0;0;0;01;03;2004;0;0;0;1;CANB;CANB ;328867.1
412;Pseuduvaria Miq.;Pseuduvaria;;ID;Tumbang Tapi.;-1.02;113.0;Velkamp, J.F.;8241;14;1;1983;Su, Y.C.F.;2002-06-01T00:00:00;NSW;NSW;NSW466836;0;0;0;0;0;0;01;06;2002;0;0;0;466836;NSW;NSW;
413;Desmos Lour.;Desmos;;ID;Rindjani-Vulkangebirge, Suedost-Seite.;-8.469489;116.434606;Elbert, J.;700;7;6;1909;Sauquet, H.;2018-11-19T00:00:00;NSW;NSW;NSW505122;0;0;0;0;0;0;19;11;2018;0;0;0;505122;NSW;NSW;
414;Fissistigma Griff.;Fissistigma;;ID;Celebes: Central Sulawesi, Sopu valley, c. 60 km SSE of Palu. Margin of concession PT Kebun Sari near Berdikari.;-1.05;120.05;De Vogel, E.F.;5627;30;5;1979;;;NSW;NSW;NSW562432;0;0;0;0;0;0;;;;0;0;0;562432;NSW;NSW;
415;Uvaria L.;Uvaria;;ID;Tumbang Tapi.;-1.02;112.0;Veldkamp, J.F.;8264;16;1;1983;;;NSW;NSW;NSW453627;0;0;0;0;0;0;;;;0;0;0;453627;NSW;NSW;
416;Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;Meiogyne cylindrocarpa;ID;"Wetar Island; Kali Kuning River.";-7.707287;126.331665;;3786;13;5;1993;;;DNA;DNA;DNA D0069564;0;0;0;0;0;0;;;;0;0;0;0069564;DNA;DNA D;
417;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Kloet nature reserve;3.083333;97.416667;W. J. J. O. de Wilde;20834;30;6;1985;;1985-06-30T00:00:00;TAIF;PLANT;184168;0;0;0;0;0;0;30;06;1985;0;0;0;184168;;;
418;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;West Sumatra;-0.41;100.73;;;4;5;1990;;;;;;0;0;0;0;0;0;;;;0;0;0;;;<NA>;
419;Meiogyne Miq.;Meiogyne;;ID;West Sumatra;-0.41;100.73;;;27;10;1990;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
420;Meiogyne Miq.;Meiogyne;;ID;West Sumatra;-0.41;100.73;;;27;10;1990;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
421;Meiogyne Miq.;Meiogyne;;ID;West Sumatra;-0.9057;100.6271;;;13;10;1989;;;;;;0;0;0;0;0;0;;;;0;0;0;;;<NA>;
422;Annonaceae;;;ID;West Sumatra;-0.5441;100.3379;;;26;5;1995;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
423;Annonaceae;;;ID;West Sumatra;-0.5441;100.3379;;;25;5;1995;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
424;Annonaceae;;;ID;West Sumatra;-0.5441;100.3379;;;26;5;1995;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
425;Annonaceae;;;ID;West Sumatra;-0.5441;100.3379;;;26;4;1987;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
426;Annonaceae;;;ID;Riau;-0.55;102.41;;;28;10;1995;Shuichiro Tagane;2015-07-09T00:00:00;;;;0;0;0;0;0;0;09;07;2015;0;0;0;;;<NA>;
427;Polyalthia lateriflora (Blume) Kurz;Polyalthia;Polyalthia lateriflora;ID;West Sumatra;-0.8895;100.5206;;;5;12;1993;P. Akhriadi;2002-06-01T00:00:00;;;;0;0;0;0;0;0;01;06;2002;0;0;0;;;<NA>;
428;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;27;3;1996;P. Akhriadi;2003-10-28T00:00:00;;;;0;0;0;0;0;0;28;10;2003;0;0;0;;;<NA>;
429;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;27;3;1996;P. Akhriadi;2003-10-28T00:00:00;;;;0;0;0;0;0;0;28;10;2003;0;0;0;;;<NA>;
430;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;0.036543;102.204658;;;29;4;1999;;;;;;0;0;0;0;0;0;;;;0;0;0;;;<NA>;
431;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;27;3;1996;P. Akhriadi;2003-10-28T00:00:00;;;;0;0;0;0;0;0;28;10;2003;0;0;0;;;<NA>;
432;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.77;102.55;;;2;11;2001;P. Akhriadi;2003-10-28T00:00:00;;;;0;0;0;0;0;0;28;10;2003;0;0;0;;;<NA>;
433;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;27;3;1996;P. Akhriadi;2003-10-28T00:00:00;;;;0;0;0;0;0;0;28;10;2003;0;0;0;;;<NA>;
434;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;3;6;2001;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
435;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;14;11;1992;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
436;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;17;4;1999;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
437;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;14;11;1992;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
438;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;2;6;2001;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
439;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;11;11;1988;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
440;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;13;5;1994;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
441;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;15;11;1992;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
442;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;15;11;1992;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
443;Fissistigma kingii (Boerl.) Burkill;Fissistigma;Fissistigma kingii;ID;West Sumatra;-0.1282;100.6967;;;15;11;1992;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
444;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;West Sumatra;-2.13;101.45;;;19;3;1999;;;;;;0;0;0;0;0;0;;;;0;0;0;;;<NA>;
445;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;West Sumatra;-0.1282;100.6967;;;2;1;2010;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;<NA>;
446;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;West Sumatra;-0.6078;100.7702;;;4;6;1997;P. Akhriadi;2003-12-01T00:00:00;;;;0;0;0;0;0;0;01;12;2003;0;0;0;;;<NA>;
447;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;West Sumatra;-0.55;102.41;;;27;10;1995;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;<NA>;
448;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;West Sumatra;-0.55;102.41;;;27;10;1995;P. Akhriadi;2003-12-01T00:00:00;;;;0;0;0;0;0;0;01;12;2003;0;0;0;;;<NA>;
449;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;West Sumatra;-0.55;102.41;;;27;10;1995;P. Akhriadi;2003-12-01T00:00:00;;;;0;0;0;0;0;0;01;12;2003;0;0;0;;;<NA>;
